Ссылка,Заголовок,Текст,Темы,Дата,Время
https://www.metalinfo.ru/ru/news/154632,Ученые НИТУ МИСИС решили проблему импортозамещения марганцевых ферросплавов,"Ученые Университета МИСИС предложили технологию импортозамещения марганцевых ферросплавов за счет очищения отечественных низкомарганцевых руд и шлаков от фосфора, ухудшающего качество сырья. Ферросплавы широко используются для легирования сплавов с улучшенными и специальными свойствами - конструкционных, коррозионностойких (нержавеющих), жаропрочных, жаростойких, прецизионных и электротехнических сталей, а также специальных литейных чугунов. По сравнению с чистыми металлами, ферросплавы дешевле, а наличие железа в их составе позволяет выплавлять сталь, легированную тугоплавкими металлами, при более низких температурах.
Марганец (Mn) занимает четвертое место в мире среди металлов по объемам потребления после железа, алюминия и меди. Доказанные мировые запасы марганцевых руд составляют 5,3 миллиарда тонн, они используются в основном для выплавки таких сплавов, таких как ферромарганец и ферросиликомарганец. В последние годы наблюдается значительный рост потребления высококачественной легированной стали, что, в свою очередь, приводит к увеличению спроса на ферросплавы. Особенно это касается ферромарганца, поскольку Mn является наиболее распространенным легирующим элементом.
Марганцевая руда в России характеризуются низким содержанием марганца (18-25%), а её добыча затруднена из-за удаленности месторождений и сложности добычи. В российской руде также высокое содержание фосфора (0.2–0.3%), который в процессе плавки переходит в ферросплавы, ухудшая их металлургические характеристики. Поэтому содержание этого элемента в марганцевых рудах должно быть сведено к минимуму.
Традиционные методы дефосфорации марганцевого сырья при обработке бедных марганцевых руд, концентратов и шламов малоэффективны или слишком дороги.
Ученые Университета МИСИС нашли более простой и экономически целесообразный способ снизить содержание фосфора. Он заключается в термической обработке марганцевого концентрата при 1600–1630 °C с использованием монооксида углерода (CO). Подробно исследование описано в научном журнале Metallurgist (Q2).
«Проведенные эксперименты показали, что продувка марганецсодержащих расплавов монооксидом углерода способна снизить содержание фосфора в расплаве. Мы также установили, что степень удаления фосфора зависит от основности шихты, загруженной в плавильную печь. В определенных рудах содержание фосфора можно снизить на 20-40%», - отметила автор исследования Лариса Полулях, к.т.н., доцент кафедры энергоэффективных и ресурсосберегающих промышленных технологий НИТУ МИСИС.
Этот метод решает проблему вовлечения в производство бедных и некондиционных марганцевых руд и шлаков, поскольку они могут быть дефосфорированы и добавлены к обычным концентратам при выплавке высококачественных марганцевых ферросплавов, таких как высокоуглеродистый ферромарганец и ферросиликомарганец.",НИТУ МИСиС;Ферросплавы;марганцевые ферросплавы,2023-10-30T12:18,30 октября 2023 г.
https://www.metalinfo.ru/ru/news/154628,Отечественное производство нержавеющего проката растет,"Согласно экспертной оценке Ассоциации «Спецсталь», в период с января по август 2023 года, по сравнению с АППГ, объем российского производства проката из нержавеющей стали увеличился на 27,0% и составил 80,2 тыс. т.
В том числе выпуск сортового проката из нержавеющей стали, включая трубную заготовку, вырос на 31,7% до 56,3 тыс.тн, плоского г/к проката – на 10,1% до 17,8 тыс.тн и плоского х/к проката – на 6,7% до 6,1 тыс. т. Нужно отметить, что ограничение на экспорт лома нержавеющей стали способствовало более корректному ценообразованию на отечественный прокат. Естественно, что это существенно повысило конкурентоспособность отечественной продукции.
Потребность в отечественном сортовом прокате из нержавеющей стали растет, и российские заводы имеют хорошие перспективы для увеличения объемов производства. При этом до собственных рекордных объемов выпуска сортового проката заводам пока далеко.
С плоским прокатом немного сложнее. ВМК «Красный Октябрь» работает в активном режиме, но его номенклатура ограничена технологическими возможностями, а основная представлена г/к прокатом.«Вечный лидер» по выпуску нержавеющей стали (согласно уральским СМИ) – Челябинский МК – под управлением «Мечела» перевел выпуск нержавеющего проката практически в «кооперативное» производство.Напомним, что в 2011 году ЧМК производил почти 50 тыс. т плоского проката из нержавеющей стали и планировал увеличь выпуск до 300 тыс.т. По оценкам экспертов, в текущем году объемы не превысят и половины от 2011 года.
При этом нужно отметить, что «Мечел» (ЧМК) первым реализовал схему производства проката по давальческой схеме с одновременным введением антидемпинговых пошлин на готовый прокат из нержавеющей стали.
Отечественные производители нержавеющих и специальных сталей стаклей - Мечел, Красный Октябрь, МЗ Электросталь, Златоустовский металлургический завод и др. - будут представлены 7-10 ноября на Красной Пресне в Москве в рамках выставки  «Металл-Экспо’2023».",Мечел;Красный Октябрь;спецстали;Ассоциация Спецсталь;Нержавеющая сталь;Нержавейка,2023-10-30T11:41,30 октября 2023 г.
https://www.metalinfo.ru/ru/news/154617,Как НЛМК удается управлять опытом тысяч сотрудников?,"Сотрудники хотят строить карьеру: кто-то вертикально, кто-то горизонтально. Если человек не видит вариантов, как ему вырасти в этой компании – он уйдет в другую и заберет с собой опыт и знания.
Компания может осознанно управлять карьерными треками людей так, чтобы сотрудник получал опыт, полезный ему самому, и компании. И в результате — проработал бы в ней много лет.
15 ноября на конференции TEAMLY выступит Павел Сергеев — руководитель направления «Карьера и Преемственность» в НЛМК.
Павел более 15 лет работает в сфере управления талантами и рекрутмента, поэтому может поделиться необычным взглядом: как выстроить управление знаниями с помощью управления опытом сотрудников.
Вы узнаете об управлении карьерным развитием экспертов в компании:
- как управлять карьерным развитием экспертов, чтобы они оставались в компании;
- как организовать поиск и привлечение внутренних экспертов в разные рабочие проекты и задачи;
- что мотивирует наставников делиться своим опытом.",НЛМК;персонал;кадры,2023-10-30T10:37,30 октября 2023 г.
https://www.metalinfo.ru/ru/news/154610,Ноябрьский номер МСС выйдет к старту Недели металлов в Москве,"Специально к форуму металлургов он будет отпечатан повышенным тиражем в 7 тысяч экземпляров. И первыми его увидят 7 ноября на Красной Пресне посетители выставки «Металл-Экспо’2023» на двух стендах информационно-издательской службы «Металлоснабжение и сбыт» (№№ 21B36, 21В40). Ноябрьский выпуск будет также активно распространятьсяна стендахпартнеров издания ина всех деловых мероприятиях осенней Недели металлов в Москве.
В новом ноябрьском номере опубликованы обзоры о мировом и российском рынках стали, тенденциях развития ключевых металлопотребляющих отраслей, перспективных зарубежных рынках и многое другое.
Выйдут содержательные интервью с руководителями, топ-менеджерами и ведущими специалистами металлургических, металлоторговых, а также компаний-потребителей металлургической продукции: Магнитогорский металлургический завод и ТД ММК, Северсталь-Метиз, КСП Стил, Сибирская промышленная группа, ОрелМеталлПолимер, ТК Стальинтекс Трейд, ПК Стальпрокат, АСКОН-Метал, Красный Якорь и др.
Под обложкой ноябрьского выпуска размещены обзоры по рынкам металлов целого ряда сегментов и регионов, по цветным металлам тяжелой группы, рынку труб, сортового и листового проката, логистике, лакокрасочным материалам для металлоконструкций, решениям «больших металлургов» для заводов металлоконструкций и др.
Уральская сталь представит атмосферные и другие уникальные стали, ММК-Лысьвенский металлургический завод расскажет о новых видах своей продукции - антивандальных сталях с покрытием, Загорский трубный завод - об испытаниях труб из стали класса прочности К70... будет что интересного почитать, поверьте!
В рамках форума металлургов МСС проведет целый ряд переговоров по участию руководителей металлургических и металлотрейдинговых компаний в программе конференций 2024 года, обсудит с партнерами рекламные кампании на будущий год и тематический план наиболее актуальных публикаций. Журнал примет участие в освещении деловых мероприятий форума металлургов и проведен в его ходе конкурсы налучшее корпоративное СМИ в металлургической отраслиилучший интернет-проект среди металлургических и металлоторговых компаний.
Под эгидой журнала в рамках ""Металл-Экспо'2023"" пройдутконференции по индустриальной рекламе, по корпоративным коммуникациям, а такжезаседание Клуба маркетологов металлургических и металлоторговых компаний.
До встречи на «Металл-Экспо’2023»!",Выставки;Металлоснабжение и сбыт;Металл-Экспо,2023-10-30T09:45,30 октября 2023 г.
https://www.metalinfo.ru/ru/news/154605,Как многолетний опыт помогает Северстали разрабатывать для металлургии софт нового поколения,"Научный журнал TechInsider опубликовал статью, где представители компаний «Норникель», «Металлоинвест» и «Северсталь» — авторы проектов индустриального центра компетенций «Металлургия» — поделились своим опытом использования IT-систем в добыче, обогащении и производстве.
Сергей Дунаев, директор по информационным технологиям «Северстали», рассказал о проектах компании:
- система управления производственными процессами MES «Металлургия»;- система интегрированного планирования;- программное обеспечение «Надёжность»;- VR-система обучения.
Переходите по ссылке и читайтеподробнее о том, как IT-технологии помогают металлургии выходить на новый уровень.",Северсталь;программное обеспечение;ИТ в металлургии,2023-10-30T09:05,30 октября 2023 г.
https://www.metalinfo.ru/ru/news/154600,Эксперты ожидает падения цен на лом в IV квартале 2023 года,"Прошел бизнес-интенсив METAL CRUISE для ломозаготовителей. Участники обсудили текущую ситуацию и рассказали, как видят будущее отрасли до конца 2023 года. Маркетплейс Vtorion поговорил о перспективах рынка лома с генеральным директором РА ""Русмет"" Мариной Угловской.
По ее мнению, с первой половины октября спрос на российские полуфабрикаты снижается. Это происходит из-за напряженной ситуации на Ближнем Востоке, которая тянет вниз всю мировую экономику и металлургию.
Из-за сокращения спроса на металлопродукцию, РА ""Русмет"" ожидает падения цен на лом на 10%. Так, в декабре 2023 года стоимость лома 3А за тонну рискует может упасть ниже 25 тыс. руб. Текущий уровень цен по оценке Vtorion — 27-28 тыс. руб. за тонну.
Для ломозаготовителей это значит, что сейчас самое время заключать выгодные сделки.",Цены;Лом;ломозаготовки,2023-10-30T08:03,30 октября 2023 г.
https://www.metalinfo.ru/ru/news/154562,Об искусство внедрять улучшения на ПНТЗ (видео),"Сотрудники ПНТЗ разработают собственные проекты улучшений производства при помощи системы «Lean 6 Sigma». Суть уникального подхода в том, чтобы совершенствовать процесс через поиск и устранение потерь.
В результате обучения они получат «Зелёные пояса» и станут менторами — будут делиться опытом с коллегами и консультировать по сложным вопросам.
Подробности смотрите в видеосюжете.",ПНТЗ;ТМК,2023-10-30T07:32,30 октября 2023 г.
https://www.metalinfo.ru/ru/news/154602,Неизбежность простых решений. Российский и мировой рынок стали: 22-29 октября 2023 г.,"Влияние на мировую экономику пока остается ограниченным. Нефть на биржах усиленно сбивают, как только она приближается к отметке $90 за баррель. Но она раз за разом возвращается на этот уровень. Природный газ в Европе болтается где-то между $550 и $580 за 1 тыс. куб. м. Как говорится, большое алаверды региональной промышленности.
Турецкие металлурги понимают, что израильский рынок для них надолго утратил привлекательность, но компенсировать эту потерю нечем. Цены на стальную продукцию на местном рынке медленно снижаются, экспортные котировки — тоже.
Во второй половине октября турецким компаниям удалось добиться удешевления металлолома до менее $350 за т CFR, а заготовки — до менее $490 за т. Спад на рынках этой продукции наблюдался и в странах Восточной и Южной Азии. Однако в самом конце прошедшей недели лом в Турции снова немного подорожал. Может, кому-то просто понадобилось сделать срочные закупки, но новые ориентиры рынок уже получил.
Турецкий Центробанк снова поднял процентную ставку — уже до 35%. Впрочем, при инфляции, достигающей 60%, это представляет лишь академический интерес. Курс лиры на эти действия никак не отреагировал, продолжив медленно снижаться.
В Банке России решили взять пример с турецких коллег. Ключевая ставка была поднята от 13% сразу до 15%. При этом было заявлено, что она будет находиться на данном уровне, как минимум, до конца текущего года. Правда, инфляция в России сейчас не 60%, а почти в 10 раз меньше, так что влияние новой ставки на бизнес будет посерьезнее. На таких условиях кредитоваться без крайней нужды никто не станет.
Рубль между тем продолжил укрепляться, уже до менее 93 руб. за доллар... ненадолго. Однако большой вопрос — отреагировал ли он на повышение ставки или же основное воздействие на курс оказали принятые ранее нормативные акты о регулировании внешней торговли и возвращении валютной выручки.
Вообще, порой складывается впечатления, что управленческие решения в правительстве и Центробанке принимаются с запозданием. Так, например, было в 2021 г., когда зажимать российских металлургов начали уже после того, как рынок стали прошел пик подъема. И сейчас Минпромторг опять озаботился подорожанием арматуры и труб для ЖКХ, когда цены на эти виды стальной продукции, наоборот, пошли на снижение.
В Банке России объяснили резкое повышение ставки значительным усилением инфляционного давления. Однако есть основания считать, что причиной этого феномена стали длительное падение рубля и неспособность властей укрепить его в августе-сентябре. Тогда действительно все свыклись с мыслью о том, что рубль и дальше будет дешеветь, а любые товары на отечественном рынке — дорожать. Причем эти настроения складывались не один месяц. И понадобится еще больше времени, чтобы их изменить — при условии, что в течение всего этого периода отечественная валюта будет демонстрировать твердость и стабильность.
В заявлении Банка России также было указано, что «устойчивое увеличение внутреннего спроса все больше превышает возможности расширения производства товаров и услуг». По логике банкиров, чтобы решить эту проблему, необходимо как следует придавить спрос высокими процентными ставками. Но при этом может так получиться, что производство товаров и услуг станет падать еще большими темпами, и желанное равновесие так и не будет достигнуто. Что же тогда делать — давить еще сильнее, чтобы вбить всю экономическую активность в ноль?! Ну да, «и на кладбище все спокойненько»...
Оставим за скобками риторический вопрос: а может, если спрос превышает возможности производства, лучше повысить эти возможности? Российский бизнес, вообще-то, работает в условиях очень сильной зарегулированности, а с каждым месяцем появляются все более изощренные методы учета и контроля. Те, кто имеет какое-либо отношение к рекламе или скупке металлолома у населения, не дадут соврать.
Такое впечатление, что где-то восстановили службу прибыльщиков, введенную некогда Петром I. Изобретательность в изысканиях новых методов повышения государственных доходов за счет штрафов порой поражает. Интересно, а налог на бороды будут снова вводить?!
С другой стороны, недоверие, которое государство испытывает к российскому бизнесу, тоже имеет под собой все основания. Как и сама современная Россия, он родом из 90-х и до сих пор страдает от родовых травм. Хроническая алчность — это тяжелая болезнь для экономики с многочисленными побочками. Так что, правительство тоже можно понять.
В условиях высоких процентных ставок ситуация, по-видимому, будет развиваться следующим образом. Прежде всего, в российской экономике есть большой сектор, который этого просто не заметит. Будет продолжаться льготное кредитование покупки жилья, разве что, доля льготной ипотеки в общем объеме станет уверенно приближаться к 100%. Ничего не случится с многочисленными государственными стройками. Будет продолжаться реализация инвестиционных проектов, получающих льготные кредиты. Оборонную промышленность, авиастроение, микроэлектронику, как и ранее, будут доверху заваливать заказами.
Более того, усилится процесс перетекания ресурсов, в первую очередь, кадровых в «привилегированный» сектор российской экономики. Именно он дает и будет давать львиную долю роста ВВП и экономической активности, о которой регулярно говорят в правительстве и Центробанке. Главным препятствием здесь является низкий уровень мобильности рабочей силы в России. Эту проблему, в принципе, можно решить путем внедрения ведомственного или доступного арендного жилья, но потребуется много времени и денег. Поэтому, скорее всего, никто этим заморачиваться не будет.
Для российского рынка стальной продукции повышение ставки увеличивает вероятность снижения цен. Пока что дешевеют, и достаточно сильно, арматура и сварные трубы, в то время как меткомбинаты анонсировали на ноябрь повышение котировок на все виды листового проката. Но если спрос, как желает Центробанк, будет падать, тогда и цены могут пойти вниз.
Правда, этому может воспрепятствовать подорожание металлолома, сборы которого уменьшились после вступления в силу очередных нововведений. Причем, причина не в том, что с 1 октября металлолом можно приобретать у физлиц только по безналу, а в наличии огромного количества не проясненных вопросов. Практика не наработана, как делать правильно, никто не знает и не скажет, а на штрафы можно нарваться весьма неиллюзорные.
В общем, на выставке«Металл-Экспо», что стартует уже 7 ноября, всем участникам рынка будет, о чем поговорить, и что обсудить. На ней будет представлено рекордное в истории количество участников — около 800 (из них более 350 китайских), а также ожидается максимальное количество посетителей.
На мировом рынке котировки на стальную продукцию в октябре в целом снижались. Исключением были США, но североамериканский рынок, отделенный от всех защитными пошлинами и импортными квотами, давно живет своей жизнью, мало соприкасаясь с остальными. Однако в конце месяца качнулся вверх китайский маятник. Местные и международные СМИ сообщают о новых планах правительства КНР направить дополнительные 1 трлн. юаней ($137 млрд.) на инфраструктурные проекты.
Правда, по данным S&P Global, значительная часть от этой суммы пойдет на погашение задолженности по прошлым траншам инфраструктурных облигаций. А самые крупные проекты из названных — это строительство водохранилищ, где уровень металлоемкости в пересчете на потраченный юань не слишком высокий. Так что, за оптимистичными ожиданиями могут вскоре придти разочарования, и цены в Китае опять покатятся вниз.
Главная сегодняшняя проблема заключается в том, что ни у кого нет времени. Вот и приходится затыкать дыры простыми и неправильными решениями, способными, тем не менее, дать какой-то краткосрочный эффект, даже кажущийся.
Другие материалы о российском и мировом рынке стали читайте в разделе""Аналитика"".
Приглашаем всех принять участие в деловыхмероприятиях, запланированных на 2023 г.Так, большое количество интересных мероприятий пройдет в Москве с 7 по 10 ноября в рамках деловой программы Международной промышленной выставки""Металл-Экспо"".",Цены;Российский рынок металлов;Мировая экономика;Прогнозы;Мировой рынок стали;Курс рубля;российская экономика;Банк России,2023-10-30T06:59,30 октября 2023 г.
https://www.metalinfo.ru/ru/news/154599,Мечел опубликовал Отчёт об устойчивом развитии за 2022 год,"В отчёте, подготовленном по стандартам GRI, раскрыты такие темы, как вклад предприятий Группы ""Мечел"" в цели устойчивого развития (ЦУР) ООН, принципы ответственного ведения бизнеса, социальное развитие, забота об окружающей среде, корпоративное управление и права человека. Отчёт за 2022 год впервые включает раздел Борьба с изменением климата, в котором описываются подходы к управлению климатической повесткой, раскрываются данные о выбросах парниковых газов, а также задаются направления дальнейшей работы по их сокращению.
C полным текстом отчёта можноознакомиться на официальном сайте компании.",Мечел;устойчивое развитие,2023-10-30T06:16,30 октября 2023 г.
https://www.metalinfo.ru/ru/news/154608,"Новый эко-объект, 10-летие полигона и выбор старшеклассников - видеоовости ТМК","- Какой подарок получили челябинцы в день рождения ЧТПЗ?- Что волжские трубники уже 10 лет делают с отходами производства?- Почему старшеклассники по всей стране выбирают заводы ТМК?- И чему службы МЧС научили северских и синарских металлургов?
Обо всем этом — в новом выпуске корпоративных новостей ТМК. Все нюансы их подготовки можно узнать 9 ноябряна конференции по корпоративным коммуникациям, где руководитель направления корпоративного ТВ ТМК Полина Угрюмова расскажет о том, как сделать корпоративное ТВ профессиональным и интересным.",ТМК;Экология,2023-10-27T16:37,27 октября 2023 г.
