Ссылка,Заголовок,Текст,Темы,Дата,Время
https://www.metalinfo.ru/ru/news/160050,Металлоинвест направил 20 млн руб. на развитие образовательных площадок НИТУ МИСиС,"Металлоинвестнаправил 20 млн рублей на ремонт и оснащение образовательных площадок филиала НИТУ «МИСИС» в Старом Осколе. Ежегодно обучение в модернизированных лабораториях и мастерских будут проходить более 1100 студентов, а также учеников старших классов в рамках профориентационных проектов.
Средства выделены в рамках программы мероприятий социально-экономического партнерства Компании и правительства Белгородской области.
«Металлоинвест на протяжении многих лет оказывает поддержку НИТУ МИСиС в подготовке профессиональных кадров для металлургии и смежных отраслей, – прокомментировал управляющий директор Оскольского электрометаллургического комбината им. А. А. Угарова Кирилл Чернов. – Важно, что образовательный процесс строится с учётом реальной потребности предприятий региона в определённых специалистах. Совместно с вузом мы разработали и запустили программу целевого обучения для Оскольского политехнического колледжа. Студенты, готовые присоединиться к команде Металлоинвеста, получают дополнительную стипендию от нашего комбината во время обучения».
В Старооскольском технологическом институте НИТУ МИСиС отремонтированы лаборатория испытания строительных материалов и конструкций, а также аудитории инженерной геологии и геодезии.
В актовом зал вуза обновлена сцена, приобретено оборудование для проведения презентаций и лекций.
В Оскольском политехническом колледже отремонтированы и укомплектованы оборудованием слесарно-сборочная мастерская и мастерская сварочных технологий.
Ранее на средства компании в Оскольском политехническом колледже была открыта мастерская металлообработки, где обучаются практическим навыкам работы будущие токари, фрезеровщики, слесари-ремонтники.",Металлоинвест;кадры;НИТУ МИСиС,2024-04-15T10:44,15 апреля 2024 г.
https://www.metalinfo.ru/ru/news/160031,Литейное производство ждет перемен (видео),"Предлагаем вашему вниманию видеозапись выступления Нурмагомеда Джафароваа (заместитель генерального директора, руководитель инженерного центра АО ""Литмашдеталь"") на круглом столе ""Управление изменениями, нацеленное на развитие"" в Аналитическом Центре при Правительстве РФ. Тема его доклада ""Целенаправленное развитие отраслей и проблемы управления изменениями на примере Ассоциации литейщиков России"".
Обсуждение актуальных задач литейной отрасли продолжится во время комплекса специализированных выставок«Металлургия.Россия’2024», «Литмаш.Россия’2024», которые пройдут 4-6 июня в Москве на территории ЦВК ""Экспоцентр"".
",Литье;литейная промышленность;литейное производство;Литейная отрасль,2024-04-15T09:09,15 апреля 2024 г.
https://www.metalinfo.ru/ru/news/160007,ММК-Информсервис подписал соглашение о партнерстве с компанией СибКом Цифра,"В рамках сотрудничества будет осуществляться совместная разработка, проектирование и внедрение систем технологического мониторинга.
Напомним, в качестве базовой платформы технологического мониторинга ПАО «ММК» выбрана цифровая платформа «КАСКАД Цифра». Она разработана для решения задач сбора, хранения, мониторинга и анализа данных для различных отраслей промышленности и инфраструктурных объектов. «КАСКАД Цифра» – это гибкая и эффективно настраиваемая платформа для построения различных по масштабу систем: от одноместной станции человеко-машинного интерфейса до сложных распределённых систем с клиент-серверной архитектурой.
Сейчас создается архитектура единой платформы технологического мониторинга ПАО «ММК», а также унифицированные подходы к визуализации данных при разработке систем мониторинга и диспетчеризации производственного процесса.
Интервью с директором ИТ-компании ММК-Информсервис читайтев майском номере журнала ""Металлоснабжение и сбыт"".",ММК-Информсервис;ИТ в металлургии,2024-04-15T08:00,15 апреля 2024 г.
https://www.metalinfo.ru/ru/news/160032,Предвестники перемен. Российский и мировой рынок стали: 7-14 апреля 2024 г.,"Будущее, конечно, неизбежно наступает, но жить нам всем приходится в настоящем. А в нем ситуация, как всегда, неоднозначная. Очередное обострение на Ближнем Востоке. Новой большой войны прямо сейчас, может, и не произойдет, но весь регион старательно поддерживают в ""горячем"" состоянии, чтоб ни в коем случае не остыло.
В нашей экономике все прямо таки клином сошлось на инфляции, процентных ставках, курсе рубля. Глава ЦБ РФ Эльвира Набиуллина все-таки лукавит, когда говорит, что жесткая денежно-кредитная политика минимально тормозит экономику. Да темпы роста остаются высокими, хотя и постепенно снижаются после пика, достигнутого летом и в начале осени прошлого года. Но этот рост, можно сказать, перпендикулярен денежно-кредитной политике Банка России, так как его основными источниками являются сектора, получающие весомую поддержку от государства и финансирование по ставкам, значительно ниже ключевой.
Хотя, наверное, не госзаказом единым. Данные Минфина свидетельствуют, что в первом квартале 2024 г. ненефтегазовые доходы государственного бюджета увеличились на 43% по сравнению с тем же периодом прошлого года и достигли 5,8 трлн. руб. Одни только сборы НДС возросли примерно на 25% до 3,4 трлн. руб. А это говорит о том, что экономическая активность остается высокой. Даже несмотря на неприятные ставки бизнес работает и расширяет свою деятельность. Хотя, конечно, очень ждет, когда Банк России заявит об обуздании инфляции и начнет их снижать. Все-таки, дорогие кредиты — это плохо. Нервирует.
Но снижение инфляции — это прекращение роста цен и затрат, а в этом аспекте положение в российской экономике остается неизменным. Особых успехов не наблюдается. Так, например, в апреле металлургические компании повысили котировки на арматуру и резко подняли фасонный прокат. В мае ожидается подорожание, пусть и небольшое, листового проката, а может, и той же арматуры. Аналогичным образом приходится действовать дистрибьюторским компаниям на споте.
Причем, все приводят объективные причины в качестве обоснования ценового роста. Производители арматуры, в частности, указывают на увеличение стоимости металлолома, которая поднялась практически до уровня предыдущего пика в начале ноября 2023 г. Меткомбинаты упирают на то, что российские цены на железорудное сырье больше не зависят от международных, поэтому резкое удешевление железной руды на мировом рынке для них не указ.
Также все привычно жалуются на более дорогую логистику, повышение затрат на оплату труда, и, не в последнюю очередь, значительно возросшие расходы на финансирование. Высокие ставки, которые должны играть роль главного средства борьбы с инфляцией, де факто являются одним из важных проинфляционных факторов.
А тут еще и рубль ослабел. Пока не сильно, но, как известно, лиха беда начало. Стоит выйти из коридора, который держался с начала ноября прошлого года, и все усилия, предпринятые для стабилизации курса, пойдут прахом.
Впрочем, справедливости ради, стоит заметить, что это не рубль ослабел, а доллар усилился. Например, евро и юань находятся сейчас на минимальном по отношению к нему уровне с ноября прошлого года, а японская иена вообще рухнула до самой низкой отметки с 1990 г. Хотя объективно американской валюте не с чего усиливаться. По итогам первого квартала 2024 г. госбюджет там был исполнен с дефицитом в триллион долларов. Параллельно увеличивается объем государственного долга. Еще до конца текущего квартала он превысит $35 трлн.
При этом товарные рынки ведут себя совсем не так, как им положено. Сильный доллар обычно ведет к снижению деноминированных в нем цен. А происходит все наоборот. Золото ставит рекорды, нефть повысилась до более $90 за баррель впервые с октября прошлого года. Медь находится на максимуме за 15 месяцев, цинк — почти за год.
Если эта тенденция продолжится, глобальная инфляция опять подскочит. И надо уже думать о том, как от нее защититься, не пустить в нашу страну, не допустить повторения 2021 г. Безусловно, сейчас российская экономика меньше связана с мировой. Этому, в частности, способствуют все более жесткие санкции, направленные против российского импорта и экспорта путем разрыва платежных связей. Тем не менее, любые российские цены так или иначе сравниваются с мировым рынком.
Вообще, во всем мире инфляции противопоставляют дефляцию. Это когда производственные мощности становятся сильно избыточными, а производителям приходится понижать цены, чтоб хотя бы что-то продать. Так, например, в Китае, по данным Национального бюро статистики, в первом квартале значение индекса цен производителей (PPI) показало снижение на 2,8% по сравнению с аналогичным периодом годичной давности.
Хотя Китай — это особый случай, так как там проблема заключается именно в избытке мощностей, а не в недостаточном спросе. У китайцев есть большие сложности с жилищным строительством, но национальная промышленность работает на максимально возможных оборотах. И промышленная продукция порой не может найти сбыт не потому, что она никому не нужна, а потому что ее слишком много.
По оценкам западных экспертов, по итогам первого квартала 2024 г. Китай покажет рост ВВП на уровне около 4,6%, что несколько не дотягивает до 5%, которые считаются оптимальным показателем. Поэтому западные и китайские специалисты считают, что правительству КНР придется применить какие-либо меры по стимулированию экономики. Под влиянием этих ожиданий на местном рынке снова пошли вверх цены на стальную продукцию, а меткомбинаты вернулись к закупкам сырья, вызвав подорожание и в этом секторе.
Тоже достаточно парадоксальная ситуация. Скорее всего, она закончится понижением котировок на железную руду, когда власти, наконец, потребуют от металлургов сокращения объемов выпуска. А стальная продукция может и стабилизироваться, правда, на низком уровне. Хотя если для китайских компаний будет важно, в первую очередь, загрузить свои мощности, этот уровень может оказаться весьма низким. Представители китайской машиностроительной отрасли тоже частенько демпингуют, чтобы закрепиться на внешних рынках.
Проблема избытка мощностей может оказаться актуальной и для российских металлургов. Если ранее они частенько практиковали сброс не востребованной в России стальной продукции за рубеж, то сейчас использование подобного метода проблематично. Этому препятствуют и санкции, и неблагоприятная рыночная конъюнктура. С китайцами и так тяжело конкурировать на мировом рынке, а если там опять подешевеет железная руда, то и подавно.
Российский же рынок, возможно, будет не готов принять дополнительные объемы стальной продукции. Некоторые поставщики не слишком оптимистично воспринимают перспективы на май. Видимый спрос, безусловно, будет, но меньше, чем в прошлом году. Это может привести к избытку предложения арматуры, труб, горячекатаного проката. В таком случае понизятся цены. Зато стальная продукция внесет свой вклад в борьбу с инфляцией.
На протяжении последних нескольких месяцев российский и мировой рынки стали находились под влиянием стабильных тенденций. Но сейчас на них, возможно, появились признаки будущих перемен.
Другие материалы о российском и мировом рынке стали читайте в разделе""Аналитика"".
Приглашаем всех принять участие в новыхвыставкахиконференциях, которые состоятся в 2024 г.! В Баку 18-19 апреля пройдетконференция ""Рынок металлов Центральной Азии и Закавказья"". А 25-26 апреля в Волгограде и Волжском состоится конференция ""Нержавеющая сталь и российский рынок"".",Цены;Российский рынок металлов;Мировая экономика;Прогнозы;Мировой рынок стали;российская экономика,2024-04-15T07:12,15 апреля 2024 г.
https://www.metalinfo.ru/ru/news/160027,По инициативе  Уральской Стали в Новотроицке откроют инженерные классы (видео),"Воспитать инженеров, которые останутся в городе. Для решения этой задачи на Уральской Стали инициировали новую профориентационную программу «Инженерные классы». Школьников, которых заинтересует предложение комбината, ждет углубленная подготовка к единому государственному экзамену.
О взаимодействии Уральской Стали со студентами университета МИСИС читайте материал ""Ярмарка металлургических вакансий""в новом выпуске журнала ""Металлоснабжение и сбыт"".
",Уральская сталь;подготовка кадров,2024-04-15T06:45,15 апреля 2024 г.
https://www.metalinfo.ru/ru/news/160023,ОМК вручила главную корпоративную награду своим лучшим сотрудникам,"Объединенная металлургическая компания (группа ОМК) отметила лучших сотрудников своих предприятий по итогам 2023 года и вручила им главную корпоративную награду – премию имени Ивана и Андрея Баташевых, названную в честь промышленников-новаторов, которые в XVIII веке основали выксунский завод.
Награды торжественно вручили уже в 21-й раз в городе Выксе Нижегородской области. Признание коллег, бронзовую статуэтку единорога и денежную премию получили 14 сотрудников и 2 команды из шести городов России. Больше половины победителей — это представители рабочих профессий. Также на церемонии вручили высшие награды – Первую и Вторую премии, которые дают руководителям группы ОМК за управленческие прорывы.
На звание лучших работников ОМК претендовал 291 сотрудник из Альметьевска (Татарстан), Белгорода, Благовещенска (Башкортостан), Выксы, Москвы, Челябинска, Чусового (Пермского края) и вагоноремонтных депо.
Победителей назвали в 14 номинациях. В числе них отметили лучших сотрудников в трубном, металлургическом и машиностроительном производствах и специалистов-ремонтников. Также выбрали лучшую бригаду, которая показала отличную командную работу на производстве, лучших сотрудников сервисных служб и руководителей подразделений. Каждый из победителей и финалистов внес большой вклад в развитие компании: внедрил рационализаторские предложения, помог повысить эффективность производства или реализовать инвестпроекты.
Кроме отличившихся на производстве наградили и сотрудников «За особые заслуги». В этой категории ОМК отмечает работников за яркие личные достижения и помощь другим. В этом году награды вручили мастеру участка благовещенского завода ОМК Светлане Казаковой, которая вместе с дочерью спасла тонувшую в реке девушку, и сотруднице благотворительного фонда «ОМК-Участие» Инге Ачкасовой. Она курирует проект по профилактике социального сиротства в Выксе, который помогает предупреждать случаи отказа от детей и создает условия для возвращения детей, временно оставшихся без попечения родителей, в родные семьи.
«Поздравляю лауреатов и номинантов с заслуженным признанием. Быть в числе лучших сотрудников ведущей промышленной компании, в которой работает 35 тысяч человек, — это почетно. За 20 лет, которые прошли с первой церемонии, мы многое сделали: нас стало больше, а география наших заводов теперь — вся страна. Этап, на котором мы находимся сейчас, я бы назвал этапом сбалансированного развития: мы направляем инвестиции в развитие производств и вкладываемся в качество жизни наших сотрудников, причем не только на уровне заработной платы. До 2028 года у нас запланированы социальные расходы в размере почти 30 миллиардов рублей. Будем кардинально менять медицину в Выксе, создаем фантастический «Шухов-парк», который придаст городу новый облик, построим жилье для людей», — подчеркнул председатель совета директоров ОМК Анатолий Седых.СправкаВручение премии имени братьев Баташевых — важная корпоративная традиция ОМК. Таким образом компания чествует самых достойных сотрудников за выдающиеся успехи в работе, мастерство и значительный вклад в развитие компании и отрасли, а также повышает престиж рабочих профессий.
Группа ОМК учредила премию имени Ивана и Андрея Баташевых в 2004 году. Братья Баташевы вошли в историю как новаторы и крупнейшие промышленники XVIII века, основавшие выксунский завод — одно из старейших и наиболее современных предприятий металлургической отрасли.
С 2004 года на премию в индивидуальных номинациях номинировали 866 человек, в командных номинациях — 1688 человек. Победителями стали 254 человека, а в командных номинациях — 587 человек.
Руководство ОМК поощряет каждого финалиста дипломами, денежными премиями и наградами. С 2012 года лауреатам вручают изготовленные на заказ статуэтки в виде символа родового герба Баташевых — единорога.",ОМК;кадры;персонал,2024-04-15T06:09,15 апреля 2024 г.
https://www.metalinfo.ru/ru/news/160030,Внутренний рынок метизов нуждается в защите,"Ассоциация «Промметиз» объединяет практически всех производителей метизов, достигая 85-90% объема рынка, а в некоторых сегментах – всех 100%. В ходе заседания Оргкомитета выставки Металл-Экспогенеральный директор Ассоциации «Промметиз» Виктор Камелин обратил внимание собравшихся коллег на рост ценовой конкуренции со стороны зарубежных поставщиков, особенно из Китая, и на необходимость защиты внутреннего рынка метизной продукции от недобросовестной конкуренции.
Речь идет о демпинговых импортных поставках некачественной продукции в целом ряде сегментов рынка. «Дешевый импорт препятствует осуществлению инвестиций внутри страны. Если экономика будущего проекта упирается в низкие цены, то никто в такую инвестиционную программу ввязываться не станет. Внутренний рынок надо защищать», – резюмировал Виктор Камелин.
В целом, на протяжении 2023 года в метизной отрасли наблюдалась большая стабильность, волатильности в сравнении 2022 годом стало меньше. Это говорит о том, что метизники удержались на рынке, справились с возникшими проблемами воздействия санкционной политики. Наступила некая стабилизация.
Ассоциация ""Промметиз"" и ИИС ""Металлоснабжение и сбыт"" приглашают принять участие в 4-й Общероссийской конференции ""Качественный крепёж - надёжность машин и металлоконструкций"", которая пройдет4 июня 2024 г. в МосквевЦВК Экспоцентр.",Метизы;метизная продукция;метизная отрасль,2024-04-12T16:04,12 апреля 2024 г.
https://www.metalinfo.ru/ru/news/160029,Северсталь подала ходатайство о заключении мирового соглашения с ФАС,"Северсталь направила в Девятый арбитражный апелляционный суд о заключении мирового соглашения с ФАС по делу о завышении цен на горячекатаный прокат, следует из картотеки арбитражных дел.
""Об утверждении мирового соглашения (ст. 49, 141 АПК)"", - говорится в материалах. Соответствующее ходатайство подано 10 апреля.
ТАССнаправил запрос в Северсталь.
В апреле 2021 года ФАС возбудила дела в отношении крупнейших производителей горячекатаного плоского стального проката - ""Северстали"", ММК и НЛМК - из-за установления и поддержания монопольно высокой цены на продукцию на внутреннем рынке. Также она признала компании нарушившими антимонопольное законодательство, выдав предписания прекратить злоупотреблять доминирующим положением и совершать действия, направленные на обеспечение конкуренции. Металлурги не согласились с выводами ведомства, заявив о соответствии своего ценообразования требованиям антимонопольного законодательства.",Северсталь;ФАС;антимонопольное расследование;Цены на прокат,2024-04-12T15:30,12 апреля 2024 г.
https://www.metalinfo.ru/ru/news/160024,Новосталь-М предлагает заглянуть в будущее добычи металлов в космосе,"Запас полезных ископаемых на Земле ограничен. Именно поэтому ученые все активнее исследуют вопрос освоения космических недр.
Деятели науки рассчитывают, что в будущем станет возможной добыча полезных ископаемых на астероидах, а позже и на планетах, кометах и других небесных телах Солнечной системы. Космические объекты содержат железо, никель, магний, кобальт, титан, драгоценные и редкоземельные металлы.
Природный материал можно будет доставлять для переработки на Землю или перерабатывать на месте. Если удастся реализовать идею по выводу объектов на околоземную орбиту, реальностью станет организация постоянной добычи.
Сейчас открыто и названо более 1,1 млн астероидов, а доступны для добычи ископаемых уже 10 небесных тел. Значит ли это, что в космосе есть практически неограниченные ресурсы?
Ученые полагают, что да. Например, в 2021 году астрономы обнаружили околоземные астероиды, которые на 85% состоят из различных металлов, а количество никеля, кобальта, платины и железа на них может превышать общемировые запасы.",Новосталь-М;космос;ресурсная база,2024-04-12T15:23,12 апреля 2024 г.
https://www.metalinfo.ru/ru/news/160013,Северсталь приступает к созданию бульвара в Череповце,"Создание бульвара на улице Городецкой продолжает проект «Северстали» и Благотворительного фонда «Доброта Севера» по комплексному развитию инфраструктуры Череповца, разработанный по инициативе Председателя Совета директоров компании А.А. Мордашова. Завершить работы планируется уже в этом году – к Дню города.«Мы рассматриваем бульвар на улице Городецкой как один из элементов формирующейся системы прогулочных маршрутов в Зашекснинском районе Череповца. Основная идея обновления, предложенная архитектурно-градостроительной компанией «ЯУЗА», заключается в создании природного каркаса этой территории. Концепция проекта отвечает основным запросам местных жителей на качественное озеленение улицы и создание мест для спокойного досуга в пешей доступности. При этом, бульвар свяжет зеленым коридором рекреационную зону Гритинской горки и парк «Серпантин», реконструкция которого выполнена на средства «Северстали» в прошлом году», – подчеркнул генеральный директор компании «Северсталь», председатель управляющего комитета проекта Александр Шевелёв.В эти выходные на улице Городецкой приступят к работам. Генеральным подрядчиком по результатам тендерных процедур стала компания «ГОАРА-СТРОЙ», знакомая череповчанам по благоустройству дворовых территорий и участию в реконструкции исторической части Советского проспекта и парка «Серпантин».Новый проект включает территорию улицы Городецкой протяженностью порядка 800 метров – от улицы Любецкой до Октябрьского проспекта. Концепцию благоустройства обсудили с местными жителями и общественными организациями.Профиль проезжей части и основные пешеходные маршруты не изменятся. Со стороны улицы Сазонова организуют парковку для родителей воспитанников детского сада и учащихся школы №43. Продолжится создание системы выделенных велодорожек. На Городецкой она пройдет по четной стороне улицы и будет предусматривать двустороннее движение. Проектом предусмотрен перенос воздушных электрических сетей под землю.Основная задача – озеленение. Ранее выполненные посадки сохранят. При этом, специалисты почвенной лаборатории обследуют плодородный слой грунта и при необходимости дадут рекомендации по улучшению его качества.Запланированы посадки новых растений – как крупномерных деревьев и кустарников, так и многолетников. В частности, между домами №1 и 5 на месте бывшей строительной площадки создадут парковую зону, которая решит многие рекреационные вопросы. Территория будет зонирована и предусмотрит варианты спокойного досуга у дома для семей с детьми, молодежи, пожилых людей. Дополнительную зону отдыха также создадут у школы №14.Напомним, в 2024 году в рамках проекта «Северсталь» и Благотворительного фонда «Доброта Севера» планируется выполнить благоустройство площади Революции и первый этап создания бульвара в Зашекснинском районе, а также организовать на средства компании два спортивных мероприятия федерального уровня – турнир по боксу памяти академика И.П. Бардина и Кубок Губернатора Вологодской области по триатлону. На эти цели направят свыше 700 млн рублей.Больше о реализации проекта – на сайте gorod.severstal.com.",Северсталь;социальная инфраструктура;Череповец,2024-04-12T15:00,12 апреля 2024 г.
