Ссылка,Заголовок,Текст,Темы,Дата,Время
https://www.metalinfo.ru/ru/news/156595,Северсталь планирует развивать поставки на рынки стран СНГ (видео),"В видеостудии «Вместе» на выставке «Металл-Экспо» руководитель направления продаж опорных конструкций «Северстали» Виталий Сухарев, исполнительный директор «Легион» Анна Камашева и руководитель департамента маркетинга Nets Мария Веторази поделились результатами совместного проекта - поставки опор двойного назначения для компании Nets, интернет-провайдера Таджикистана. Опоры увеличат плотность покрытия сетей и развития телекоммуникационной инфраструктуры страны.
Подробнее о реализации проекта, специфике рынка телекоммуникаций и возможностях в работе по партнерской схеме - в кейсе.
",Северсталь;Таджикистан,2023-12-25T09:18,25 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156594,Муфты класса Премиум (видео),"На Северском трубном заводе открыли новый цех по производству муфт и оправок. Подразделение организовано из участка трубопрокатного цеха №1.
Новый цех позволяет решать задачи по обеспечению трубопрокатного цеха №1 оправками для непрерывного стана и муфтами всего спектра типоразмеров для обсадных труб, в том числе класса Премиум.",ТМК;Северский трубный завод,2023-12-25T08:32,25 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156583,Терпение и трудности. Российский и мировой рынок стали: 17-24 декабря 2023 г.,"В активе, безусловно, будет резкое увеличение объемов видимого потребления стальной продукции в 2023 г. по сравнению с предыдущим годом — на 14-15%, по оценкам Корпорации ЧЕРМЕТ, до около 44 млн. т . Хотя рост этот во многом восстановительный, но итоговый показатель оказался рекордным за последние годы. По крайней мере, в 2020 и 2021 гг. видимое потребление не дотягивало и до 43 млн. т.
В этом очень велика заслуга правительства РФ. Беспрецедентная по своим масштабам финансовая поддержка промышленности (причем далеко не только оборонной), инфраструктурные проекты (недавний пример — официальный ввод в эксплуатацию трассы «Москва-Казань») и льготная ипотека — вот основные слагаемые этого подъема.
Огромную работу в 2023 г. провел и российский бизнес, показавший рекордный рост инвестиций и сумевший закрыть ряд ниш, оставленных западными компаниями, ушедшими с нашего рынка. Конечно, объективные результаты импортозамещения пока достаточно скромные, а во многих случаях импорт продолжается как прежде, но это задача — на многие годы вперед.
Понятно, проблем в уходящем году тоже более чем хватало. Кризис есть кризис — структура российской экономики нарушилась, во многих сферах возникли дисбалансы. Время от времени в различных секторах происходили скачки цен, которые правительству приходилось гасить нерыночными методами и в ручном режиме.
Между делом упустили из виду валютный курс, который опять пришлось выправлять с помощью административных мер. Появилось очень негативное и заразное поветрие ползучего расширения затрат. Все как бы ссылаются на объективные обстоятельства, но цены растут на все, и неслабо так.
Банк России в ответ взвинтил ключевую ставку до 16%. Это уже сильно ударило по российскому рынку стали, который заканчивает год на понижении и в при значительном избытке предложения. Причем эти неблагоприятные тенденции будут весьма сильно ощущаться и, как минимум, в первой половине 2024 г. На такой подъем, как был летом 2023 г., теперь надеяться сложно.
Чего нам всем вообще ожидать от приближающегося нового года? Конечно, на верхний уровень надо будет поставить военно-политическую обстановку. Год заканчивается весьма тревожно. Помимо СВО и Палестины, появилась новая «горячая точка» в Красном море. Это один их важнейших узлов глобальных морских перевозок, и там может случиться всякое. А в январе пройдут выборы на Тайване, от исхода которых тоже многое зависит. Разброс возможных вариантов — от мирного воссоединения мятежного острова с материковым Китаем до широкомасштабной войны.
Вообще, самое главное, что будет происходить в глобальном масштабе и в 2024 г., и, наверное, дальше, — это установление нового мирового порядка. Создание альтернативной системы мировой торговли и дедолларизация мировых финансов, выстраивание новых международных производственных цепочек и новой политики.
Главная проблема здесь заключается в том, что та, противная, сторона пока что не может даже представить себе возможность своего проигрыша. Более того, она категорически не воспринимает никаких иных вариантов, помимо полного и безоговорочного удовлетворения своих хотелок. Говорить с ними не о чем, пытаться договариваться — бесполезно. В связи с этим высок риск внезапной эскалации.
Поэтому резких продвижений и громких побед в 2024 г., возможно, не будет. Западное общество, как ту лягушку, продолжат варить медленно, постепенно, по краешку открывая перед ним окно Овертона. Нам же, по-видимому, придется запастись терпением. До подлинного перелома еще далеко.
Мир по-прежнему контролируется Западом. Об этом свидетельствуют, в частности, итоги недавней конференции ООН по климату COP28, что завершилась в Дубаи 13 декабря. «Климатическая» повестка в большой силе. Западные страны постепенно нагибают большую часть мира, требуя отказываться от угля, нефти и газа ради фантома — параноидальной борьбы с выбросами углекислого газа.
Энергетика, базирующаяся на прерывистой генерации солнца и ветра, требующая наличия огромных мощностей накопителей электроэнергии, очень сложна в управлении и дорога. Она ставит крест на промышленном развитии и приводит к проседанию уровня жизни для основной массы населения. Западная Европа, добровольно и с песнями идущая по этому пути, является все более красноречивым тому примером.
Очевидно, в 2024 г. давление климатического лобби будет усиливаться. При отсутствии погодных экстремумов это будет способствовать относительно низким ценам на нефть и газ вследствие искусственного сужения спроса. Так что, скорее всего, Россия в новом году в деньгах купаться не будет. А санкции, очевидно, продолжат ужесточение, и не будет ни одного сектора, которого они не посмеют коснуться.
Для мирового рынка стали пока предвидится продолжение текущих тенденций — конечно, если не произойдет каких-либо резких изменений в мировой политике и экономике. В первые месяцы 2024 г. цены на стальную продукцию будут зажаты между сравнительно слабым спросом сверху и относительно высокими затратами металлургических компаний (в первую очередь, на сырье, энергию и логистику) снизу. Но в дальнейшем возможно некоторое оживление на рынках западных стран, когда местные Центробанки перейдут к снижению ставок.
В России потребление стальной продукции в 2024 г. продолжит расти, как минимум, по некоторым направлениям. Станут и дальше развиваться процессы импортозамещения, так что и будет увеличиваться спрос со стороны производителей инвестиционных и потребительских товаров. Очевидно, будут прибавлять автомобиле-, судо-, авиастроение. Продолжится реализация инфраструктурных проектов. Вполне вероятно, что их масштаб будет увеличиваться. Как, минимум, в ближайшие месяцы будет все сильнее наращивать обороты оборонная промышленность. А если в текущем году все-таки завершится СВО, значительно возрастут масштабы восстановительных работ в новых регионах.
Это — одна чаша весов. На другой будет находиться, прежде всего, жилищное строительство. Небывалый ипотечный бум прошедшего года способствовал запуску большого количества новых строек. Для российского рынка стальной продукции — это задел на многие месяцы вперед. Но объемы нового кредитования уже начали падать. Если правительство не предпримет новые меры по поддержке строительной отрасли либо не проведет там масштабной реорганизации с директивным снижением цен на жилье, спад неизбежен.
Но если кризис в строительном секторе имеет отложенный характер, во многих других он уже начался. Взлет ключевой ставки от 7,5% в середине 2023 г. до 16% в конце обернулся шоком для российского бизнеса, не участвующего в программах господдержки. В последние месяцы было заметно снижение хозяйственной активности. И пока ставки не начнут снижаться, спрос на стальную продукцию будет ограниченным.
Основная проблема здесь заключается в том, что действия Банка России по подъему ставок никак не затронут приоритетные сектора, для которых сохранится доступ к дешевому государственному финансированию. Их деятельность объективно будет разгонять инфляцию, поэтому борьба с ней может затянуться. Вполне вероятно, что ключевая ставка и через год останется двузначной.
Поэтому, возможно, в 2024 г. видимый спрос на стальную продукцию в России будет стагнировать по сравнению с предыдущим годом или даже несколько уменьшится. Причем в наибольшей степени спад затронет именно спотовый рынок. А вот для меткомбинатов поставки по прямым контрактам могут даже возрасти.
В любом случае, металлургам необходимо будет контролировать выпуск арматуры, листового проката, сварных труб, чтобы избежать перепроизводства и падения цен. В уходящем году рынок ориентировался на видимый спрос, а теперь на первый план выйдет реальный.
Другие материалы о российском и мировом рынке стали читайте в разделе""Аналитика"".
Приглашаем всех принять участие в новыхвыставкахиконференциях, которые состоятся в 2024 г.! Программа следующего года начнется 15-16 февраля в Сочи, где будет проведена конференция ""Региональная металлоторговля России"". Москва 14 и 15 марта примет конференцию ""Оцинкованный и окрашенный прокат: тенденции производства и потребления"". А на конференцию ""Рынок металлов Центральной Азии и Закавказья"" мы приглашаем 11-12 апреля в солнечный Баку!",Политика;Цены;Российский рынок металлов;Мировая экономика;Прогнозы;Мировой рынок стали;российская экономика,2023-12-25T07:14,25 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156590,На Алчевском меткомбинате износостойкость оборудования выросла на 15-97%,"«В частности, стойкость конвертера возросла на 97%, с плановых 3 тыс. плавок до фактических 5,918 тыс. При этом удельный расход огнеупоров был уменьшен на 21%, с 1,583 кг/т до 1,266 кг/т. Стойкость передвижных миксеров увеличилась на 15%, до 1055 плавок. Соответственно, удельный расход огнеупоров был сокращен на 23%. А это, в свою очередь, повлекло за собой рост стойкости миксеров еще на 155 плавок», – уточняют в пресс-службе.
Кроме того, в пресс-службе добавляют, что при капитальном ремонте воздухонагревателя №2 доменной печи №1 были использованы имеющиеся запасы огнеупоров, что позволило сэкономить 4,2 тыс. т материалов.
АМК является предприятием с полным технологическим циклом, специализирующимся на выпуске передельного и литейного чугуна, слябов, квадратной заготовки, горячекатаного и нормализованного листа, стального швеллера и двутавра, равнополочного уголка, шахтной крепежной стойки и другой вспомогательной продукции. В 2023 г. объем производства готовой продукции на комбинате достиг 2 млн т.",огнеупоры;Алчевский металлургический комбинат;ремонт оборудования;новые регионы;ЛНР,2023-12-25T06:08,25 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156586,Новосталь-М совершенствует технологии,"На сортопрокатном цехе Абинского электрометаллургического завода установили инновационный калибровочный блок. Это уникальное оборудование позволит предприятию реализовывать продукцию повышенного качества, а также экономичнее использовать ресурсы.
Теперь на существующей линии стана металлопрокат будет проходить высокоскоростную деформацию, а сечение выпускающейся катанки будет соответствовать самым жёстким требованиям по предельным отклонениям российского ГОСТа. Отдельный привод рабочих клетей позволит снизить расход прокатных шайб. Это также сэкономит потребление энергии на производстве.",Новосталь-М;Абинский электрометаллургический завод,2023-12-22T17:34,22 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156585,За 2 года конструкторское управление ПМХ выполнило 120 проектов,"Новая вкладка в корпоративные газеты ПМХ посвящена одной из самых творческих профессий – конструкторам. Сотрудники конструкторского управления ПМХ работают в Москве, Туле, Губкине и Кемерове.
Коллеги помогают внедрять собственные инженерные решения, которые экономят сотни миллионов рублей. Один из фокусов – импортозамещение, ведь не секрет, что многие продукты и технологии в Россию больше не поставляются. Всего за 2 года конструкторское управление ПМХ выполнило 120 проектов для 9 предприятий холдинга.
В числе наиболее крупных проектов – разработка вагонеток с донной разгрузкой. Эти вагонетки были выпущены на заводе «КВОиТ», а сейчас используются для добычи руды на новых горизонтах шахты им. Губкина.",Щекинский завод КВОиТ;ПМХ;Промышленно-Металлургический холдинг;конструкторский отдел;Корпоративные коммуникации,2023-12-22T17:01,22 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156553,ММК стал площадкой для съёмок новой романтической комедии,"В Челябинской области стартовали съемки новогодней романтической комедии «Уралочка», часть съёмок прошла на территории ПАО «Магнитогорский металлургический комбинат».
«Уралочка» - фильм о настоящей вере, настоящей любви, о настоящих ценностях в жизни. «Новые смыслы открываются с каждым новым съемочным днем, - рассказывает режиссер картины Михаил Расходников, - Поэтому я не буду определять, куда мы идем, только хочу, чтобы в этом путешествии у нашей картины, как и у главной героини были одни цели – открыть прекрасный мир нашей страны, внутреннюю красоту наших людей и те ценности, по которым все очень сильно соскучились. Проявить на экране настоящее рождественское чудо».
Главные роли в фильме сыграют Валерия Астапова и Александр Горбатов. В центре сюжета — притягательная карьеристка Лана, готовая на всё ради руководящей должности, и простой, но знающий себе цену водитель-дальнобойщик Гриша, который работает на снежных дорогах Севера. Третьим героем картины стал грузовик «Урал», к которому Гриша относится как к любимой женщине и ласково зовёт «Уралочка».
«Это счастье - исполнять роль главной героини в такой красивой, насыщенной жизнью истории!, -делится  актриса Валерия Астапова, - Всего за пару недель съемок мне удалось увидеть самые необыкновенные места, один только Париж в Челябинской области с его Эйфелевой башней чего стоит! Или быть по шею закопанной в снег у легендарного карьера «Малый Куйбас» Магнитогорского металлургического комбината!»
«Уралочка»  - совместный проект кинокомпании «ТЕМА», онлайн-кинотеатра START и «Ол Медиа Компани» (входит в группу компаний START).
Выход картины на экраны планируется в конце ноября 2024 года.
",ММК,2023-12-22T16:40,22 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156577,Экспорт коксующегося угля вырос до 40 млн тонн,"За 11 месяцев 2023 г. Россия нарастила экспорт коксующегося угля до 40 млн т,пишет Коммерсантъ. Рост составил 21%, объемы за 11 месяцев уже превышают результат всего 2022 г. — 36 млн т.
Основными направлениями стали Китай и Индия (рост в 2,2 раза за 10 месяцев). Индия останется наиболее растущим рынком в ближайшие годы, прогноз потребления на 2026 г. составляет +28% к 2023 г.
Металлургический уголь вытесняет в  объемах экспорта более дешевый энергетический уголь: падение на 8,5% г/г, до 96,4 млн т за 11 месяцев. Наибольший рост показал Эльгауголь, а добыча в Кузбассе растет более медленными темпами: +2,4% г/г, до 62,1 млн т за 11 месяцев. Так, за 9 месяцев 2023 г. Мечел сократил добычу на 16% (преимущественно из-за просадки в I–II кварталах), тогда как Распадская намерена сохранить объемы добычи за 2023 г. на уровне 2022 г. — 22 млн т.
Подробнее.",Экспорт;коксующийся уголь;Распадская;Мечел;угледобыча,2023-12-22T14:48,22 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156572,Объем автоотгрузок металлопродукции логистического центра НЛМК превысил 1 млн тонн,"Группа НЛМК нарастила отгрузки металлопродукции автотранспортом с площадки логистического центра в Липецке до 1 млн тонн в год. Это рекордный уровень объема автоотгрузок c момента запуска центра в 2020 году. Развитие автоотгрузок позволяет обеспечить быструю, надежную и качественную доставку продукции. Она также позволяет клиентам компании снижать запасы металла и эффективнее планировать собственное производство.
Логистический центр обеспечивает отгрузку продукции клиентам из Центрального федерального округа. Общая площадь комплекса составляет 30 тыс. кв. м, одновременно в нем может находиться до 70 тыс. т металлопродукции. На плановую мощность 700 тыс тонн в год центр вышел в 2022 году.
Логистический центр построен с учетом передовых решений в области хранения и транспортировки металлопродукции. ИТ система интегрирована с учетными системами НЛМК – это помогает слаженному взаимодействию производства, службы продаж и логистов компании и, в конечном итоге, позволяет максимально эффективно загружать склады.
Все процессы в центре фиксируются системой видеонаблюдения с элементами аналитики. В автоматическом режиме рассчитываются и планируются действия техники и персонала, ведется контроль за каждой складской единицей, управляются погрузо-разгрузочные работы. Полностью закрытая цепочка доставки защищает продукцию от атмосферного воздействия, коррозии и травмирования.",НЛМК;Логистика;Группа НЛМК;Грузоперевозки,2023-12-22T12:50,22 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156569,Данные как основа цифровизации,"Журнал «Металлоснабжение и сбыт» неоднократно рассказывал об интересных IT-проектах, которые реализуются Исследовательско-технологическим центром «Аусферр» на Магнитогорском металлургическом комбинате (ММК) и других предприятиях отрасли (подробнее см. журнал «Металлоснабжение и сбыт» №5’2016 г., №12’2018 г., №3’2023 г.).
Масштабы комплексной цифровизации производства впечатляют: например, комплекс управления качеством на комбинате в рамках хранилища насчитывает более 32 млн технологических паспортов. В нем запротоколировано около 400 млн различных параметров, внесены результаты более чем 1,5 млрд измерений.
Читайте в 12 номере журнала МСС »»»",ММК;цифровая трансформация;цифровизация;Аусферр;цифровые технологии,2023-12-22T11:54,22 декабря 2023 г.
