Ссылка,Заголовок,Текст,Темы,Дата,Время
https://www.metalinfo.ru/ru/news/154183,"Выплавка стали на ММК за 9 месяцев выросла на 11,4%","По итогам января-сентября текущего годаМагнитогорский металлургический комбинатнарастил выплавку стали в годовом выражении на 11,4% до 9,87 млн т, чугуна - на 13,2%, до 7,53 млн т. Об этом говорится в отчете компании о производственных результатах.
Рост выпуска стали связан с сохранением положительной динамики российского рынка металлопроката, уточняется в сообщении. В то же время рост выплавки чугуна за отчетный период обусловлен снижением продолжительности капитальных ремонтов в доменном производстве по сравнению с 2022 г.
Продажи металлопродукции группой ММК в январе - сентябре составили 8,89 млн т, увеличившись к уровню 2022 г. на 10,9% вследствие благоприятной конъюнктуры рынка России и стран ближнего зарубежья на фоне высокой строительной активности и роста спроса со стороны автомобилестроения и машиностроения.
Продажи премиальной продукции за девять месяцев 2023 г. выросли на 9%, до 3,84 млн т, отражая рост продаж холоднокатаного проката и проката с покрытием.
Производство угольного концентрата с января по сентябрь возросло на 1,1%, до 2,67 млн т.",ММК;производство стали;итоги квартала,2023-10-18T11:20,18 октября 2023 г.
https://www.metalinfo.ru/ru/news/154180,Как через ОРД передавать информацию о рекламе в ЕРИР,"Государство берет под контроль все объемы размещений рекламы в интернете. Предоставлять информацию должны сами участники рынка. Она будет храниться в Роскомнадзоре. Доступ к ней смогут получить и другие государственные органы: ФАС, ФНС. Упорядочивание учета размещения рекламы, как рассчитывали законодатели, позволит сократить объем «серого рынка», сделать механизмы взаимодействия между участниками рынка более структурированными и прозрачными.
Для рынка рекламы это, разумеется, дополнительные ресурсы: человеческие, временные. Для государства – возможность осуществления контроля за динамичной отраслью и финансовыми потоками внутри нее. Попытки избежать контроля могут вылиться с штрафные санкции. Потому бизнесу необходимо научиться работать с ЕРИР.
Все участники рекламной цепочки, распространяющие рекламу на территории Российской Федерации, обязаны подавать данные о договорах, актах и креативах, распространяемых в сети Интернет. Подробнее об этом читайте в статье ""Новшества в области интернет-рекламы"", вышедшей в октябрьском выпуске МСС.
Ее автор, Изотова Анжелика, руководитель юридической службы одного из операторов данных - «МедиаСкаут» (Группа МТС), выступит с докладом на круглом столе «Индустриальная реклама сегодня: мифы и реальность», который пройдет 7 ноябряв рамках выставки «Металл-Экспо’2023».",Корпоративные коммуникации;юриспруденция;Законодательство,2023-10-18T11:04,18 октября 2023 г.
https://www.metalinfo.ru/ru/news/154174,ПНТЗ профинансировал закупку оборудования для изучения дикой природы,"Первоуральский новотрубный завод (ПНТЗ), входящий в Трубную Металлургическую Компанию (ТМК), направил средства Висимскому государственному природному биосферному заповеднику для расширения возможностей изучения дикой природы, сохранения устойчивости экосистем и поддержания их равновесия.
На средства предприятия закуплены фотоловушки, аккумуляторы и другие вспомогательные устройства для мониторинга и исследования фауны заповедной территории, а также начата работа по генетической идентификации особей сокола-сапсана, занесенного в Красную книгу РФ. На охраняемой территории заповедника под наблюдением у орнитологов находится пять гнездовых участков этого вида птиц. Сокол-сапсан способен развивать скорость более 322 километров в час и является самым быстрым существом на планете. Работа ученых поможет выявить родственные связи уральского сапсана с представителями вида во всем евразийском регионе, а также поспособствует выявлению причин уязвимости вида в целом. Фотоловушки будут использованы и для отслеживания успешности размножения сокола-сапсана. На основе собранных данных орнитологи разработают рекомендации по сохранению популяции.
При помощи нового оборудования, размещенного на территории заповедника и ведущего непрерывный учет разнообразия млекопитающих и птиц, уже получены первые результаты — отмечено пребывание лисицы и енотовидной собаки в юго-западной части заповедника, где ранее оно не регистрировалось.
«ПНТЗ ведет деятельность с применением лучших экологических практик и не оказывает негативного воздействия на биоразнообразие. При этом предприятие предпринимает упреждающие и компенсационные меры по его сохранению, среди которых — обновление и совершенствование оборудования, которое помогает облегчить работу ученых над проектом «Хранитель сокола». Такая поддержка ПНТЗ позволит орнитологам расширить возможности изучения дикой природы и исследования редких видов, численность которых сокращается», — отметил управляющий директор ПНТЗ Владимир Топоров.
Ранее в рамках инициатив по сохранению биоразнообразия на Урале ПНТЗ принял участие в ежегодной всероссийской акции по восстановлению лесов «Сохраним лес», поддержал международную акцию «Сад памяти» — металлурги высадили сосны в роще Могилица в Билимбае, разбили еловые и рябиновые аллеи на территории завода.
Висимский государственный природный биосферный заповедник занимает площадь 33,5 тыс. гектаров, а площадь его охранной зоны — 47,5 тыс. гектаров. На его территории зарегистрировано 48 видов млекопитающих, 189 видов птиц, 14 видов рыб, 4 вида амфибий, 5 видов рептилий и 2829 видов беспозвоночных животных. В охраняемом комплексе обитают типичные представители таёжной фауны, в том числе 32 редких вида, занесенных в Красные книги Свердловской области и России.",ТМК;ПНТЗ;Экология,2023-10-18T10:38,18 октября 2023 г.
https://www.metalinfo.ru/ru/news/154178,Профессионалы «Новосталь-М» приняли участие в национальном чемпионате по сварке,"12 октября прошел национальный чемпионат по сварке «Кубок сварки России Weldex-2023» для профессионалов. В соревновании принимали участие около 100 лучших сварщиков России, стран ЕАЭС и СНГ.
Холдинг «Новосталь-М» представляли сотрудники Металлургического завода Балаково и Абинского электрометаллургического завода. Отметим участников и победителей конкурса:- 3 место в номинации «Сварка вольфрамовым электродом в среде инертного газа со сплошным присадочным материалом» — Козлова Светлана, электрогазосварщик 5-го разряда;- 3 место в номинации «Сварка сплошным плавящимся электродом в среде активного газа» — Подгорнов Даниил, электрогазосварщик 5-го разряда;- Агапов Александр, электрогазосварщик 3-го разряда, получил диплом за участие в номинации «Ручная электродуговая сварка металлов»;- Шилкин Виктор, электрогазосварщик АЭМЗ, получил диплом за участие в номинации «Ручная электродуговая сварка».
«Новосталь-М»  поздравляет участников и победителей чемпионата.",Новосталь-М;Сварка,2023-10-18T10:26,18 октября 2023 г.
https://www.metalinfo.ru/ru/news/154172,"ЧерМК улучшает работу стана 2000 с помощью ""цифровых помощников""","Череповецкий металлургический комбинат (предприятие дивизиона «Северсталь Российская сталь») продолжает реализацию проектов, направленных на улучшение производительности, в том числе, за счёт цифровых помощников.
«Снижаем паузы во время прокатки на стане 2000. Нам требуется примерно 4 минуты на то, чтобы сляб толщиной 250 мм превратить в полосу металлопроката длиной более 1 км. В условиях непрерывного производства слябы выталкиваются из печи каждые 40 секунд. Ранее оператор самостоятельно рассчитывал оптимальное время выдачи сляба, что иногда приводило к непродуктивным паузам: даже 90 секунд — это достаточно много, особенно, если за смену их бывает несколько», - сообщили в металлургической компании.
На стане 2000 трудится цифровой помощник «Автотемп 2.0», который на основе неоднородных данных с использованием алгоритма градиентного бустинга с высокой точностью вычисляет время прокатки в стане и полностью управляет выдачей сляба. За три месяца работы «Автотемп 2.0» экономия времени за счет оптимизации пауз составила 27 часов, это позволило произвести нам дополнительно 24 тыс. тонн металлопроката",стан 2000;цифровой помощник;информационные технологии,2023-10-18T09:52,18 октября 2023 г.
https://www.metalinfo.ru/ru/news/154171,Русская Сталь приняла участие в конференции по НДТ в металлургии,"12-13 октября 2023 года в Москве и в Туле состоялась 5-я Международная промышленная конференция «Наилучшие доступные технологии в черной металлургии. Производство чугуна и стали». Организаторами конференции выступили Ассоциация «Русская Сталь» совместно с Международным союзом доменщиков и журналом «Металлы Евразии». В ней приняли участие представители научных кругов и российского бизнес-сообщества. На нынешней конференции рассматривались проблемы состояния и перспектив применения наилучших доступных технологий в доменном, агломерационном и коксохимическом производствах с целью снижения углеродного следа при обеспечении устойчивой и эффективной работы металлургических предприятий.
12 октября Исполнительный директор «Русской Стали» Алексей Сентюрин выступил в первой сессии, посвященной новым вызовам перед российским металлургическим сектором в контексте экологической повестки и внедрения в отрасли черной металлургии лучших мировых технологических практик, с докладом о текущей ситуации и основных проблемах российской черной металлургии. Он рассказал о месте отечественной черной металлурги в глобальной и российской экономике, её роли в развитии смежных металлопотребляющих отраслей, о продолжающейся, несмотря на новые вызовы, реализации компаниями-членами Ассоциации ранее запланированных инвестиционных проектов, а также о влиянии внешних факторов на отрасль. В том числе, Алексей Сентюрин в своем докладе указал на необходимость для российских компаний придерживаться ранее обозначенных стратегических задач в части внедрения наилучших доступных технологий (НДТ), снижения воздействия на экологию и сохранения конкурентоспособности отечественной металлургии в целом. Модератором первой сессии выступил Председатель Комиссии Ассоциации «Русская Сталь» по производству, техническому развитию и образованию Тахир Галиуллин.
В ходе мероприятия были подняты темы модернизации агрегатов и совершенствования производственных процессов по добыче полезных ископаемых, производстве чугуна и стали, а также готовой металлопродукции. Была проведена дискуссия по вопросам состояния и перспектив декарбонизации в черной металлургии, рассмотрены новые материалы, решения и методы энерго- и ресурсосбережения для обеспечения технологического развития доменного производства.
В дискуссиях на конференции также было уделено особое внимание обсуждению вопросов по актуализации информационно-технических справочников №16 «Горнодобывающая промышленность» в части регулирования вскрышных пород, №25 «Добыча и обогащение железных руд» и №27 «Производство изделий дальнейшего передела чёрных металлов» в части показателей парниковых газов. Эту работу в настоящее время проводят органы государственной власти совместно с отраслевыми объединениями, компаниями и научными кругами. С докладом по указанной тематике выступил Евгений Полесский, Председатель Комиссии Ассоциации «Русская Сталь» по охране труда, промышленной и экологической безопасности.
13 октября делегацию участников конференции принял Косогорский металлургический завод. Руководители и технические специалисты предприятий черной металлургии ознакомились с доменным производством завода.
Участники отметили высокую актуальность этой отраслевой конференции и дали ей самые положительные оценки.",Русская сталь;наилучшие доступные технологии,2023-10-18T09:22,18 октября 2023 г.
https://www.metalinfo.ru/ru/news/154167,ВТЗ продолжает исследовательские работы для достижения углеродной нейтральности,"На Волжском трубном заводе (ВТЗ), входящем в Трубную Металлургическую Компанию (ТМК), высадили дополнительно более двух тысяч деревьев и кустарников в рамках климатического проекта по созданию карбоновой фермы. Высадка деревьев разных пород позволяет экологам проработать технологию снижения концентрации парниковых газов в атмосфере в условиях степной зоны.
В октябре на экспериментальных площадках действующего полигона для размещения производственных отходов работники ВТЗ высадили саженцы быстрорастущих, соле- и засухоустойчивых кустарников ивы и акации, деревьев ореха, гледичии, шелковицы и клена. Основная цель инициативы — определить породы растений, способных поглощать максимально возможное количество углекислого газа.
Ранее в рамках проекта по созданию карбоновой фермы на территории природоохранного сооружения для размещения отходов производства и потребления ВТЗ высадили более четырех тысяч черенков тополей. Спустя четыре месяца по итогам обследования посадок экологи зафиксировали их приживаемость.
«Главная задача климатического проекта — выявить опытным путем наиболее эффективные технологии удаления углекислого газа из атмосферы. Инициатива уникальна тем, что эта задача решается в условиях действующего объекта размещения производственных отходов. В дальнейшем результаты исследования позволят ВТЗ сократить переходный период на пути к достижению более высоких экологических стандартов и к углеродной нейтральности», — прокомментировал управляющий директор ВТЗ Сергей Четвериков.
Климатический проект стартовал на ВТЗ в июне 2022 года. Предприятие реализует его совместно с МГТУ им. Н.Э. Баумана в соответствии со стратегией ТМК в области устойчивого развития и для оценки возможности сокращения углеродного следа ВТЗ. За полтора года на экспериментальных модельных площадках высажено около семи тысяч разных пород растений.",ТМК;ВТЗ,2023-10-18T08:51,18 октября 2023 г.
https://www.metalinfo.ru/ru/news/154155,Торговый дом «КейЭсПи Стил» подтвердил действие сертификата  СДС ИНТЕРГАЗСЕРТ,"Торговый дом «КейЭсПи Стил» успешно прошёл очередной аудит второй инспекционный контроль СДС ИНТЕРГАЗСЕРТ. Продукция прошла все необходимые технические испытания и подтвердила свои эксплуатационные характеристики.
Сертификационный Центр «КОНТСТАНД» провёл инспекционный контроль и принял решение продлить срок действия ранее выданных сертификатов соответствия до мая 2024 года. Данный документ подтверждает статус Торгового дома «КейЭсПи Стил» как надёжного и добросовестного поставщика и даёт право продолжать поставки в адрес ПАО «Газпром» следующей продукции: трубы бесшовные для газопроводов, газлифтных систем добычи и оборудования газовых месторождений (ТБГ, ТБГ-1 и ТБГ-2), изготавливаемые по ГОСТ 32?528–213 (с изм.№?1), ГОСТ 8731–74 (с изм.№?2?6); СТО Газпром 2?4.1?713?2013 с изм.№?1, №?2, разд.6.
Система ИНТЕРГАЗСЕРТ создана ПАО «Газпром» в 2016 году. Данная сертификация несёт добровольный характер, но является обязательным условием для работы на объектах ПАО «Газпром».
Продукция Торгового дома «КейЭсПи Стил» вошла в Единый реестр материально-технических ресурсов ПАО «Газпром» в 2020 году. В рамках сотрудничества Торговый дом «КейЭсПи Стил» совместно с ООО «Газпром ВНИИГАЗ» разработал ТУ 24.20.13.110?001?70?140?004?107?2020 с изм.1 «Трубы бесшовные для газопроводов, газлифтных систем добычи и оборудования газовых месторождений в обычном и хладостойком исполнении», полностью соответствующие требованиям СТО Газпром 2?4.1?713?2013.
Торговый дом «КейЭсПи Стил»— эксклюзивный представитель завода «KSP Steel», выпускающего стальные бесшовные трубы для нефтегазовой отрасли. Производственная площадка расположена на территории Республики Казахстан. Торговый дом «КейЭсПи Стил» представит продукцию 7-10 ноября на 29-й Международной промышленной выставке «Металл-Экспо» в Москве, ЦВК ""Экспоцентр"". Стенд Торгового дома «КейЭсПи Стил» будет расположен в зале 2 павильона 2 (№ 22C29). Специалисты Торгового дома «КейЭсПи Стил» презентуют гостям разработки в области бесшовных труб, антикоррозионных покрытий и теплоизоляции. В рамках выставки запланированы встречи с представителями ведущих предприятий топливно-энергетического комплекса.",Потребители - нефтегаз;стальные трубы,2023-10-17T15:19,17 октября 2023 г.
https://www.metalinfo.ru/ru/news/154137,Как упростить управление процессом окомкования (видео),"Раньше операторы делали это вручную, что не позволяло получать необходимую информацию оперативно. Теперь же камеры измеряют гранулометрический состав сырых окатышей, а модель управляет оборотами и дозировкой бетонита, а также выдаёт рекомендации оператору по нагрузке на технологическую линию.
Автоматическое управление позволит более точно контролировать процесс окомкования, стандартизировать работу обжиговой машины и управлять отдельными классами грансостава окатышей.
Решение разработала команда экспертов «Карельского окатыша», «Северсталь Диджитала» и «Северсталь-инфокома».
Подробнее о новой системе — в репортаже на рутуб-канале «Северстали».",Северсталь;ЖРС;Карельский окатыш,2023-10-17T14:24,17 октября 2023 г.
https://www.metalinfo.ru/ru/news/154142,ММК-МЕТИЗ - отличный поставщик,"По результатам оценки поставщиков, проведенной открытым акционерным обществом «Белорусский металлургический завод — управляющая компания холдинга «Белорусская металлургическая компания», ОАО «ММК-МЕТИЗ» вошло в число отличных поставщиков по поставкам проволоки порошковой с наполнителями СК30, графит и включено в «Перечень одобренных поставщиков материалов и изделий».
Оценка проведена в соответствие с действующей в ОАО «БМЗ» Корпоративной системой менеджмента и на основании стандарта предприятия «Закупки. Порядок работы с поставщиками» по итогам работы за период с 0I.09.2022г. по 31.08.2023 г. В соответствие с Методикой оценки поставщика удовлетворенности качеством по поставкам вышеуказанной продукции значение коэффициента IQB составляет 100%.",ММК-Метиз,2023-10-17T14:05,17 октября 2023 г.
