Ссылка,Заголовок,Текст,Темы,Дата,Время
https://www.metalinfo.ru/ru/news/157683,Для Енакиевского метзавода ремонтируют очередной тепловоз,"Для Енакиевского металлургического завода (ЕМЗ, г.Енакиево, Донецкая Народная Республика) на пермском предприятии выполняют капитальный ремонт локомотива №2105 с персональным именем «Мерецков», что увеличит срок его эксплуатации до 2033 г., – сообщает пресс-служба Министерства промышленности и торговли ДНР.
«На сегодня специалисты полностью разобрали тепловоз и его агрегаты, а затем заменили детали и восстановили изношенные части. Далее они планируют оборудовать локомотив полным комплектом приборов безопасности и установить дополнительный пульт управления, чтобы на нем мог работать один машинист», – уточняют в пресс-службе.
ЕМЗ входит в состав ООО «Южный горно-металлургический комплекс» и является предприятием с полным технологическим циклом. Завод поставляет сырье для его филиала – Макеевского металлургического завода – и производит передельный чушковый чугун, непрерывнолитую заготовку, равнополочный и неравнополочный уголок, двутавровую балку, швеллер, круг, железнодорожные узкоколейные рельсы, горячекатаный несимметричный полособульб для судостроения и другую металлопродукцию.
К началу декабря 2023 г. на ЕМЗ был выполнен текущий ремонт маневрового тепловоза серии ТЭМ7А № 0498. В ходе работ в полном объеме была произведена замена элементов колесных пар, в кабине машиниста были установлены новые кресла для удобства локомотивных бригад, было проведено плановое техническое обслуживание тепловоза и его покраска. К концу декабря 2023 г. на заводе также был выполнен капитальный ремонт маневрового локомотива серии ТГМ6–2105. В ходе работ были восстановлены экипажная часть, силовые агрегаты и электрооборудование. Кроме того были установлены приборы безопасности – автоматическая локомотивная сигнализация, электропневматический клапан автостопа и контроль бдительности локомотивной бригады.",Енакиевский металлургический завод,2024-02-05T06:11,05 февраля 2024 г.
https://www.metalinfo.ru/ru/news/157675,На выставке «Россия» проходят дни Металлоинвеста,"На международной выставке-форуме «Россия» со 2 по 4 февраля пройдут дни Металлоинвеста. На стенде Белгородской области можно познакомиться с работой двух предприятий Компании – Лебединского горно-обогатительного комбината и Оскольского электрометаллургического комбината им. А.А. Угарова.
Программа мероприятий рассчитана на три дня и насыщена яркими событиями, которые будут интересны посетителям самых разных возрастов. Они смогут узнать о том, как добывается руда и как выплавляется металл, поучаствовать в викторинах и интерактивных представлениях, увидеть показ индустриальной моды, освоить печать на 3d-принтере и многое другое.
«Последнее время Белгородская область проходит через ряд серьёзных испытаний.  И сегодня здесь на стенде мы рассказываем о своём настоящем и своём будущем. Несмотря на все сложности, мы живём, работаем и развиваемся. Металлоинвест – одна из самых мощных, самых значимых частей нашего развития. Это наши партнёры, наши друзья, готовые всегда подставить плечо», – отметил заместитель губернатора Белгородской области Владимир Базаров.
«Наши предприятия неразрывно связаны с Белгородской областью. На Лебединском ГОКе, ОЭМК, Рудстрое работают более 20 тысяч жителей Старого Оскола и Губкина, – заявила заместитель генерального директора по устойчивому развитию и корпоративным коммуникациям Металлоинвеста Юлия Мазанова. – Развивая производство, мы заботимся не только об условиях труда, но стремимся сделать наши города комфортными и привлекательными, чтобы наши сотрудники и их семьи оставались здесь жить из поколения в поколение. За последние 5 лет Металлоинвест перечислил в бюджет Белгородской области более 140 млрд рублей налогов. Дополнительно, более 2 млрд рублей ежегодно Компания инвестирует в социально значимые проекты по развитию здравоохранения, образования, спорта, городской инфраструктуры на территории нашей ответственности».
Продолжить своё знакомство с профессиями горняка и металлурга, а также своими глазами увидеть производство и уникальные современные технологии можно будет и после окончания дней Металлоинвеста – на всех производственных площадках Компании запущены программы промышленного туризма.
Выставка-форум «Россия», демонстрирующая главные достижения страны, открылась в Москве 4 ноября прошлого года. В ней принимают участие 89 регионов России. Стенд Белгородской области – одна из самых посещаемых локаций.","Металлоинвест;выставка ""Россия""",2024-02-02T16:02,02 февраля 2024 г.
https://www.metalinfo.ru/ru/news/157676,Ведущие производители и потребители оцинкованного и окрашенного проката обсудят тенденции рынка,"14 марта в Москве пройдет традиционная конференция «Оцинкованный и окрашенный прокат: тенденции производства и потребления». Ежегодно в ней принимают участие более 200 руководителей и специалистов комбинатов и предприятий-производителей сталей с покрытиями, металлоторговых компаний и СМЦ, занимающихся переработкой и поставками изделий из оцинкованного и окрашенного проката, поставщики оборудования, потребители данной продукции, смежных отраслей, а также все заинтересованные лица.
Свои сообщения о текущей ситуации на рынке и планах развития расскажут топ-менеджеры производителей сталей с покрытиями: М. Шагин (Северсталь), И. Радюкевич (ММК), Н. Иванищев (НЛКМ), А. Кузнецов (ММК-ЛМЗ), В. Чернецов (ОрелМеталлПолимер) и другие.
Производители изделий дальнейшего передела (профнастила, металлочерепицы, сэндвич-панелей, ЛСТК и др.) расскажут о планах развития своих компаний и дадут оценку перспективам роста потребления этих видов продукции. Среди них: М. Лопатин (Компания Металл Профиль), Ю. Елисеев (Стальные конструкции-профлист), М.Шульпин (ГК Маяк), Л. Братченко (Кровельный центр), А. Малышев (УПТК-65), И. Гарипов (Казанские Стальные Профили), А. Галимов (Деденевский завод металлоизделий), А. Едапин (Металлопрофильный завод), Н. Ханков (Вологодский завод Электросталь) и другие.
Также участники конференции обсудят текущие тренды рынка металлоконструкций, вопросы технического регулирования и электронной коммерции.
Во второй день, 15 марта, участники конференции ознакомятся с производством компании Профметалл.
В настоящее времяпрограмма конференциидополняется и идетрегистрация участников.
Подробная информация — на сайте конференцииwww.ocinkovka.su",Оцинковка;МСС;сэндвич-панели;профнастил;оцинкованный и окрашенный прокат;металлочерепица;конференции МСС,2024-02-02T15:33,02 февраля 2024 г.
https://www.metalinfo.ru/ru/news/157673,На ЕВРАЗ НТМК запустили 3D-принтер,"SLM-печать - технологию селективного лазерного наплавления с помощью металлических порошков цех ремонта металлургического оборудования № 3 начал осваивать в конце прошлого года в рамках проекта «Трансформация рабочих мест».
ЕВРАЗ НТМК стал первым предприятием в Свердловской области, где появилось оборудование с подобными характеристиками. Сумма инвестиций составила 30 млн рублей.
Четыре факта о 3D-принтере:
- Устройство разработали и изготовили в Санкт-Петербурге.- Принтер позволит печатать геометрически сложные детали высотой до 400 мм и диаметром 315 мм, которых нет на рынке, влиять на их функциональность, вносить конструктивные изменения и уменьшать конечную массу.- Для 3D-печати используют порошки из нержавеющей и инструментальной стали.- Работать с принтером будут 2 оператора аддитивных установок. На новую квалификацию обучат операторов станков с программным управлением из числа работников цеха.",ЕВРАЗ НТМК;3d-печать;3D-принтер,2024-02-02T15:31,02 февраля 2024 г.
https://www.metalinfo.ru/ru/news/157668,"Северсталь выплатила 5,91 млрд руб. по налогу на сверхприбыль","Северстальзаплатила 5,91 млрд рублей по налогу на сверхприбыль (windfall tax), следует из отчета компании по МСФО за 2023 г.
Ранее в компании сообщали, что Северсталь планирует выплатить налог на сверхприбыль досрочно, чтобы получить дисконт по выплате.
Для крупных компаний, у которых средняя доналоговая прибыль за 2021-2022 годы превысила 1 млрд рублей, был введен так называемый налог на сверхприбыль. Он составляет 10% от суммы превышения прибыли за 2021-2022 годы над аналогичным показателем за 2018-2019 годы. Налог должен быть уплачен до 28 января 2024 года. При этом его сумму можно было снизить вдвое, если перечислить обеспечительный платеж в период с 1 октября по 30 ноября 2023 года. Ранее сообщалось, что поступления от налога планируются в объеме 300 млрд рублей, они имеют разовый характер.
В конце января Минфин РФ сообщил о том, что федеральный бюджет РФ получил 318,8 млрд рублей от налога на сверхприбыль",Северсталь;нелогообложение;windfall tax,2024-02-02T14:02,02 февраля 2024 г.
https://www.metalinfo.ru/ru/news/157665,"Погрузка чёрных металлов на сети РЖД в январе уменьшилась на 4,9%","По информации РЖД, в январе 2024 г. из металлургических грузов, в частности, за первый месяц года было погружено 5,1 млн. тонн чёрных металлов (-4,9% к январю 2023 года), 404,4 тыс. тонн лома чёрных металлов (-4,8%) и 8,4 млн. тонн железной и марганцевой руды (-11,7%).
«Температурные качели» в средней полосе России, штормы в портах Азово-Черноморского и Дальневосточного бассейнов, обильные снегопады негативно повлияли на работу по всей цепочке экспортных поставок: клиент — железная дорога — порт. Из-за невозможности проведения в портах перегрузочных и швартовых операций неоднократно вводились конвенционные ограничения"", - говорится в сообщении.
В течение января 2024 года погрузка на сети железных дорог РФ составила 94,8 млн. тонн — на 4,3% меньше, чем за аналогичный период прошлого года.",РЖД;перевозка металлургических грузов,2024-02-02T13:27,02 февраля 2024 г.
https://www.metalinfo.ru/ru/news/157647,Инвестпрограмма Северстали на 2024 г. выросла на 64% до 119 млрд руб.,"ПАО «Северсталь», вертикально-интегрированная горно-металлургическая компания, создающая новые продукты и комплексные решения из стали вместе с клиентами и партнерами, объявляет план инвестиций на 2024 год.
В этом году инвестиции «Северстали» запланированы на уровне 119 млрд рублей (+64% г/г). Из этой суммы на поддержание существующих мощностей будет направлено 54 млрд руб., еще 48 млрд руб. компания потратит на проекты развития. Вложения в IT и digital-проекты достигнут 10 млрд, а инвестиции в охрану окружающей среды, совершенствование систем безопасности и охрану труда составят более 7 млрд руб.
«Северсталь» продолжает развиваться и воплощать в жизнь стратегически важные для нашей компании проекты, которые позволяют нам обеспечивать лидерство по затратам, расширять клиентскую базу, осваивать новые рыночные сегменты и снижать нагрузку на окружающую среду. Значительная часть наших инвестиций в этом году будет направлена на техническое переоснащение первых переделов нашего ключевого актива – Череповецкого меткомбината, в активную фазу войдет реализация нашего крупнейшего проекта – строительство комплекса по производству железорудных окатышей стоимостью порядка 97 миллиардов рублей. Эти мероприятия повлекут за собой кардинальное изменение технологической цепочки производства чугуна, призванные обеспечить нашу конкурентоспособность в долгосрочной перспективе, как с точки зрения контроля себестоимости, так и реализации наших целей в области устойчивого развития. Мы также разработали целый комплекс инициатив, направленных на расширение нашего предложения для клиентов, увеличение доли продукции с высокой добавленной стоимостью в портфеле продаж и дальнейшее укрепление наших позиций на рынке. Кроме того, мы продолжим инвестировать в обеспечение нашей сырьевой безопасности: среди ключевых проектов этого направления – увеличение производственной мощности и объемов добычи Яковлевского ГОКа и разработка Печегубского месторождения на «Олконе». Наш подход к инвестициям предполагает глубокое изучение как текущих рыночных возможностей, так и долгосрочных трендов для принятия продуманных решений, позволяющих всегда быть на несколько шагов впереди конкурентов, при этом сохраняя финансовую стабильность компании», – отмечает генеральный директор компании «Северсталь» Александр Шевелев.
Озвученные суммы инвестиций в дальнейшем могут скорректироваться в результате изменения курса валют. В то же время, большая часть инвестиционной программы компании номинирована в рублях.",Северсталь;Инвестиции,2024-02-02T12:54,02 февраля 2024 г.
https://www.metalinfo.ru/ru/news/157663,Новосталь-М популяризирует инновационную арматуру среди узбекских девелоперов,"30 января в городе Коканд, Узбекистан, прошёл семинар-презентация «Снижение стоимости строительства за счёт применения эффективной арматурной стали».
Представители металлургического холдинга Новосталь-М осветили преимущества использования новой продукции для экономии и повышения сейсмостойкости Так же презентовали новый склад в г. Коканд.
На семинаре была продемонстрирована вся линейка продукции для Узбекистана, включая инновационные решения. Фокусом внимания стала арматура класса А550СК — наиболее оптимальный продукт для узбекских девелоперов, чтобы обеспечить долговечность и надёжность строительных проектов.
«Новосталь-М» всегда готов к открытому диалогу, и взаимодействие с аудиторией на семинаре позволило каждому найти ответ на свой вопрос.
Открытие третьего склада в Узбекистане — большой шаг вперёд, чтобы быть ближе к клиентам и предлагать им только лучшее.
Рынок металлов Центральной Азии и Закавказья будет обсуждаться на одноименной конференции, которая пройдет 11-12 апреля в Баку, где пройдет встреча руководителей и специалистов металлургических, металлоторговых и перерабатывающих компаний из Азербайджана, Узбекистана, Казахстана, Киргизии, России, Белоруссии и др.",Новосталь-М;Узбекистан;арматурный и фасонный прокат;арматура,2024-02-02T12:34,02 февраля 2024 г.
https://www.metalinfo.ru/ru/news/157646,Северсталь нарастила выплавку стали на 5% в 2023 г.,"По итогам 2023 г. производство стали в компании ""Северсталь"" выросло в годовом выражении на 5%, до 11,27 млн т, cообщается в отчете компании об операционных результатах.
При этом выпуск чугуна за отчетный период вырос на 3% и достиг 11,3 млн т.
Продажи стальной продукции в 2023 г. сократились на 2%, до 10,73 млн т из-за накопления запасов полуфабрикатов перед остановкой доменной печи №5 на капитальный ремонт.
Продажи готовой металлопродукции возросли на 5% в годовом выражении, до 9,79 млн т, при этом реализация коммерческой стали (горячекатаный и сортовой прокат) снизилась на 2%, до 4,52 млн т из-за сокращения продаж горячекатаного проката в результате его перенаправления на дальнейшие переделы для увеличения производства и продаж продукции с высокой добавленной стоимостью.
Доля продукции с высокой добавленной стоимостью в общем объеме продаж компании составила 49%. Продажи железной руды третьим лицам снизились на 37%, до 1,48 млн тонн, в основном из-за увеличения поставок окатышей на ЧерМК и временного снижения производства концентрата на Олконе на фоне роста вскрышных работ для обеспечения уровня добычи в будущих периодах.
Чистая прибыль Северстали по МСФО за прошлый год выросла по сравнению с предыдущим годом на 79%, до 193,87 млрд руб. Показатель EBITDA увеличился на 22% и составил 262,23 млрд руб.
Выручка компании за отчетный период возросла на 7%, до 728,31 млрд руб. в связи с улучшением продуктовой структуры продаж на фоне роста доли продукции с высокой добавленной стоимостью. Свободный денежный поток за период сократился на 23%, до 119,97 млрд руб. Рентабельность по EBITDA за отчетный период составила 36% против 31% годом ранее.
""Несмотря на сложную экономическую ситуацию и вызовы, с которыми мы столкнулись в 2022 г., уже по итогам 2023 г., сосредоточившись на внутреннем рынке, мы смогли достичь значительных успехов. Восстановление наших результатов отражает как внешние факторы, так и усилия всего коллектива компании. Рост спроса на сталь позволил также увеличить загрузку наших мощностей, в результате чего производство и чугуна, и стали увеличилось до 11,3 млн т"", - прокомментировал результаты генеральный директор компании Александр Шевелев.",финансовые результаты;операционные результаты;Северсталь;Металл-Экспо,2024-02-02T10:14,02 февраля 2024 г.
https://www.metalinfo.ru/ru/news/157625,На Лебединском ГОКе начали строительство корпуса флотационного обогащения (видео),"Мощность проекта — свыше 10 млн тонн концентрата в год. Само качество концентрата тоже улучшится: содержание железа вырастет до 71,1%, а оксида кремния — снизится до 1,23%.
В России никто не может похвастаться продуктом с такими характеристиками, да и в мире всего несколько компаний могут производить концентрат такого качества.
",Лебединский ГОК;Металлоинвест;ЖРС,2024-02-02T09:00,02 февраля 2024 г.
