Ссылка,Заголовок,Текст,Темы,Дата,Время
https://www.metalinfo.ru/ru/news/155498,На Уральской Стали вновь заработало термическое отделение (видео),"В листопрокатном цехе комбината после девяти суток капитального ремонта вновь заработало термическое отделение. В строй вернулись четыре печи, две роликовые закалочные машины, три плавильных агрегата и гильотинные ножницы.
Подробности - в видеосюжете.
",Уральская сталь;термообработка металла,2023-11-24T06:02,24 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155525,Северсталь впервые изготавливает грузоподъемный механизм для доменной печи №5,"На Череповецком металлургическом комбинате (ЧерМК, ключевой актив «Северстали») стартовал процесс изготовления грузоподъемного механизма для доменной печи №5. Силами машиностроительного центра «ССМ-Тяжмаш» (входит в состав дирекции по ремонтам ПАО «Северсталь») будет построен колошниковый кран.
Колошниковый кран будет иметь грузоподъемность на главном подъеме 170 тонн, на вспомогательном - 20 тонн, с максимальной высотой подъема больше 80 метров. Он будет использоваться для безопасного производства монтажных и ремонтных работ на оборудовании колошникового устройства «Северянки».
«Конструкторы и машиностроители «Северстали» уже не раз демонстрировали высокий уровень собственной экспертизы в части создания новых машин и агрегатов. Поэтому задача по изготовлению еще одного уникального механизма будет только способствовать повышению квалификации наших работников и поддержанию их технической подготовки. Немаловажно и то, что комплексный подход к изготовлению собственного оборудования - от этапа создания чертежей и моделей до контрольных укрупненных сборок - обеспечивает необходимое качество и учитывает требования заказчика», – прокомментировал генеральный директор дивизиона «Северсталь Российская сталь» и ресурсных активов Евгений Виноградов.
Всю документацию для изготовления колошникового крана разработал конструкторский центр центра «Промсервис». Самые масштабные элементы - основные балки и тележку - соберут в котельно-монтажном цехе, после чего передадут в цех ремонта металлургического оборудования №1 для изготовления и монтажа всего навесного оборудования. Особенностью крана станут его размеры. Вес металлоконструкций, которые предстоит создать, составит больше 120 тонн.",Северсталь;грузоподъемная техника,2023-11-23T15:58,23 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155547,Гендиректор Мечела Олег Коржов комментирует итоги работы в третьем квартале 2023 г.,"ПАО «Мечел» (MOEX: MTLR), ведущая российская горнодобывающая и металлургическая компания, объявляет операционные результаты за 3 квартал и 9 месяцев 2023 года. -подробный отчет смотрите на сайте группы.
Предлагаем вашему вниманию коммментарий генерального директора Олега Коржова по итогам работы в третьем квартале 2023 года:
- В 3 квартале рост добычи угля составил 17% по отношению к предыдущему кварталу. Последовательное выполнение программы технического перевооружения и постоянная работа, которая проводится в части повышения операционной эффективности угольных предприятий «Мечела», позволила нам завершить отчетный период с положительной производственной динамикой и существенным ростом показателя продаж основной продукции – концентрата коксующегося угля (ККУ).
Реализация ККУ в третьем квартале в целом увеличилась на 43%, в адрес третьих лиц – на 139%. Рост продемонстрировали как экспортные, так и внутренние продажи, при этом на российском рынке данный показатель вырос почти в 2,5 раза.
Снижение продаж пылеугольного топлива (PCI) на 18% квартал к кварталу обусловлено переносом отгрузки крупной судовой партии с 3 на 4 квартал текущего года, а также квартальными поставками PCI в меньшем объеме в соответствии с заявками потребителей в рамках подписанных ранее годовых контрактов.
Реализация антрацита в целом осталась на уровне предыдущего квартала. Продажи сторонним клиентам увеличились на 7% вследствие расширения географии поставок в Азиатско-Тихоокеанский регион. В частности, мы отгрузили крупную партию антрацита заказчику из Индии.
На общем показателе реализации энергетического угля (-7% ко 2 кварталу 2023 года) отразилось снижение поставок этого вида продукции предприятиям Группы «Мечел».
Серьезное падение производства и реализации железорудного концентрата на Коршуновском ГОКе было вызвано аномальным обводнением в Коршуновском карьере. К концу 3 квартала на объекте был принят необходимый комплекс мер, и добычные работы возобновились. Добыча руды на Рудногорском карьере в отчетном периоде осуществлялась в штатном режиме.
Незначительное уменьшение продаж коксовой продукции (-4% ко 2 кварталу) обусловлено сокращением поставок на экспортных направлениях.
В отчетном периоде проводилcя капитальный ремонт доменной печи №5 Челябинского металлургического комбината, в результате чего производственные показатели по чугуну и стали снизились на 4% и 5% соответственно. Мы продолжили развивать продажи металлопроката на новых для компании направлениях. Что касается внутреннего рынка, то спрос на арматуру и другие виды продукции со стороны предприятий строительного сектора в 3 квартале был стабильным, что позволило нам нарастить продажи на внутреннем рынке благодаря широкой клиентской базе. На общие показатели реализации сортового и плоского проката квартал к кварталу (-3% и -10% соответственно) также повлияли плановые ремонты, развернутые на ряде прокатных станов ЧМК.
Снижение реализации ферросилиция Братского завода ферросплавов на 20% относительно 2 квартала произошло в связи с окончанием поставок по крупному экспортному контракту.
Замедление спроса на поковки на российском рынке привело к уменьшению показателя продаж в отчетном периоде на 28%. Продажи штампованной продукции прибавили 5% квартал к кварталу, приоритет отдавался более дорогостоящим видам штампованных изделий.
Показатель реализации метизов укрепился на 2% по сравнению со 2 кварталом благодаря наращиванию объема выпуска и сбыта проволоки на Белорецком металлургическом комбинате.
Уменьшение выработки электроэнергии на 21% и тепловой энергии – на 29% в 3 квартале текущего года объясняется окончанием отопительного периода и проведением ремонтной кампании на основном генерирующем оборудовании.",Белорецкий металлургический комбинат;ЖРС;Коршуновский ГОК;Мечел;ЧМК;Энергетика;коксующийся уголь;производственные показатели;угледобыча;метизная продукция;метизное производство,2023-11-23T14:52,23 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155541,Металлургов могут освободить от уплаты ввозных пошлин на оборудование,"Минэкономразвития, Минпромторг, Минфин, Минприроды, ФТС и ФАС разработают проект акта правительства РФ о возможном освобождении металлургов от уплаты ввозных таможенных пошлин на оборудование и его комплектующие для реализации инвестпроектов при условии отсутствия собственного производства или неудовлетворения спроса. Это следует из утвержденного плана мероприятий по реализации стратегии развития металлургической промышленности РФ на период до 2030 года (есть в распоряжении ТАСС).
""Снижение тарифной нагрузки, в том числе посредством освобождения от уплаты ввозных таможенных пошлин на технологическое оборудование и комплектующие зарубежного производства, при условии отсутствия собственного производства либо неудовлетворения существующего спроса, ввозимые для исключительного использования на территории Российской Федерации для целей реализации инвестиционных проектов, соответствующих приоритетным направлениям стратегии развития металлургической промышленности Российской Федерации на период до 2030 года"", - говорится в документе.
Срок реализации мероприятия - 2023-2030 гг.",Металлургия;металлургическое оборудование;господдержка,2023-11-23T14:06,23 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155519,ММК-МЕТИЗ сертифицировал арматурный прокат повышенной пластичности,"В ОАО «ММК-МЕТИЗ» завершены работы по добровольной сертификации проката арматурного холоднообработанного периодического профиля класса А500СН номинальными диаметрами 8, 10, 12, 14 мм (свариваемого, повышенной пластичности).
По результатам работ от Органа по сертификации АО «НИЦ Строительство» (Москва) получен сертификат соответствия сроком действия до 2026 года. Арматурный прокат повышенной пластичности с двухсторонним профилем класса А500СН обладает свариваемостью всеми видами сварки и гарантирует прочность сварного соединения в любых положениях, имеет повышенное сопротивление к разрушению строительных сооружений, вызванных чрезвычайными ситуациями (землетрясениями, взрывы и т.п.). Выносливость к циклическим нагрузкам позволяют использовать данный вид продукции в высоко нагруженных ответственных сооружениях.",ММК-Метиз;арматура;арматурный прокат,2023-11-23T13:28,23 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155543,КТЗ осуществил поставку ШТС в Lugaport холдинга Новотранс,"Колпинский трубный завод осуществил изготовление и поставку шпунта трубчатого сварного  для возведения комплекса терминала LUGAPORT холдинга «Новотранс», в морском порту Усть-Луга Ленинградской области.
Он будет предназначен для перевалки навалочных, генеральных, зерновых и пищевых грузов общим объемом 24,3 млн т в год.
Очередной контракт на поставку включал в себя изготовление ШТС 1420х20,  и доставку изделий на объект. Общая масса готовых изделий составила 5 тыс. т. Длина изделий от 27 до 36,5 метров. Срок изготовления и поставки составил четыре месяца, с декабря 2022 по март 2022 гг.  Поставка велась собственным автотранспортом.
Ранее сообщалось, что завершение строительства и начало эксплуатации терминала запланировано к 2025 г. На многопрофильном терминале будет обеспечена возможность приема до 1 100 вагонов в сутки со станции примыкания Лужская Генеральная. На пяти причалах будет осуществляться обработка судов типоразмеров Panamax, New-Panamax, Baby-Capesize.
",стальные трубы;шпунты;Колпинский трубный завод,2023-11-23T13:09,23 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155522,Металлоинвест сообщает о размещении четырехлетних облигаций объемом 15 млрд руб.,"Металлоинвест («Компания»), ведущий производитель и поставщик железорудной продукции и горячебрикетированного железа на мировом рынке, один из региональных производителей высококачественной стали, сообщает о закрытии книги заявок по размещению биржевых облигаций серии 001Р-06 по открытой подписке на общую сумму 15 млрд руб. со сроком обращения 4 года.
В ходе формирования книги заявок суммарный объем спроса составил более 18 млрд руб. при первоначально объявленном размере выпуска не менее 10 млрд руб. По итогам букбилдинга установлен финальный купон в размере Ключевой ставки Банка России + 120 б.п., что на 10 б.п. ниже уровня на момент открытия книги заявок. Купонный доход будет выплачиваться ежеквартально.
Рейтинговое агентство АКРА присвоило выпуску максимально возможный ожидаемый рейтинг еAAA(RU). Техническое размещение на Московской Бирже планируется 28 ноября 2023 года.
Привлеченные средства будут использованы для рефинансирования текущей задолженности.",Металлоинвест,2023-11-23T13:00,23 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155538,ЕВРАЗ помог открыть цифровую лабораторию в СибГИУ,"При поддержке ЕВРАЗа в Сибирском государственном индустриальном университете (СибГИУ) в Центре цифровой металлургии открыли лабораторию, в которой студенты будут учиться управлять прокатным производством. Лаборатория оборудована прокатным станом, тренажером оператора прокатного производства и нагревательной печью.
Автоматизированный прокатный стан с двумя валками, системой сбора и хранения данных оснащен пультом управления, датчиками для регистрации скорости и усилия прокатки. Это позволит расширить количество учебных работ, выполняемых на нем, а также использовать его для научно-исследовательских проектов.
Тренажер имитирует пульт управления оператора сортопрокатного стана и воссоздает реалистичную обстановку. Он поможет сформировать навыки безопасного и правильного выполнения прокатки металла и повысить качество усвоения материала.
Нагревательная печь будет использоваться для подготовки свинцового слитка к прокатке и для нагрева более тугоплавких материалов.
В новой лаборатории будущие металлурги смогут участвовать в реальном производственном процессе. Например, изучать работу вальцовщика и инженера-технолога и пробовать самостоятельно прокатать металл.
«Мы делаем ставку на практическое обучение с применением новых технологий. Чтобы не было разрыва между учебным процессом и производством. Сочетание физических и цифровых моделей металлургического оборудования позволяет студентам эффективнее изучать производственные процессы. В учебной программе учтены элементы, которые мы закладываем в модернизацию производства. Университет идет на шаг впереди и уже сейчас готовит металлургов будущего, а комбинат ждет их», — отметил Вице-президент ЕВРАЗа, руководитель дивизиона «Сибирь» Павел Синяев.
СибГИУ – стратегический партнер ЕВРАЗ ЗСМК в сфере образования, кузница инженерных кадров для комбината.ЕВРАЗактивно поддерживает образовательные инициативы и проекты университета, направленные на развитие материально-технической базы вуза и повышение качества подготовки обучающихся. При грантовой поддержке ЕВРАЗ ЗСМК в 2021 году в университете открыли два Центра: цифровых технологий и геоэкологии. В 2022 году запустили Центр цифровой металлургии с двумя лабораториями: виртуальной и дополненной реальности (VR и AR) и моделирования процессов управления металлургическим производством. В 2023 году университет получил грант на оснащение лаборатории моделирования процессов управления производством проката.",Евраз;ЕВРАЗ ЗСМК;программы обучения;СибГИУ,2023-11-23T12:55,23 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155527,На пьедестале — «Мечел» (видео),"За почти тридцатилетнюю историю выставки «Металл-Экспо» предприятия, входящие в Группу «Мечел», практически ни разу не оставались без наград, всегда представляя яркие разработки и впечатляющие коллег новые виды освоенной продукции. Так было и в этот раз.
Например, Белорецкий металлургический комбинат в этом году на соискание высших наград выставки представил стальные многопрядные канаты с полимерным покрытием сердечника, которые применяются в различных грузоподъёмных механизмах. Канаты отличаются увеличенным сроком службы, что достигается благодаря равномерной работе элементов изделия и исключению контакта проволок прядей и металлического сердечника. Кроме того, такие канаты обладают повышенным сопротивлением ударным нагрузкам, а также раздавливанию при многослойной намотке на барабан.
Результат закономерен —золотая медаль «Металл-Экспо’2023»!
Кроме того, сотрудник БМК стал лауреатом конкурса «Молодые учёные», проходившего на выставке в рамках слёта «Будущее закладывается сегодня». Комбинат представил на конкурс научно-исследовательскую работу ведущего инженера-исследователя Наталии Сметнёвой, посвящённую совершенствованию технологии производства пружинной проволоки на основе разработки ресурсосберегающих режимов её термодеформационной обработки. Наталия Сметнёва работает на БМК около 10 лет, при её непосредственном участии разработана и внедрена технология изготовления конкурентоспособной импортозамещающей продукции — закалённо-отпущенной пружинной проволоки. «Мы всегда делали акцент на собственных научно-исследовательских разработках», — заметил по этому поводу генеральный директор БМК Сергей Фёдоров.
Порадовал и завод «Ижсталь» — их проект по усовершенствованию технологии производства подшипниковых марок стали, который специалисты предприятия реализовали совместно с «ЦНИИчермет им. И.П. Бардина», завоевал серебряную медаль выставки.
Челябинский металлургический комбинат тоже вошёл в число призёров «Металл-Экспо'2023». Коллектив ЧМК завоевал серебряную медаль за освоение холоднокатаного рулонного проката с дополнительными требованиями для изготовления резервуаров хранения при криогенных температурах.
Копилку наград «Мечела» пополнил и завод «Уральская кузница» — он получил диплом лауреата «Металл-Экспо'2023» за новаторскую разработку.
Наталия Сметнёва, ведущий инженер-исследователь Департамента технического развития Белорецкого металлургического комбината:
– В течение нескольких лет мы вместе с другими специалистами исследовательско-технологического отдела занимались исследованиями, касающимися производства закалённо-отпущенной пружинной проволоки. Эту же тему я разрабатывала, обучаясь в магистратуре и аспирантуре МГТУ им. Г. И. Носова.
Обработав накопленный материал, я представила наконкурс «Молодые учёные», который проходил в рамках выставки «Металл-Экспо?2023», научно-исследовательскую работу на тему «Совершенствование технологии производства пружинной проволоки на основе разработки ресурсосберегающих режимов её термодеформационной обработки». Предложенная методика, особенно при условии использования современного оборудования для термообработки и волочения, позволяет производить продукцию со стабильными потребительскими свойствами.
Новость о том, что моя работа была удостоена диплома, стала неожиданностью. Приятно, что жюри дало ей такую высокую оценку.
P.S.Материал предоставлен газетой ""Металлург"" Белорецкого металлургического комбината.
",Белорецкий металлургический комбинат;Выставки;Ижсталь;Конкурсы;Мечел;Уральская кузница;ЧМК;Металл-Экспо;проволока;стальные канаты;молодые ученые;грузоподъемная техника;золотые и серебряные медали;конгрессно-выставочная деятельность;telegram,2023-11-23T12:15,23 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155517,КОНАР и Усть-Каменогорский арматурный завод заключили соглашение о сотрудничестве,"Стороны договорились о стратегическом сотрудничестве между компаниями во всех отраслях, представляющих совместный интерес – машиностроении, металлургии, нефтегазовой отрасли и инжиниринге. В частности, интерес проявлен к поставкам продукции литейно-кузнечного дивизиона КОНАР в Республику Казахстан. Также речь идет о производстве и взаимных поставках компонентов динамических машин, статического оборудования, запорно-регулирующей арматуры, деталей тяжелого машиностроения.
Целью соглашения является повышение результативности от синергии в производственных и бизнес-процессах компаний.
Генеральный директор АО «КОНАР» Валерий Бондаренко: «Мы готовим стратегически продуманный план совместной работы на рынках Российской Федерации и Республики Казахстан на десятилетия вперед. Для этого были соответствующие предпосылки: во-первых, наши компании сотрудничают уже более 10 лет, но это не было выстроено системно. Сейчас мы знаем сильные стороны друг друга и понимаем, как достичь синергии. Во-вторых, Челябинская область граничит с Республикой Казахстан, что даёт возможность реагировать на запросы и выполнять производственные задачи максимально оперативно. В-третьих, я родился и вырос в Казахстане, и по окончании средней школы поступил в челябинский Политех. Для меня лично очень важно поделиться своими компетенциями, опытом на казахстанской земле. Наша синергия позволит создать в Усть-Каменогорске сотни новых рабочих мест, уже в следующем году мы видим увеличение производства в два раза. Это позволит направить инвестиции в ремонт зданий и оборудования, в создание комфортных условий на рабочих местах. Детальные планы сотрудничества планируем разработать в ближайшие несколько месяцев».
Генеральный директор АО «УКАЗ» Алексей Селиванов: «Мы рассчитываем, что КОНАР поделится новыми технологиями в производстве, накопленным опытом и потенциалом при подготовке высококвалифицированных специалистов».",Конар;Казахстан;литейное производство;кузнечное производство,2023-11-23T12:03,23 ноября 2023 г.
