Ссылка,Заголовок,Текст,Темы,Дата,Время
https://www.metalinfo.ru/ru/news/156373,Маркетплейс Vtorion стал призером премии Tagline Awards 2023,"Vtorion – маркетплейс вторичного сырья – получил «серебро» конкурса Tagline Awards в номинации «Лучший маркетплейс».
Платформа Vtorion запущена в 2022 году. Она напрямую соединяет поставщиков и потребителей лома черных и цветных металлов от Центрального до Сибирского федерального округа. Сервис автоматизирует ключевые бизнес-процессы: обеспечивает быстрый поиск сырья и выбор выгодных предложений, организует электронные торги внутри личных кабинетов бизнес-партнеров, позволяет дистанционно управлять активными поставками, вести электронный документооборот и использовать инструменты аналитики.
В числе клиентов платформы 200 крупных ломозаготовителей, в 2023 году на платформе оформлено больше 18 тыс. отгрузок металлолома.
Tagline Awards —крупнейшая премия в Европе за достижения в digital-сфере. Награды присуждают за интересные проекты российских ИТ-команд. В 2023 году Vtorion также стал финалистом премии в области корпоративных инноваций GenerationS Innovation Award и назван «Лучшим интернет-проектом России — 2023» по версии издания «Металлоснабжение и сбыт».",маркетплейс;ломозаготовка;лом черных металлов,2023-12-18T08:15,18 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156375,Достойные цели нуждаются в правильных средствах. Российский и мировой рынок стали: 10-17 декабря 2023 г.,"С одной стороны, уходящий год во многих отношениях можно записать в плюс. Рост ВВП превысит 3% (президент сказал — 3,5%). Инвестиции в основной капитал увеличились на 10% по сравнению с предыдущим годом. Возросли доходы населения и прибыли компаний. Подъем продемонстрировали строительство и ряд отраслей обрабатывающей промышленности.
В то же время, с другой стороны, большая часть положительных результатов была достигнута в первых трех кварталах. Под конец года началось замедление, о чем, в частности, свидетельствует обстановка на российском рынке стали.
Как отмечали на конференции «Российский рынок металлов», что состоялась в Москве 14 декабря, до осени все прекрасно зарабатывали, спрос зашкаливал. Неплохим выдался и октябрь. Но дальше видимое потребление пошло на спад, у поставщиков стальной продукции появились излишки, а цены на споте поползли вниз. Прежние прибыли сменились убытками.
Понятно, что немалую роль в охлаждении рынка сыграла зима — на редкость суровая в этом году, с сильнейшими морозами и снегопадами. Но важной причиной снижения деловой активности стало повышение процентных ставок.
На прошлой неделе Банк России забросил еще одно полешко в этот костер, подняв ключевую ставку еще на 1 п.п., до 16%. За последнее десятилетие это один из самых высоких уровней. Выше он находился только в короткие периоды конца 2014 — 2015 гг., а также в марте-мае 2022 г. Неужели сейчас обстановка настолько отчаянная, что требует таких чрезвычайных мер?!
Да, Банк России поднимает ставку не просто так, а ради благой цели. Как заявил президент на Прямой линии, инфляция по итогам текущего года поднимется до 7,5%, а то и более. Действия Центробанка как раз направлены на то, чтобы остановить этот процесс, вернуть его к отметке 4%. Это важно, в первую очередь, для государственных финансов. Низкая, причем, стабильно низкая инфляция — это возможность долгосрочного планирования по затратам и реализации крупных проектов с государственным финансированием, сметы которых не надо будет пересматривать каждый год в сторону увеличения.
Низкая инфляция — это хорошо, никто не спорит. Однако как добиться ее снижения на практике? Центральный банк имеет в своем распоряжении только один способ — повышение ставок. Это плохой способ. Его основной образ действия — это убийство спроса. Кредитную, инвестиционную, потребительскую активность зажимают и душат, пока деньги не становятся избыточным, профицитным ресурсом.
Парадоксально, да? Ведь денег при таких раскладах не хватает всем. Никто ничего не покупает, потому что не за что. Однако никто и не берет взаймы, так как на вложенные средства трудно получить прибыль. Вот тогда деньги дешевеет, а цены падают. И, как утверждают учебники, наконец они становятся настолько дешевыми, что даже небольшой доход позволит вернуть долг с процентами. Тогда кризис достигает дна, от которого можно оттолкнуться, а деловая активность снова идет в рост.
Однако уважающую себя теорию принято проверять практикой. Банк России уже боролся с инфляцией в 2014-2016 гг. и таки успешно ее поборол, постепенно снижая ставки. В 2017 г. ее уровень сократился вообще до менее 2,6%. Правда, экономика от этого отнюдь не расцвела. В 2015 г. ВВП снизился на 2% (впрочем, это можно списать на тогдашние санкции, весьма и весьма «детсадовские на нынешнем фоне). В 2016 г. рост мало отличался от нулевого. Рекордно низкий по инфляции 2017 г. дал весьма скромные 1,8%, да и позже до ковида выше 2,8% как-то не наблюдалось.
Сейчас экономическая ситуация иная. Есть большой сектор российской экономики, который повышения ключевой ставки ЦБ России просто не заметит. Оборонка, приоритетные отрасли промышленности, льготная ипотека, которая не исчезнет и после 1 июля 2024 г., - все они будут получать финансирование не под рыночные 18-20-22% годовых, а на существенно более низком уровне.
Эти отрасли будут играть роль подлинного локомотива российской экономики. В 2017-2019 гг. ей как раз очень сильно не хватало «витамина ДДД» - «длинных дешевых денег». Сейчас государство изыскало обширные средства на ощутимую поддержку многих предприятий, выпускающих очень нужную для страны продукцию, и на субсидирование покупки жилья отдельным категориям граждан. И это замечательно!
Вот только Центробанк не сможет подавить их хозяйственную активность, чтобы снизить инфляцию. Останется дефицит рабочей силы, никуда не денется дефицит ресурсов. Значит, по-прежнему будут действовать проинфляционные факторы.
Но если делать так, как пытается делать Центробанк, нельзя, тогда как можно? И как вообще нужно? А точного ответа на этот вопрос, знаете ли, нет. Западные страны борются со своей инфляцией точно такими же средствами, поднимая ставки и загоняя в подвал спрос, рассчитывая, что это позволит затем уменьшить до максимума рост издержек.
В принципе, в действиях российского правительства можно увидеть элементы борьбы с инфляцией директивным путем, в ручном режиме. Собственно, так наши министры реагируют на периодически возникающие локальные ценовые кризисы. Гречка, сахар, дизтопливо, курс рубля, арматура, теперь вот яйца... Да, все это происходит в стиле чрезвычайщины, с неточностью и ошибками, но... правительство учится.
На конференции «Российский рынок металлов», в частности, зашел разговор о том, как стабилизировать цены на стальную продукцию (арматуру и трубы) для строек с государственным финансированием. В Минпромторге поначалу предложили вариант с прямыми поставками стальной продукции с заводов по фиксированным ценам. Но он не работает. От слова «совсем». Объем продаж — ноль тонн.
Строительные компании так не работают. У них нет своих складов, своей внутренней системы поставок металлопродукции. И вообще, ее доля в себестоимости квадратного метра составляет 2%. Все, что им нужно на завтра, они берут на ближайшей металлобазе. В целом, создается впечатление, что крупнейшие наши девелоперы — ленивые, нелюбопытные и очень-очень сытые. Они не снисходят до рационализаций, мелких усовершенствований, экономии средств. Словно толстый спесивый нувориш, которому впадлу нагнуться, чтобы подобрать с земли пару-тройку-десятку тысчонок рублей.
Но вот государство вопрос о рыночных ценах на прокат строительного назначения весьма волнует. На конференции даже прозвучало предложение о создании некой «арматурной ОПЕК» под контролем государства с квотами на объемы производства, разделом локальных рынков (чтобы снизить совсем не маленькие затраты на логистику) и регулируемыми ценами. Это не Госснаб 2.0., упаси нас от таких параллелей, но очень, очень упорядоченный рынок.
В принципе, это может даже сработать. При условии выполнения множества требований. Прежде всего, государство (персонифицированное в конкретных лицах, несущих реальную ответственность за данное направление) должно честно и точно играть роль квалифицированного непредвзятого арбитра. Должны быть выработаны справедливые и принятые всеми участниками рынка критерии распределения квот, внедрены объективные принципы ценообразования, стабилизирована стоимость металлолома, ЖРС и коксующегося угля... Наконец, сами металлурги должны не только согласиться соблюдать все эти правила, но и реально их соблюдать. Даже если результат конкретной игры оказался не в их пользу.
И что, после этого будем создавать аналогичные отдельные структуры по другим важным товарам? «Главсахар», например, или «Главрыбу». «Дизельный ОПУК» или те же «Яйца Минсельхоза». «А сейчас мы со всей этой хурдой попытаемся взлететь»...
Нет, если инфляция, как в нашем случае, вызвана немонетарными факторами, то и бороться с ней надо немонетарными мерами. Власти уже проделали немалый кусок работы, стабилизировав рубль. Пусть уж на уровне 90 за доллар, но он должен остаться вблизи этой отметки до марта... и еще несколько месяцев после марта.
Надо и дальше постоянно мониторить рынок, чтобы вовремя выявлять необоснованные повышения цен на различные товары и... проводить профилактические беседы с их инициаторами. Ну, или сразу бить по кошельку, чтобы поняли.
Наконец, власти могут сделать большой антиинфляционный шаг, минимизировав рост тарифов «естественных монополий», приравняв его не к реальной, а к желаемой инфляции. Наверное, проще будет подкинуть им денег на инвестпроекты из бюджета, а затем компенсировать из налогов, чем выжимать эти средства из экономики и все равно потом нести финансовые потери из-за спада деловой активности.
Впрочем, первый «подход к снаряду» в любом случае сделает Центробанк. Как заявила его глава, «Пока мы не увидим, что складывается устойчивая тенденция к замедлению роста цен и к снижению инфляционных ожиданий, ключевая ставка будет оставаться высокой столько времени, сколько потребуется».
В общем, наберемся терпения...
Другие материалы о российском и мировом рынке стали читайте в разделе""Аналитика"".
Приглашаем всех принять участие в новыхвыставкахиконференциях, которые состоятся в 2024 г.! Программа следующего года начнется 15-16 февраля в Сочи, где будет проведена конференция ""Региональная металлоторговля России"". Москва 14 и 15 марта примет конференцию ""Оцинкованный и окрашенный прокат: тенденции производства и потребления"". А на конференцию ""Рынок металлов Центральной Азии и Закавказья"" мы приглашаем 11-12 апреля в солнечный Баку!",Цены;Российский рынок металлов;инфляция;российская экономика;Банк России;ключевая ставка,2023-12-18T07:01,18 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156363,ТМК стала лауреатом Всероссийского конкурса массового рационализаторства,"Трубная Металлургическая Компания (ТМК) стала победителем в нескольких номинациях Всероссийского конкурса массового рационализаторства. Призовые места заняли входящие в ТМК Таганрогский металлургический (ТАГМЕТ) и Челябинский трубопрокатный (ЧТПЗ) заводы, в личном первенстве в число победителей вошел сотрудник Северского трубного завода (СТЗ) ТМК.
В конкурсе от ТМК участвовали предложения по улучшению операционной деятельности, поданные через корпоративный сервис «Биржа идей». По итогам оценки ТАГМЕТ занял первое место в номинации «Лучшая компания по росту новых авторов», в которой учитывалось увеличение числа авторов рацпредложений в 2022 году по сравнению с 2021 годом. ЧТПЗ завоевал «серебро» в номинации «Лучшая компания по массовой продуктивности», где победитель определялся по соотношению числа поданных предложений к численности персонала. В свою очередь, заместитель начальника Трубопрокатного цеха № 1 (ТПЦ-1) СТЗ Алексей Пьянков стал серебряным призером в номинации «Лучший молодой рационализатор» – в этой номинации рассматривался общий экономический эффект от внедрения всех инициатив конкурсантов в возрасте до 35 лет.
«В ТМК создана передовая система отбора и реализации идей сотрудников по улучшению бизнес-процессов. Предложения подаются на постоянной основе по разным каналам. Для сотрудников они становятся дополнительным фактором мотивации, а компании позволяют привлекать внутреннюю экспертизу для совершенствования административных и технологических процедур. С помощью одного из доступных инструментов – площадки «Биржа идей» – в 2022 году было подано около 36 тыс. предложений, общий экономический эффект от которых оценивается почти в 9 млрд рублей. В 2023 году на площадке уже зарегистрировано свыше 60 тыс. идей. При этом число рационализаторов постоянно растет – в 2023 году каждый третий работник компании подал как минимум одно предложение по улучшению. Это серьезный вклад персонала в повышение конкурентных преимуществ компании», – сказал заместитель генерального директора ТМК по производству Александр Максимов.
Через сервис «Биржа идей» на корпоративном портале ТМК сотрудники подают предложения, направленные на повышение эффективности благодаря снижению затрат, улучшению качества продукции, росту производительности, повышению безопасности труда и культуры производства. Более комплексные проекты работники предлагают для реализации в рамках программы повышения операционной эффективности и в ходе заводских и корпоративного этапов Молодежной научно-практической конференции, финал которой проходит на ежегодном форуме «Горизонты».
Всероссийский конкурс массового рационализаторства организован Агентством развития профессий и навыков при поддержке Министерства экономического развития РФ и проводится с целью развития и поддержки рационализаторской и новаторской деятельности на отечественных предприятиях. В 2023 году в нем приняли участие более 1100 специалистов из 100 компаний разных отраслей экономики, подано около 4,7 тыс. рацпредложений. Заявки на конкурс от компаний рассматриваются в четырех номинациях, заявки от сотрудников – в пяти.",ТМК;рационализаторство;рационализаторы,2023-12-18T06:09,18 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156354,ММК-МЕТИЗ изготовил калиброванный прокат для АВТОВАЗа,"По заказу АО ""АВТОВАЗ"" на Магнитогорском метизно-калибровочном заводе ОАО «ММК-МЕТИЗ» изготовлена опытно-промышленная партия калиброванного проката в прутках диаметром 14,4 мм из стали марки 43 по ТУ ТУ 14-1-1760-2008, с наличием фаски на одном конце прутка.
На калиброванном прокате достигнут предъявляемый АО ""АВТОВАЗ"" уровень механических свойств, микроструктуры и величины обезуглероженного слоя. Данный калиброванный прокат предназначен для изготовления деталей автомашин методом токарной обработки на высокоточном токарном оборудовании потребителя.
Продукция была изготовлена на комбинированной линии по производству калиброванного проката CDS 300/80 фирмы EJP. В состав линии входят подготовка поверхности к волочению — дробеметная обработка, узлы волочения, правки прутков и снятия фаски, что позволяет выполнить все технологические операции в одном потоке. Узел фаскосъема позволяет наносить фаску с одной или двух сторон прутка калиброванного проката с различными параметрами по установке угла и длины фаски.",ММК-Метиз;АвтоВАЗ,2023-12-15T16:30,15 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156371,Позитив рынка труб,"15 декабря в зале заседаний Российского союза поставщиков металлопродукции состоялся круглый стол ""Спотовый рынок стальных труб: состояние и перспективы развития"", который по традиции проводят Союз и Корпорация А ГРУПП в качестве заключительного мероприятия, подводящего итоги года на рынке трубной продукции.
Формат участия в круглом столе был онлайн и личное присутствие. Всего участие приняло более 130 представителей трубных предприятий и металлоторговых компаний, потребителей трубной продукции.
Оценками рынка поделились Алексей Ермаков, директор по развитию и маркетингу Корпорации А ГРУПП, Виктор Тарнавский, руководитель аналитического блока ИИС Металлоснабжение и сбыт, Илья Коломеец, директор по развитию бизнеса и консалтинговой практики MMI, Дмитрий Максимов, директор по маркетингу Северстали, Денис Вохмяков, директор по отраслевым и региональным продажам ТМК, Вячеслав Степченков, коммерческий директор ГК Демидов, Данил Шихарев, коммерческий директор НТПЗ, Дмитрий Шарлай, руководитель направления компании Металлсервис и др.
В своих сообщениях они подвели предварительные итоги работы трубной промышленности России в 2023 г. и отметили тенденции в развитии производства и сбыта труб на предприятиях второго эшелона, их влияние на региональных рынках.
В целом представители трубного бизнеса высказали позитивные оценки прошедшего года и высказали довольно консервативные прогнозы о том, как будет развиваться ситуация в следующем году. Подобные же оценки прозвучали и в выступлении Алексей Ермакова по результатам опроса, которые провела А ГРУПП среди металлотрейдеров, занимающихся поставками трубной продукции.
Подробный обзор встречи можно будет прочитатьв январском номере ""Металлоснабжение и сбыт""",РСПМ;А Групп;стальные трубы;Корпорация А ГРУПП,2023-12-15T15:35,15 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156370,Выплавка стали в РФ в 2023 г. превысит 75 млн т - Минпромторг,"Минпромторг ожидает, что выплавка стали в России по итогам 2023 года составит более 75 млн тонн, что станет вторым показателем после рекорда 2021 года, сообщил ТАСС замглавы Минпромторга РФ Виктор Евтухов. Он также отметил, что отрасль успешно адаптировалась к санкционному давлению и перешла к росту.
""С учетом текущей динамики ожидаем по итогам года свыше 75 млн тонн выплавленной стали, что будет вторым показателем после рекордного 2021 года за период истории новой России. Таким образом, можем говорить о том, что отрасль успешно прошла период адаптации к беспрецедентному секционному давлению недружественных стран и перешла в режим роста, который продолжится и в следующем году"", - сказал Евтухов.
В мае этого года глава Минпромторга РФ Денис Мантуров сообщал, что выпуск стали в РФ по итогам 2023 года может увеличиться на 4-5% относительно прошлого года, до 74-75 млн тонн.
Аналитики сервиса ""Газпромбанк инвестиции"" опубликовали в октябре обзор, из которого следовало, что уровень загрузки производственных мощностей НЛМК, ""Северстали"" и ММК в 2024 году может вернуться к уровню 2021 года благодаря устойчивому спросу на сталь в РФ и мировому росту потребления металла.",Прогнозы;Россия;производство стали,2023-12-15T15:27,15 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156323,Уральская Сталь и МиСИС расширяют научно-техническое сотрудничество,"Круглый стол по этой тематике состоялся накануне в Москве, в формате ВКС в работе приняли участие руководители управляющей компании, профильных подразделений комбината и Загорского трубного завода.
Университет МИСИС обладает значительными компетенциями и опытом решения конкретных производственных задач, а прямое общение позволяет актуализировать существующие проекты и обсудить перспективные темы.
Не обошли и тему подготовки кадров для предприятий, в частности, работу с молодыми учёными.
По решению Дениса Сафина, такой формат встреч станет традиционным, что даст компании возможность доступа к перспективным разработкам и позволит привлечь на наши предприятия большее количество молодежи.",МИСиС;Уральская сталь;подготовка кадров;НИТУ МИСиС МИСиС;Загорский трубный завод;образование,2023-12-15T15:26,15 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156364,В Старом Осколе открыт первый Центр карьеры Металлоинвеста,"Компания «Металлоинвест» открыла в Старом Осколе свой первый Центр карьеры. Современный офис расположен в центре города. Здесь можно узнать о вакансиях и условиях работы на Лебединском горно-обогатительном комбинате и Оскольском электрометаллургическом комбинате им. А.А. Угарова, решить все вопросы, связанные с оформлением документов.
«Обеспечение предприятий Компании квалифицированным, мотивированным, вовлечённым персоналом – стратегическая цель Металлоинвеста на ближайшие годы, – прокомментировал заместитель генерального директора Металлоинвеста по организационному развитию и управлению персоналом Андрей Белышев. – Решение этой задачи подразумевает целый ряд специальных программ, включая открытие этого Центра. Мы становимся ещё ближе к тем, кто желает стать частью нашей команды».
«Старый Оскол находится в фокусе нашей профориентационной работы. Это второй по величине город Белгородской области, здесь сосредоточены профильные для нас учебные заведения, проживает много молодёжи, – отметил управляющий директор Лебединского ГОКа Ильдар Искаков. – В Центре карьеры мы планируем проводить тематические встречи, общаться с молодыми людьми. Нам важно не только рассказать о наших производственных достижениях, но и корпоративной культуре, в центре которой находится человек труда».
«Наши будущие коллеги, придя сюда, заинтересуются, получат чёткое понимание о перспективе, захотят связать свою судьбу с Металлоинвестом, – сказал управляющий директор ОЭМК Кирилл Чернов. – Компания стремительно развивается, и люди сегодня – наш самый ценный ресурс. Мы поможем каждому выбрать себе карьерный маршрут на несколько лет вперёд, научим добиваться своих целей».
Металлоинвест является одним из крупнейших работодателей Белгородской области. Сотрудникам предоставлен один из лучших социальных пакетов в отрасли. Компания реализует широкий спектр программ для сотрудников, членов их семей и бывших работников. В 2022 году расходы на внутренние социальные программы составили 3,1 млрд рублей.
",Металлоинвест;ОЭМК,2023-12-15T14:12,15 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156351,"Корпоративная соцсеть, робот-помощник и лучшие практики - видеоновости ТМК","- За что ТМК признали «Компанией будущего»?- Какие задачи сотрудники ЦБУ передали роботу?- Как стать лучшим лаборантом на ПНТЗ?- А также все секреты освоения новых продуктов от челябинских специалистов.
Обо всем этом — в новом выпуске корпоративных видеоновостей ТМК.
",ТМК;ПНТЗ,2023-12-15T13:10,15 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156353,Российский рынок металлов подвел предварительные итоги года (фоторепортаж),"14 декабря в Москве прошла 26-я Международная конференция ""Российский рынок металлов"", участниками которой стали более 130 руководителей и топ-менеджеров металлургических и металлоторговых компаний, органов государственной власти, ведущие эксперты рынка, представителей аналитических и информационных агентств, компаний-переработчиков и потребителей металлопроката.
Представители металлургический и металлоторговых компаний, аналитики рынка представили свои мнения относительно ситуации, которая складывалась в РФ в 2023 г. В частности, доклады представили Андрей Савельев, начальник отдела Департамента металлургии и материалов Минпромторга России, Андрей Круглов, генеральный директор ""ТК Новосталь-М"", Сергей Алексеев, директор Дирекции по маркетингу ТМК, Виктор Камелин, генеральный директор Ассоциации «Промметиз», Роман Рыбалов, руководитель бизнес-единицы ""Стальной сектор"" ОМК, Наталья Голованова, руководитель Исследовательского центра SuperJob.ru, Юрий Мишин, вице-президент Корпорации Чермет, Юрий Суняев, заместитель генерального директора по сбыту СоюзМеталлСервис, Александра Машенькина, руководитель отдела по работе с поставщиками, АО ""Северсталь Платформа"", Иван Михеев, заместитель генерального директора Металлсервис, Владислав Арсенюк, генеральный директор ТФД ""Брок-Инвест-Сервис и Ко"", Вадим Шипунов, исполнительный директор Королевского трубного завода, Алексей Зайцев, генеральный директор А ГРУПП, Илья Борохович, коммерческий директор Уральской металлообрабатывающей компании, Виктор Тарнавский, руководитель отдела аналитики ""ИИС ""Металлоснабжение и сбыт"".
В отдельную сессию была выделена дискуссия на тему ""Управление рисками в металлургической отрасли в условиях текущей государственной политики"". В ее рамках свои мнения представили Денис Черненко, начальник управления маркетинга ММК, Александр Гудков, директор по анализу товарных рынков СПбМТСБ, Андрей Шаститко, заведующий кафедрой конкурентной и промышленной политики экономического факультета МГУ им. М. В. Ломоносова, директор Центра исследований конкуренции и экономического регулирования, д.э.н, профессор, РАНХ и ГС при Президенте РФ, Виктор Ковшевный, директор НП НСРО ""РУСЛОМ.КОМ"". Модератором дискуссии выступил Кирилл Дозмаров, партнёр, адвокат Kulik & Partners Law.Economics
Генеральными партнерами конференции выступили Трубная металлургическая компания, Kulik & Partners Law.Economics и Платферрум.
По окончании конференции состоялосьнаграждение победителейконкурсов ""Лучшая металлобаза России-2023"", ""Лучший СМЦ России-2023"", ""Лучшая сбытовая сеть России-2023"".
Новостные сообщения по выступления докладчиков можно посмотретьздесь
Обзор конференции будет представленв январском номере ""Металлоснабжение и сбыт""
В следующем году ИИС ""Металлоснабжение и сбыт"" проведет более 10 конференций в различных городах России и СНГ.Программа конференций по металлургии
ФОТОРЕПОРТАЖ конференции",Российский рынок металлов;конференции МС&С,2023-12-15T12:02,15 декабря 2023 г.
