Ссылка,Заголовок,Текст,Темы,Дата,Время
https://www.metalinfo.ru/ru/news/154756,Новую реальность машиностроительной отрасли обсудят эксперты на «Металл-Экспо’2023»,"Презентуем программу третьего дня работыстудии «Вместе» на «Металл-Экспо’2023». 9 ноября эксперты обсудят новую реальность машиностроительной отрасли и то, как различные сегменты этого рынка адаптируются к текущим изменениям. Представители Северстали поделятся опытом поставок в сегменты: автомобильного и тяжелого машиностроения, промупаковки. Отдельно обсудим архитектуру логистики в новых условиях и сервис Techconsulting.
10.30 – 11.00 Новая реальность отечественного машиностроенияСпикеры:Директор по работе с машиностроительными компаниями «Северстали» Георгий Аргунов, заместитель генерального директора по коммерческому импорту и материальному обеспечению БЕЛАЗ Владимир Яворский, генеральный директор «Газпром бытовые системы» Алексей Самсоненко, директор по закупкам ПАЛФИНГЕР СНГ Анатолий Щукин11.00 – 11.30 Кейс Совместная работа над импортозамещением: сотрудничество «Северстали» и «Металлопрокатной компании»Спикеры:Руководитель направления продуктовых инноваций и решений в машиностроении «Северстали» Михаил Колюгин, руководитель направления продаж производителям бытовой техники «Северстали» Евгений Блохин и заместитель генерального директора по производству «Металлопрокатной компании» Сергей Исаев11.30 – 12.00 Металлурги, инжиниринг и тяжелое машиностроениеСпикеры:Начальник управления по работе с компаниями тяжелого машиностроения «Северстали» Андрей Лещенко, руководитель проектов в группе перспективного инжиниринга «Северстали» Сергей Ящук, заместитель генерального директора по техническому развитию и качеству «Волгограднефтемаш» Денис Алиев12.00 – 12.30 Кейс Развитие применения ферритных сталей в автомобилестроенииСпикеры:Руководитель направления продаж в автомобилестроении «Северстали» Максим Суриков, руководитель проектов в группе перспективного инжиниринга «Северстали» Сергей Ящук, директор департамента закупок «КАМАЗа» Андрей Кашин, главный специалист технологического центра «КАМАЗа» Виктор Рябчиков12.30 – 13.00 Как изменилась архитектура логистики в текущих условиях?Спикер:Директор по логистике «Северстали» Сергей Толстоухов13.30 – 14.00 Techconsulting: популярные запросы, реализованные проекты и партнеры сервисаСпикеры:Руководитель направления Techconsulting «Северстали» Андрей Ширяев и генеральный директор «Сталекс Профи» Богдан Герасимик",Северсталь;Металл-Экспо;машиностроение;интервью;Корпоративные коммуникации;Потребители - машиностроение;Автопром;инжиниринг;КамАЗ;автомобилестроение;БелАЗ,2023-11-02T08:01,02 ноября 2023 г.
https://www.metalinfo.ru/ru/news/154774,ПНТЗ отметил 5-летие Моби2U (видео),"На Первоуральском новотрубном заводе отметили 5-летие Моби2U. Новотрубники поделились своими впечатлениями от пользования корпоративным мобильным приложением, а также приняли участие в праздничной фотосессии.
О том, как вовлечь персонал в корпоративное мобильное приложение, 9 ноября расскажет руководитель группы внутренних коммуникаций Корпоративного университета ТМК2U Любовь Силкинав рамках конференции по корпоративным коммуникациям, которая пройдетна площадке форума металлургов.
",ПНТЗ;ТМК;Корпоративные коммуникации;ТМК2U,2023-11-02T07:10,02 ноября 2023 г.
https://www.metalinfo.ru/ru/news/154770,Парк развития НЛМК будет представлен на выставке-форуме «Россия»,"4 ноября в 12:00 на ВДНХ стартует международная выставка-форум «Россия» — демонстрация главных достижений страны.
Группа НЛМК тоже станет частью этого события. На стенде «Парк развития» интерактивные и VR-зоны парка помогут узнать больше о реализованных проектах компании в области здоровья, образования и социальной поддержки, увидеть результаты и цели работы компании по сохранению природы. Гости смогут пролететь над производственными цехами компании и Лебединым озером, прогуляться по городу, который специально для выставки нарисовали дети с ограниченными возможностями, сыграть в игру «Начистоту», попробовать свои силы в сортировке отходов и многое другое.
Приходите к стенду Группы НЛМК на выставке «Россия», чтобы узнать, как внимание компании к здоровью, образованию и экологии делает жизнь лучше.
Выставка продлится до апреля 2024 года. Многие металлургические компании будут представлены на стендах регионов присутствия (например, Северсталь - на стенде Вологодской области, КМАруда, входящая в состав Промышленно-металлургического холдинга, - на стенде Белгородской области) и на объединенном стенде Минпромторга России.
А уже 7 ноября в Экспоцентре откроется тематическийфорум металлургов, который продлится до 10 ноября включительно.",НЛМК;конгрессно-выставочная деятельность;Выставки;Группа НЛМК;социальное партнерство;социальная политика;социальная инфраструктура,2023-11-02T06:21,02 ноября 2023 г.
https://www.metalinfo.ru/ru/news/154769,Новосталь-М представил новый арматурный прокат А550СК девелоперам Армении,"26 октября в Ереване прошел семинар по применению арматуры повышенного класса прочности и корозионной стойкости А550СК. Организаторами выступили металлургический холдинг «Новосталь-М» вместе с комитетом градостоительства республики Армения. Во встрече приняли участие ведущие представители отрасли.
Специалисты холдинга поделились результатами лабораторных испытаний нового класса арматуры, в том числе механических, коррозионных и испытаний на свариваемость. Также были отмечены экономическая эффективность и основные конкурентные преимущества представленного металлопроката.
Особое внимание на семинаре уделили требованиям к проектированию зданий  в зонах сейсмического риска: их симметричности, однородности, необходимости установки антисейсмических швов и усиления элементов фундамента. Для регионов Армении этот вопрос является особенно актуальным.
На сегодняшний день А550СК является наиболее оптимальным материалом, который способен сохранять свои уникальные свойства в условиях серьезных динамических нагрузок. Он отвечает жестким требованиям и выдерживает сейсмичность магнитудой от 7 до 9 баллов.",Новосталь-М;арматрурный прокат;арматурный и фасонный прокат,2023-11-01T16:16,01 ноября 2023 г.
https://www.metalinfo.ru/ru/news/154723,Импортозамещение в нефтегазовой отрасли: решения и новые задачи,"2 ноября в ходе деловой программы «Петербургского международного газового форума» состоится панельная дискуссия «Импортозамещение в нефтегазовой отрасли и петербургский бизнес: решения и новые задачи». Одним из ключевых спикеров выступит руководитель направления крупных инфраструктурных проектов «Северстали» Евгений Ольшевский. Дискуссия будет посвящена перспективным направлениям сотрудничества и опыту решения задач импортозамещения.«Северсталь» на протяжении многих лет занимается производством металлопродукции для нефтегазовых проектов, в том числе импортозамещающей. Еще до ухода с российского рынка ряда крупных игроков, компания начала развивать услуги по комплексной поставке металлопродукции для создания инфраструктуры в ТЭК. Такие поставки включают:
- металлоконструкции;- трубную продукцию;- сложные детали для резервуарных парков;- арматуру и т.д.
Евгений Ольшевский расскажет об этих проектах, а также о том, что еще предстоит сделать для максимально полного решения задач импортозамещения.",Северсталь;Потребители - нефтегаз;инфраструктурные проекты,2023-11-01T14:11,01 ноября 2023 г.
https://www.metalinfo.ru/ru/news/154745,Проекты Северстали отмечены сообществом инноваторов IN'HUB,"Проекты «Северстали» признаны лучшими на конкурсе корпоративных проектов улучшений «Трансформация», проходившем в рамках Недели инноваций и производительности IN'HUB в Казани. Программа развития кадрового резерва «Инвестируй в себя» победила в номинации «Человеческий капитал 4.0». Проект по снижению себестоимости жидкой стали «Стабилизация производства» занял 2 место в номинации «Операционная эффективность: повышение производительности».Программа «Инвестируй в себя» создана и реализована в прокатном производстве Череповецкого металлургического комбината (ключевой актив «Северстали») в 2021 году для обеспечения кадровой защищенности инженерно-техническими работниками. Участники на протяжении нескольких месяцев проходят 14 теоретических занятий по развитию «мягких» навыков, которые необходимы будущему руководителю: учатся работе в команде, делегированию, основам тайм-менеджмента, эффективным презентациям и другим. В конце каждого занятия участники получают тематические задания разной степени сложности, по результатам выполнения которых начисляются баллы рейтинга. Например, им предлагается сформировать кайдзен-команду и решить актуальную проблему своего цеха. Участники с наибольшим рейтингом попадают в финал и работают над такими актуальными задачами, как улучшение качества работы прокатных станов, повышение производительности участков, снижение простоев агрегатов. За три года «Инвестируй в себя» более 300 человек приняли участие в программе, из них 68 дошли до финала и защитили свои работы. Выпускники программы являются резервистами на должности от специалиста до начальника цеха, 65% уже занимают должность выше, чем на старте программы.Проект «Стабилизация производства» разработан командой металлургического производства и подразделения бизнес-системы «Северстали» в сталеплавильном производстве. Он направлен на достижение целевого значения ТСС стали (себестоимости стали без учета продаж сырья)  относительно 2022 г. Сотрудники внедрили ряд цифровых инструментов: выстроили сквозную производственную систему учета, создали дорожную карту, объединяющую метрики трех производств, а также сквозной планировщик, который автоматически рассчитывает баланс чугуна и выстраивает прогнозы его выдачи по суткам с периодичностью каждый час. Кроме того, в проекте используется  мониторинг экономических показателей, который позволяет сотрудникам на местах отслеживать влияние того или иного процесса или передела на  себестоимость стали.«В этом году наградами конкурса «Трансформация» отмечены проекты «Северстали» в области управления талантами и повышения производительности производства. Это говорит о том, что в компании умеют искать подход и к технологическим процессам, и к людям. Любому подразделению компании важно заботиться о кадровом резерве, а в случае с самым крупным производством ЧерМК – прокатным – значимость этой задачи возрастает. Ежегодно мы находим среди 4,5 тыс. сотрудников потенциальных лидеров и будущих управленцев, которые стремятся развиваться и брать на себя более амбициозные задачи. Проект металлургического производства также очень важен для комбината, т.к. связан со снижением издержек и, как следствие, себестоимости производства жидкой стали. Благодарю жюри премии за высокую оценку нашей работы!» - прокомментировал Евгений Виноградов, генеральный директор дивизиона «Северсталь Российская сталь» и ресурсных активов.",Северсталь;инновации;подготовка кадров,2023-11-01T13:24,01 ноября 2023 г.
https://www.metalinfo.ru/ru/news/154752,Михайловский ГОК нарастит отгрузки сушеного концентрата,"На дробильно-сортировочной фабрике Михайловского ГОКа им. А.В. Варичева входит вМеталлоинвест) стартовал сезон сушки концентрата и руды. План на этот год - выпустить порядка 440 тысяч тонн сушеного концентрата. Это на 70 тысяч тонн больше, чем в прошлом году.
""Влажность готовой продукции после сушки – 3-3,5% в зависимости от требований заказчика. Это позволяет предупредить смерзание и налипание концентрата в вагонах, тем самым обеспечить его нормальную транспортировку и разгрузку на металлургических комбинатах. С таким продуктом легче работать, - пояснил начальник дробильно-сортировочной фабрики Олег Фомин. – Сушеная продукция имеет хороший спрос у металлургов. В этом году традиционно будем отправлять её на предприятия Сибири и Зауралья"".
Сезону сушки предшествовала большая работа по обследованию и плановым ремонтам оборудования. Так, отремонтировали огнеупорные футеровки, провели капитальный ремонт печей № 4 и 7, завершили работы по монтажу системы газоочистки первого сушильного барабана, смонтировали автоматику и завершили ремонт первой ступени газоочистки пятого барабана. Все ремонтно-восстановительные работы выполнили силами управления по ремонту электроэнергетического оборудования Михайловского ГОКа и Рудстроя.",Михайловский ГОК;ЖРС;железорудный концентрат;Металлоинвест,2023-11-01T12:49,01 ноября 2023 г.
https://www.metalinfo.ru/ru/news/154743,Уральская Сталь построит в Новотроицке модульные дома,"УК «Уральская Сталь» подписала соглашение о строительстве жилых домов, а также непроизводственных помещений в Новотроицке по технологии 3D печати. Проект будет реализован резидентом «Сколково» - компанией «Рокет Групп» при поддержке Правительства области. Срок реализации – 3 года.
Проект реализуется по инициативе главы УК «Уральская Сталь» Дениса Сафина и направлен на повышение качества жизни горожан, создание новых возможностей для работы, учебы и создания семей.
Технология строительства - уникальна, проекту нет аналогов в России, а по масштабу и в Европе.
«Рокет Групп» использует промышленный 3Д принтер собственной разработки, изготавливающий конструкции из смесей на основе бетона. Дома будут полностью автономны и экологичны, в частности, способны обеспечивать себя электричеством и водой за счёт использования солнечной энергии и других технологий.",Уральская сталь;социальная инфраструктура,2023-11-01T12:24,01 ноября 2023 г.
https://www.metalinfo.ru/ru/news/154746,"Перевозки черных металлов по сети РЖД выросли на 2,1% за 10 месяцев","Погрузка на сети РЖД в октябре 2023 г. снизилась на 3,4% к аналогичному периоду прошлого года и составила 103,3 млн т, сообщила компания.
В прошедшем месяце сохранился рост отправки по железной дороге зерна (+29,7% к октябрю 2022 г.), удобрений (+10,6%), металлургических грузов - кокса (+24,9%), чёрных металлов (+11,5%), а также промсырья (+20%).
По итогам января-октября 2023 г. погрузка на сети РЖД выросла на 0,2% до 1 млрд 30,1 млн т.
Так, за 10 месяцев текущего года выросла погрузка зерна до 26,4 млн т (+41,2% к январю-октябрю 2022 г.), кокса – до 9,6 млн т (+12,1%), удобрений – 52,7 млн т (+4,6%), лома черных металлов – 11,7 млн т ( +3,3%), черных металлов – 56,9 млн т (+2,1%).",РЖД;грузовые перевозки;перевозки металлургических грузов,2023-11-01T11:34,01 ноября 2023 г.
https://www.metalinfo.ru/ru/news/154741,Лидеры металлургической промышленности обсудят актуальные вопросы и вызовы,"С 7 по 10 ноября 2023 г. в ЦВК ""Экспоцентр"", г. Москва состоится 29-я Международная промышленная выставка ""Металл-Экспо"", на полях которой пройдут конференции, семинары и круглые столы, охватывающие все сегменты отрасли, где лидеры металлургической промышленности обсудят актуальные вопросы и вызовы. Ожидается, что выставку в этом году посетят свыше 27 тыс. специалистов основных металлопотребляющих отраслей.
Одним из ключевых мероприятий, которые пройдут в рамках выставки, станет заседание Координационного совета по промышленной политике в металлургическом комплексе при Министерстве промышленности и торговли Российской Федерации.
В данном заседании примут участие представители АЭМП. Возросшая налоговая и тарифная нагрузка на отрасль, особенности сырьевого обеспечения предприятий в 2024 году, предложения по корректировке мер государственной поддержки - всё это актуальные вопросы, которые вынесут на повестку электрометаллурги.",Ассоциация электрометаллургических предприятий;Налогообложение;Минпромторговли РФ;Металл-Экспо;telegram;АЭМП,2023-11-01T11:08,01 ноября 2023 г.
https://www.metalinfo.ru/ru/news/154726,Туристические экскурсии ЕВРАЗ НТМК признаны лучшими на Международном форуме по этнотуризму,"Профориентационные экскурсии ЕВРАЗ НТМК для школьников «Стань металлургом» и экскурсии для взрослых признаны лучшими на Х Всероссийской премии «Маршрут года». Чествование победителей состоялось на Международном форуме по этнотуризму в Уфе. Проект «Стань металлургом» занял первое место в номинации «Лучший маршрут образовательного туризма». Экскурсии для взрослых удостоены гран-при в номинации «Лучший маршрут промышленного туризма». Всего на конкурс был заявлен 571 проект из 67 регионов России.
Уральские предприятия компании, ЕВРАЗ НТМК и ЕВРАЗ КГОК, развивают промышленный туризм с осени 2021 года. На каждом комбинате гости посещают музейно-выставочные центры, а затем осматривают действующее производство в сопровождении гида. На ЕВРАЗ НТМК группы посещают доменный, конвертерный или колесобандажный цеха, шаропрокатный стан, участок аддитивных 3D технологий; на ЕВРАЗ КГОК – Главный карьер, бокс для обслуживания БелАЗов, Собственно-Качканарское месторождение и агломерационный цех фабрики окускования. Горняки и металлурги имеют возможность посетить производство в выходной день вместе с детьми в рамках проекта «На экскурсию - всей семьей!». Только с начала 2023 года на ЕВРАЗ НТМК уже побывали около 4 000 туристов.
«Эффектные, красочные виды действующего металлургического производства оказывают мощное впечатление на гостей наших предприятий. Из года в год число желающих увидеть карьеры, раскаленный чугун, производство железнодорожных колес возрастает. Мы вдохновляем школьников присмотреться к профессии металлурга, а взрослых – гордиться своим городом, регионом, страной, где работают эффективные  производства» - отметил Вице-президент ЕВРАЗа, руководитель дивизиона «Урал» Денис Новоженов.",ЕВРАЗ НТМК;промышленный туризм,2023-11-01T10:52,01 ноября 2023 г.
