Ссылка,Заголовок,Текст,Темы,Дата,Время
https://www.metalinfo.ru/ru/news/158744,Сотрудник холдинга Новосталь-М стал лауреатом конкурса «Инженер года — 2023»,"Москве прошло награждение лауреатов XХIV Всероссийского конкурса «Инженер года — 2023».
По итогам оценки экспертного жюри звание «Профессиональный инженер России» получил ведущий инженер-конструктор Абинского ЭлектроМеталлургического завода Александр Черепанов. Ему вручили соответствующие сертификат и знак. Более того, имя победителя и информация о его достижениях будет представлена в Реестре профессиональных инженеров России.",Новосталь-М;инженерное дело,2024-03-07T10:03,07 марта 2024 г.
https://www.metalinfo.ru/ru/news/158748,"Чистая прибыль ""Металлоинвеста"" в 2023 году составила 89,99 млрд рублей","Чистая прибыль ""Металлоинвеста"" в 2023 году составила 89,99 млрд рублей, выручка компании - 119 млрд рублей, следует из годового отчета компании.
Сравнительные показатели не приводятся, компания не раскрывала финансовые результаты за 2022 год. Валовая прибыль компании за 2023 год также составила 119 млрд рублей.
По итогам I полугодия 2023 года чистая прибыль ""Металлоинвеста"" по международным стандартам финансовой отчетности (МСФО) снизилась более чем в 3,5 раза, до 37,15 млрд рублей.
""Металлоинвест"" является мировым лидером в производстве товарного горячебрикетированного железа, вторым крупнейшим в мире производителем окатышей, а также крупнейшей железорудной компанией в России и СНГ. Единственным акционером является ООО ""Юэсэм металлоинвест"" (входит в ООО ""ХК Юэсэм"").",Металлоинвест;финансовые результаты,2024-03-07T09:31,07 марта 2024 г.
https://www.metalinfo.ru/ru/news/158743,Нейросети на службе у металлургов,"Олег Карташев, начальник отдела компьютерного зрения центра искусственного интеллекта, подробно раскрыл очень популярную сейчас тему — нейросети.
Но рассказал об этом на конкретных примерах, чтобы наглядно показать, как в «Северстали» увеличивают качество продукции и работоспособность оборудования, снижают выбросы загрязняющих веществ и повышают безопасность. Отдельное внимание Олег уделил трендам в сфере компьютерного зрения, а также планам на будущее.
Читайте свежую статьюна letaibe.media.",Северсталь;нейросети;цифровые технологии,2024-03-07T09:09,07 марта 2024 г.
https://www.metalinfo.ru/ru/news/158741,На Стахановском заводе ферросплавов ремонтируют локомотивы,"На Стахановском заводе ферросплавов (СЗФ, г.Стаханов, Луганская Народная Республика) впервые с 2013 г. начат процесс реконструкции локомотивного парка. В феврале 2024 г. был выполнен капитальный ремонт двух локомотивных тележек, являющихся основным элементом экипажной части локомотива, а уже в ближайшее время состоится их монтаж. Благодаря этому будет введен в эксплуатацию локомотив ТГМ-4, – сообщает пресс-служба ООО «Южный горно-металлургический комплекс» (ЮГМК).
«В ходе восстановительных работ были отремонтированы колесные пары, осевые редукторы, рамы тележек, тормозное и рессорное навешивание. Теперь на предприятии появилась дополнительная рабочая единица подвижного состава, что обеспечит бесперебойный характер технологического процесса. В 2024 г., согласно планам, состоится ремонт турбокомпрессора, дизеля и гидропередач на тепловозах серии ТГМ-4», – рассказывает главный механик СЗФ Максим Печерский.
СЗФ входит в состав ЮГМК, располагает восьмью печами, проектная мощность каждой из которых достигает 2 тыс. т продукции в месяц, и специализируется на производстве ферросиликомарганца МнС-17, а также ферросилиция ФС-65 и ФС-45.",Стахановский завод ферросплавов,2024-03-07T08:11,07 марта 2024 г.
https://www.metalinfo.ru/ru/news/158739,Специалисты СинТЗ признаны лучшими инженерами России,"Два сотрудника Синарского трубного завода (СинТЗ), входящего в Трубную Металлургическую Компанию (ТМК), стали лауреатами и призерами XХIV Всероссийского конкурса «Инженер года – 2023». Победители внесены в реестр профессиональных инженеров России, им присвоено соответствующее звание сроком на пять лет.
Вручение наград состоялось в Москве в зале «Инженерной славы» Союза научных и инженерных общественных объединений. Дипломом и памятной медалью «Лауреат конкурса» по версии «Профессиональные инженеры» награжден инженер-технолог первой категории лаборатории обработки металлов давлением Центральной заводской лаборатории Александр Гуторов. Начальник химической лаборатории Центральной заводской лаборатории Технического управления Юлия Кресс занесена в «Реестр профессиональных инженеров России».
Александр Гуторов подал и внедрил в производство 24 рационализаторских предложения. Они направлены на совершенствование технологии прокатки труб, подбор альтернативной марки стали для используемого инструмента и усовершенствование методик расчета производительности. Юлия Кресс успешно разрабатывает и внедряет на предприятии научно-исследовательские проекты по выпуску высококачественной продукции.
«Внимание к инициативам и профессиональному росту сотрудников — приоритет для СинТЗ и компании в целом. Победа в престижном всероссийском конкурсе подтверждает высочайшую квалификацию специалистов нашего завода. Столь значимые результаты достигнуты благодаря передовым практикам развития персонала и совершенствования компетенций», — сказал управляющий директор СинТЗ Вячеслав Гагаринов.
Ежегодный Всероссийский конкурс «Инженер года» проводится с 2000 года в двух версиях: «Профессиональные инженеры» — для участников конкурса, имеющих стаж работы на инженерных должностях не менее пяти лет, и «Инженерное искусство молодых» — для участвующих в конкурсе молодых специалистов в возрасте до 30 лет включительно. Конкурс проходит в два тура. Лучшие работы выходят в финал. В 2023 году в конкурсе участвовали представители 65 субъектов Российской Федерации.",Синарский трубный завод;ТМК;инженерное дело,2024-03-07T07:06,07 марта 2024 г.
https://www.metalinfo.ru/ru/news/158740,В  2024 г. на ММК им.Ильича запустят еще 2 цеха,"В 2024 г., согласно планам, на Мариупольском металлургическом комбинате им.Ильича (ММК, г.Мариуполь, Донецкая Народная Республика) состоится запуск еще двух цехов. В настоящее время на этих участках процесс ремонтно-восстановительных работ подходит к концу, – сообщает пресс-служба Правительства Российской Федерации со ссылкой на министра промышленности и торговли РФ Дениса Мантурова.
«Завод имеет значительный промышленный потенциал, а выпускаемая им продукциянаверняка будет пользоваться спросом и найдет свое применение на других предприятиях России», – подчеркивает г-н Мантуров.
ЧАО «ММК им.Ильича» входил в число четырех крупнейших металлургических комбинатов Украины. Он является предприятием полного цикла и специализируется на выпуске широкого ассортимента горячекатаной и холоднокатаной стали, в том числе для судостроения, нефтепроводов, буровых газопроводов и водопроводных труб. Также комбинат был единственным в Украине производителем оцинкованного и окрашенного холоднокатаного листа, броневой стали и резервуаров для сжиженных газов. В начале 2022 г. на предприятии работало 14 тыс. человек.
В январе 2024 г. ММК получил статус участника свободной экономической зоны. Компания реализует инвестиционный проект по возобновлению доменного и сталеплавильного производств, а также выпуска горячекатаного листа общей стоимостью 850 млн руб., в результате которого будет создано более 1,5 тыс. новых рабочих мест.
На сегодня поэтапный план восстановления комбината уже создан. Также предприятие посетили представители ПАО «Промсвязьбанк» и начали прорабатывать вопросы финансирования непосредственно с его руководством. Все решения, необходимые для старта процесса восстановления ММК будут приняты в мае 2024 г.",ММК им. Ильича,2024-03-07T06:09,07 марта 2024 г.
https://www.metalinfo.ru/ru/news/158725,ЕВРАЗ КГОК построит хвостохранилище за 35 млрд руб.,"ЕВРАЗ КГОК реализует масштабный инвестиционный проект строительства комплекса нового отсека хвостохранилища, который будет использоваться для размещения продуктов обогащения. Проект реализуется с использованием передовых экологических технологий, его цель – снижение воздействия на окружающую среду, переход на новые технологии сгущения с меньшим использованием воды, что в итоге повысит эффективность и безопасность работы всего комбината.
Инвестиции ЕВРАЗа в проект превысят 35 млрд рублей. Будет создано 120 новых рабочих мест.
Объекты, построенные в рамках проекта, были представлены губернатору Свердловской области Евгению Куйвашеву во время его рабочей поездки на ЕВРАЗ КГОК.
Проект предполагает реконструкцию существующего хвостохранилища, строительство двух сгустителей диаметром более 60 м, нового отсека для складирования продуктов обогащения и защитного отсека, который обеспечит перехват вод и их возврат в систему оборотного водоснабжения комбината.
На месте строительства построена новая пульпонасосная станция, подстанция мощностью 110 кВ, линейные объекты и необходимые технологические и производственные площадки.
Проект предусматривает технологию сгущения хвостов до содержания песка в пульпе порядка 40%, что позволит сократить объем транспортировки пульпы в нынешнее хвостохранилище в четыре раза и снизить потребление электроэнергии.
«Мы изучили мировой опыт и выбрали самые современные экологически безопасные технологии сгущения отходов обогащения. В первую очередь, для нас важна экологическая безопасность и безаварийная работа объекта», — отметил Вице-президент ЕВРАЗа, руководитель дивизиона «Урал» Денис Новоженов.
Вокруг хвостохранилища построят систему дренажных скважин и канав, которые будут перехватывать промышленную воду и направлять ее на вторичное использование. Уложен противофильтрационный экран для исключения риска загрязнения почвы и водных объектов. Откосы нового отсека будут засыпать скальником, он закроет песок от ветра. Пыление на плоской поверхности хвостохранилища будет подавлять система орошения.
Новый производственный комплекс разместится в 10 км от Качканара у горы Луковая, в восточной части от действующего хвостохранилища на землях, находящихся в собственности ЕВРАЗ КГОК. Строительство полностью соответствует генеральному плану муниципалитета.",ЕВРАЗ КГОК,2024-03-06T16:20,06 марта 2024 г.
https://www.metalinfo.ru/ru/news/158724,Северсталь – ключевой партнер Череповца в изменении экологического ландшафта городской территории,"Опыт «Северстали» по изменению экологического ландшафта Череповца представлен в рамках федерального проекта «Чистый воздух» как успешная практика по взаимодействию муниципалитетов и бизнеса.
Об этом шла речь на совещании по вопросу оценки экологической эффективности мероприятий по озеленению городов на базе результатов научно-исследовательской работы, проведенной для Вологодской области. Мероприятие, организованное проектным офисом ФП «Чистый воздух», прошло онлайн накануне.
Комитет по охране окружающей среды мэрии Череповца отметил стратегию озеленения, которая при финансировании компании «Северсталь» и привлечении ею ведущих экспертов страны в 2023 году перешла от локальных посадок к комплексному развитию территории и созданию системы зеленого каркаса города.
«В рамках проекта «Северстали» и благотворительного фонда «Доброта Севера» по комплексному развитию инфраструктуры Череповца реализованы первые пилотные проекты стоимостью 1,5 млрд рублей – реконструкция исторической части Советского проспекта и городского парка «Серпантин», - отметил генеральный директор дивизиона «Северсталь Россиская сталь» и ресурсных активов Евгений Виноградов. - Они включают передовые решения, применяемые в благоустройстве современных проспектов и городских парков России. А также учитывают конструктивные замечания и предложения череповчан, которые участвовали в обсуждениях эскизных проектов и детальной проработке отдельных зон».
К примеру, для формирования нового рельефа парка «Серпантин» впервые в Череповце использовали геопластику территории. Еще одна экспериментальная технология, примененная в зоне парковки, - дождевые сады. Это особый ландшафтно-инженерный прием по улавливанию поверхностного стока от дождей и талого снега. Он представляет собой пониженный участок рельефа с влаголюбивыми устойчивыми растениями, способными впитывать и очищать воду.
Всего на реконструированных территориях высажено более 600 деревьев, сохранено порядка 150, высажено порядка 10 000 кустарников и 31 000 многолетних растений. Вопросы дальнейшего содержания такого объема зеленых насаждений, в том числе, решаются за счет технических решений.  Так, своевременный полив растений в «Серпантине» обеспечивает автоматическая система, что впервые применяется в Череповце. В историческом центре - на наиболее оживленной части Советского проспекта – в помощь городским службам смонтирована система летнего водопровода. С мая по сентябрь она заполнена водой с требуемым давлением.Ассортимент зелёных насаждений рекомендован экспертами по комплексу характеристик. К примеру, для восстановления аллейного ряда на Советском проспекте была выбрана липа мелколистная сорта «Гринспаер» со сформированной кроной. Деревья с такими характеристиками впервые высажены в Череповце. Возраст деревьев – 12 лет, высота саженцев – 4,5-5 м, обхват ствола – до 25 см. Данный сорт специально выращен для городских условий: лучше переносит негативное воздействие антропогенной среды и периодический недостаток влаги, менее прихотлив к почвам, устойчив к большинству заболеваний, требует меньших мероприятий по кронированию. Стволы лип укрыты специальным тростниковым бандажом и укреплены с помощью растяжек. Это позволит защитить деревья в первый год после высадки и сформировать устойчивую корневую систему.
Всего в 2023 году компания высадила в Череповце более 1100 крупномерных деревьев, большую часть на реконструируемом Шекснинском проспекте. В 2024 году «Северсталь» продолжит социальное инвестирование в новые инициативы развития городской среды, объекты реконструкции уже определены и также включают комплексный подход к озеленению.
Кроме проектов развития городской среды, «Северсталь» реализует масштабный проект озеленения промплощадки Череповецкого металлургического комбината и вблизи предприятия. В 2020 году совместно с ведущими дендрологами Северо-Запада проведены дендрологические изыскания зеленых насаждений, обследовано 132 га территории. Среди растений, произрастающих на промышленной площадке, выявлены 8 видов, занесенных в Красную книгу Вологодской области. В 2021 году разработан «зеленый стандарт» предприятия, компания приступила к реконструкции зеленых насаждений на площади 2, 2 га. В 2022 году выполнены работы по изучению осаждающих способностей растений. В 2023 году продолжена поэтапная программа по озеленению территорий, проведены дендрологические предприятия. За 2022-2023 годы на ЧерМК высажено более 900 деревьев, 6 420 кустарников и 1 360 многолетних растений.",Северсталь;социальная инфраструктура,2024-03-06T15:28,06 марта 2024 г.
https://www.metalinfo.ru/ru/news/158719,Русполимет модернизирует участок переработки шлака,"В соответствии с утвержденным планом инвестиций и в связи с производственной необходимостью, в 2023 году специалисты АО «Русполимет» приступили к реализации инвестиционного проекта по модернизации участка переработки шлака, относящегося к цеху подготовки производства (ЦПП). Согласно плану-графику, проект завершится в декабре текущего года.
На начальном этапе инвестпроекта «Модернизация участка переработки шлака ЦПП» была приобретена и смонтирована новая дробильно-сортировочная установка ДСУ 644-22-3 (произведена ЗАО «Дробмаш»), которая применяется для дробления и сортировки шлака. Длина сортировочной линии комплекса составляет 105 метров, ширина - 18 метров. Монтажные работы осуществлялись специалистами ООО «Завод «Старт». Действовавшая до этого установка эксплуатировалась с 2013 года и к моменту реализации проекта исчерпала свои возможности, поэтому была демонтирована.
- В отличие от предыдущего, новый дробильно-сортировочный комплекс дополнен специальным оборудованием - «грохотом», состоящим из нескольких вибрационных решёток для разделения сыпучих материалов по фракциям, и металлоотделителем, - рассказывает мастер ЦПП Игорь Евгеньевич ТИМИН. - Каждая фракция имеет свой размер (до 20 мм, от 20 до 40 мм, свыше 40 мм) и может использоваться для определённых целей. В основном отсортированный шлак идет на засыпку фундаментов, подсыпку дорог как в заводе, так и в городском округе, а извлечённый из шлака металл возвращается на производственную площадку для переплава. За год участок выдаёт примерно до 10 тысяч тонн отсортированного шлака.
В рамках инвестиционного проекта на участок переработки шлака приобретен ковшовый погрузчик. Открыты несколько штатных единиц: водитель погрузчика, машинист крана, два машиниста дробильно-сортировочной установки. Оборудована кабина управления для машинистов ДСУ, на посту охраны установлена современная система видеонаблюдения, позволяющая контролировать доступ на охраняемую территорию.
В этом году будет осуществлен монтаж нового электрического крана с магнитной плитой. Для персонала участка оборудуют бытовые помещения с подведением необходимых коммуникаций.",Русполимет,2024-03-06T14:54,06 марта 2024 г.
https://www.metalinfo.ru/ru/news/158721,Хуснуллин заявил о необходимости восстановления Коксохимического завода в Авдеевке,"Коксохимический завод в Авдеевке Донецкой Народной Республики пострадал несильно, предприятие необходимо восстанавливать, сказал журналистам вице-премьер Марат Хуснуллин.
""Считаю, что коксохимический завод [в Авдеевке] надо восстанавливать, он несильно пострадал"", - сказал он.
Авдеевский коксохимический завод - одно из крупнейших предприятий Европы. С 2014 года завод служил мощным укрепрайоном для украинских сил. 19 февраля в Минобороны РФ сообщили о полном освобождении предприятия.
17 февраля министр обороны РФ Сергей Шойгу проинформировал президента РФ Владимира Путина о переходе Авдеевки под полный контроль российской армии. Авдеевка расположена к западу от Ясиноватой, оттуда украинские войска обстреливали близлежащие Донецк и Макеевку.",Новые территории;коксохимическое производство,2024-03-06T14:06,06 марта 2024 г.
