Ссылка,Заголовок,Текст,Темы,Дата,Время
https://www.metalinfo.ru/ru/news/155978,ЕВРАЗ и СибГИУ организовали в Новокузнецке фестиваль к 140-летию со дня рождения академика Бардина,"При поддержке ЕВРАЗа в Сибирском государственном индустриальном университете проходит трехдневный фестиваль «Бардин. Легенда». Мероприятие приурочили к 140-летию со дня рождения академика Ивана Павловича Бардина. В нем принимают участие школьники, преподаватели университета, сотрудники ЕВРАЗ ЗСМК.
На открытии фестиваля 5 декабря учащиеся школ посмотрели фильм о легендарном академике. Представители СибГИУ и ЕВРАЗ ЗСМК вручили сертификаты старшеклассникам, ставшим участниками «Академии карьеры ЕВРАЗа». Проект стартовал в Новокузнецке осенью. Десятиклассники из Кузбасса, Алтайского края, Хакасии, Новосибирской области за несколько месяцев на базе СибГИУ пройдут подготовку к ЕГЭ по математике и физике в очном и онлайн-форматах.
Также специалисты ЕВРАЗ ЗСМК и преподаватели СибГИУ провели мастер-классы по проектной деятельности для участников программы «Предуниверсарий». Это инженерный класс в лицее № 84, в котором обучаются дети сотрудников ЕВРАЗ ЗСМК. Темы для проектов разработали эксперты компетенций корпоративного чемпионата рабочих профессий ЕВРАЗа.
Мастер-классы для участников фестиваля продолжаются. 6 и 7 декабря старшеклассники узнают о проектах Инженерного бакалавриата, достижениях металлургических научно-педагогических школ СибГИУ. Молодые специалисты комбината расскажут школьникам свои истории успеха. Также учащиеся подробно познакомятся с проектом «Академия карьеры ЕВРАЗа».",Евраз;отраслевая наука,2023-12-05T16:01,05 декабря 2023 г.
https://www.metalinfo.ru/ru/news/155969,На Карельском окатыше для выпуска ЖРС используют машинное обучение,"Комбинат «Карельский окатыш» (входит в «Северсталь») внедрил комплекс моделей машинного обучения на линии окомкования окатышей. Система автоматически управляет скоростью вращения окомкователя и дозировкой бентонита и выдает рекомендации по дозировке железорудного концентрата, что позволяет повысить производительность агрегата с сохранением качества продукции. Решение разработала команда экспертов «Карельского окатыша» и IT функция «Северстали».
Наиболее эффективный обжиг возможен тогда, когда в обжиговой машине преобладает доля окатышей класса 10-12,5 мм: так обеспечивается оптимальная пористость и газопроницаемость слоя при термообработке, что приводит к улучшению качества готовой продукции. Ранее у операторов не было индикатора, который мог бы точно определить эту долю: замеры проводились визуально, выборочно и в ручном режиме на основе лабораторных проб.
Теперь на основе анализа изображений с камер с высоким разрешением модель компьютерного зрения высчитывает гранулометрический состав сырых окатышей и предсказывает долю нужных классов. В зависимости от этого показателя регулируется скорость вращения окомкователя и дозировка бентонита и концентрата. Решение дает возможность не только контролировать процесс окомкования и управлять им, но и стандартизировать работу обжиговой машины.
В результате использования модели производительность линии окомкования повысилась на 11% с сохранением качества продукции.
«В 2018 году на «Карельском окатыше» был подобный проект, но без использования нейронной сети. Сейчас у нас достоверность определения грансостава на порядок выше, чем была тогда. Нейронная сеть более точно определяет контур и размеры окатышей, в том числе те, которые скрывает первый слой. Система позволяет вести непрерывный мониторинг в потоке, что обеспечивает автоматическое и оперативное принятие решения в системе управления линией окомкования», - комментирует начальник управления цифровых технологий центра развития Бизнес-системы железорудных активов «Северстали» Владимир Люшенко.",ЖРС;Карельский окатыш;информационные технологии,2023-12-05T15:01,05 декабря 2023 г.
https://www.metalinfo.ru/ru/news/155967,В ХМАО хотят запустить производство фасонного проката,"В Ханты-Мансийском автономном округе (ХМАО) может появиться производство фасонного проката. Об этомв интервью ТАССсообщил директор департамента экономического развития — заместитель губернатора региона Сергей Афанасьев.
""Создание производственного комплекса по выпуску фасонного проката мощностью 100 тыс. тонн в год. В соответствии с соглашением 2,1 млрд рублей Сургутский металлургический комплекс инвестирует в новое для региона направление металлургии — переработку лома черных металлов, будет создано 352 рабочих места"", - приводит агенство слова Сергея Афанасьева.
Замгубернатора пояснил, что данный проект может быть реализован с первой в особой экономической зоне промышленно-производственного (ОЭЗ) типа ""Нягань"". По его словам, общий объем инвестиций якорных резидентов ОЭЗ на первом этапе оценивается в сумму более 20 млрд руб.
Перспективы ввода новых мощностей в черной металлургии будут обсуждаться 14 декабря в Москве на конференции ""Российский рынок металлов""",фасонный прокат;новое производство;ХМАО,2023-12-05T13:22,05 декабря 2023 г.
https://www.metalinfo.ru/ru/news/155966,ОМК провела мастер-классы для старшеклассников Пермского края,"Более 100 учащихся 10-11 классов физико-математического и инженерно-технологического направлений из Чусового, Гремячинска, Лысьвы и Добрянки посетили мастер-классы в структурных подразделениях чусовского завода ОМК. На площадке предприятия прошла профориентационная ярмарка «Перспектива – Чусовой» в рамках форума «Пермский край – территория возможностей».
Ребята узнали принцип работы автоматизированных систем управления производством, познакомились с работой конструкторов, которые проектируют оборудование и занимаются строительством, и инженеров, которые разрабатывают новую продукцию, научились программировать и управлять промышленным роботом, узнали, чем занимаются заводские ИТ-специалисты. Также учащиеся чусовской Школы старшеклассников поделились впечатлениями от прохождения профессиональных проб на чусовском заводе ОМК – профильной стажировки в цехах и подразделениях, которую завод организует во время летних каникул. Ребята отметили, что им удалось детально познакомиться с особенностями работы инженеров, технологов, ИТ-специалистов под руководством заводских наставников, получили ценный опыт, который помог убедиться, что они сделали правильный выбор будущей профессии.
«Чусовской завод ОМК уделяет большое внимание профориентационной работе со школьниками и студентами. В этом году мы помогли открыть и оборудовать в Чусовом новые инженерные классы для старшеклассников и профессиональный кластер в рамках федерального проекта «Профессионалитет» в индустриальном техникуме. Предприятие взаимодействует с ведущими вузами Пермского края и Свердловской области по подготовке будущих высококвалифицированных сотрудников. Мы готовы помочь каждому молодому специалисту найти свое призвание в нашей компании», – отметила директор по персоналу чусовского завода ОМК Жанна Леушина.",ОМК;Пермский край;подготовка кадров,2023-12-05T13:10,05 декабря 2023 г.
https://www.metalinfo.ru/ru/news/155968,МСС готовит Рейтинг ведущих поставщиков черных и цветных металлов за 2 п/г 2023 г.,"В декабре журнал ""Металлоснабжение и сбыт"" по традиции готовит Рейтинг ведущих российских поставщиков черных и цветных металлов за второе полугодие. Цель этого проекта - проанализировать позиции компаний, занимающие лидирующие позиции в различных сегментах рынка металлургической продукции.
Процедура составления рейтинга состоит из нескольких этапов. Первый этап включает в себя опрос покупателей металлопродукции, экспертов из различных сегментов рынка металлов, а также комплексный анализ деятельности компаний. При определении лучших компаний учитывается такие критерии, как динамика развития бизнеса, объемы поставок, уровень сервисного обслуживания, качество продукции, надежность, открытость и др.Приглашаем Вас поучаствовать в составлении рейтинга и представить свои оценки
На втором этапе для формирования окончательного варианта рейтинга, Компаниям-претендентам предлагается заполнить анкету по итогам работы компании во втором полугодии.
Итоговый рейтинг будет представлен в виде нескольких разделов по сегментам рынка металлов - сортовой прокат, лист, трубы (включая мини-заводы), метизы, нержавеющий и алюминиевый прокат и профили, цветной прокат, сэндвич-панели.
Отдельно выделены компании, представляющие собой универсальных поставщиков и торговые дома металлургических компаний. В разделе ""Лучшие региональные компании федерального округа"" , в разрезе 7 федеральных округов, определяются ведущие игроки регионального рынка (СЗФО, ЦФО, ПФО, ЮФО, УРФО, СФО и ДВФО). В этот раздел не включаются филиалы металлургических и общероссийских сетевых металлоторговых компаний.
Результаты рейтинга по итогам 2-го полугодия 2023 г. будут представлены в январском номере ""Металлоснабжение и сбыт"".",Рейтинг МСиС;Рейтинг ведущих поставщиков черных и цветных металлов,2023-12-05T12:20,05 декабря 2023 г.
https://www.metalinfo.ru/ru/news/155965,В холодной воде тяжело всплывать. Российский рынок сортового проката: 27 ноября — 4 декабря,"Металлургические компании, похоже, приняли решение о сокращении производства. Кроме того, они успешно сбивают цены на металлолом. Впрочем, иного выхода у заводов нет. Арматура на первичном рынке сильно подешевела. Скорее всего, декабрьский уровень является минимальным, но этот минимум находится весьма и весьма низко. В связи с этим стоит ожидать попытки повышения котировок в январе. На внешних рынках обстановка улучшилась, но рубль понизился, а значит, снова поднялись экспортные пошлины.
Морозы и снегопады на значительной части России, безусловно, уменьшили видимый спрос на прокат строительного назначения. Да и в целом обстановка в строительном секторе выглядит неопределенной. Пока работы хватает на всех, но уже в ближайшие месяцы покупательская активность на рынке жилья должна пойти на спад из-за подъема процентных ставок и ужесточения условий льготного кредитования. Впрочем, совсем без поддержки государство отрасль не оставит.
С полным текстом обзора Вы можете ознакомиться поссылке.
Год не закончился на ""Металл-Экспо""! Приглашаем всех принять участие в Международной конференции""Российский рынок металлов"", которая состоится в Москве 14 декабря. На ней будут подведены итоги года, озвучены прогнозы и планы на 2024 г.",Металлолом;Цены;арматура;Российский рынок металлов;сортовой прокат;Прогнозы,2023-12-05T12:10,05 декабря 2023 г.
https://www.metalinfo.ru/ru/news/155957,На ЧерМК снизили использование углеродного топлива в доменном производстве,"Череповецкий металлургический комбинат(ЧерМК,  входитСеверсталь) добился рекордно низкого расхода твердого топлива на доменных печах. В ноябре 2023 года этот показатель составил 337,2 килограмма на тонну чугуна. Переход на новые режимы ведения доменной плавки позволяет сократить выбросы парниковых газов в атмосферу. Кроме того, благодаря применению таких разработок повышается в целом эффективность работы предприятия.
«Мы продолжаем целенаправленную работу по совершенствованию доменного процесса с использованием инновационной для отрасли технологии замещения твердого топлива природным газом в доменных печах. Данная разработка компании «Северсталь» является комплексной, она охватывает все аспекты эффективного управления доменной плавкой, от подготовки сырья на входе до выдачи продуктов плавки на выходе, – прокомментировал генеральный директор дивизиона «Северсталь Российской сталь» и ресурсных активов Евгений Виноградов. – Кроме того, нашей компанией запатентованы ключевые элементы данной технологии, позволяющие увеличить рудную нагрузку и снизить при этом объемы подачи твердого топлива.
Системное снижение расхода твердого топлива является частью стратегии развития первого передела ЧерМК, нацеленной на высокую экономическую эффективность производства с ответственным отношением к окружающей среде. Разрабатывают и внедряют решения сотрудники Центра технологического развития Upstream компании «Северсталь» и коксоаглодоменного производства ЧерМК. Для внедрения решения на доменных печах были произведены изменения в технологических режимах работы всех агрегатов технологической цепочки от добычи сырья до производства жидкой стали.",ЧерМК;доменное производство;Экология,2023-12-05T11:11,05 декабря 2023 г.
https://www.metalinfo.ru/ru/news/155943,ЗМИ в ДНР повысит качество специальных метизов,"ООО «Завод метизных изделий» (ЗМИ, г.Макеевка, Донецкая Народная Республика) подал заявку в Фонд развития промышленности ДНР с целью реализации инвестиционного проекта по запуску производства более высокого уровня и улучшению качества специальных метизов, – сообщает пресс-служба Правительства ДНР со ссылкой на заместителя председателя Правительства Владислава Васильева.
«К настоящему времени завод полностью сохранил свой производственный потенциал. Все имевшееся у него оборудование находится в рабочем состоянии. Более того, недавно инвестор предприятия приобрел также и новое – немецкое, итальянское и тайваньское. В общем, вся деятельность компании полностью соответствует общереспубликанской задаче вывода производства на новый технологический уровень», – цитирует пресс-служба г-на Васильева.
Напомним, что ЗМИ специализируется на выпуске крепежных изделий для машиностроительной отрасли (различных видов болтов, гаек, заклепок и резьбовых шпилек), стальной проволоки для армирования конструкций из бетона, а также металлических деталей по индивидуальным заказам и по чертежам клиента.",Метизы;метизная продукция,2023-12-05T11:05,05 декабря 2023 г.
https://www.metalinfo.ru/ru/news/155942,Как ТМК трансформирует производство бурильных труб,"Оптимизация процессов — залог роста компании. Поэтому ТМК постоянно занимается усовершенствованиями. Какими? Рассказываем о последних изменениях в производстве бурильных труб на СинТЗ.
СинТЗ модернизировал линию приварки замков в трубопрокатном цехе №2 (Т–2) и ввел в эксплуатацию установку для термической обработки зоны сварного соединения. Теперь на предприятии используют новый способ упрочнения продукции — с применением оборудования с закалочным кольцом и последующим охлаждением полимерным составом. Это позволяет изготавливать бурильные трубы с повышенными эксплуатационными требованиями. Такая продукция обладает более высокими механическими характеристиками и коррозионной стойкостью для работы в сложных геологических условиях ?
В ходе дальнейшей модернизации линии в цехе Т–2 запланированы установка механизированных постов для проверки качества сварных соединений методом магнитопорошкового контроля и обновление цеховой инфраструктуры. Этот опыт будет масштабирован в периметре ТМК.",ТМК;СинТЗ;бурильные трубы,2023-12-05T10:09,05 декабря 2023 г.
https://www.metalinfo.ru/ru/news/155951,"Производство нержавеющей стали выросло на 25,5% за 10 месяцев 2023 г.","Нержавеющей стали в слитках/прочих первичных формах и полуфабрикатов из неё в течение октября 2023 года было произведено 24,9 тыс. тонн - на 23,9% меньше по сравнению с предыдущим месяцем и на 1,5% больше год к году, следует из отчета Росстата.
По итогам 10 месяцев объёмы выросли на 25,5% в годовом исчислении.
Производство прочей легированной стали в слитках/прочих первичных формах, а также полуфабрикатов из неё выросло к сентябрю на 10,4%, в годовом соотношении — снизилось на 4,6% до 1,2 млн. тонн. За 10 месяцев показатели ухудшились на 3,5%.
В октябре 2023 года индекс металлургического производства в стране составил 101,2% в годовом сопоставлении, по итогам января-октября — 103,5%.",Россия;Нержавеющая сталь,2023-12-05T09:07,05 декабря 2023 г.
