Ссылка,Заголовок,Текст,Темы,Дата,Время
https://www.metalinfo.ru/ru/news/159022,АКРА повысило кредитный рейтинг Уральской Стали и ее облигаций до A+(RU) со стабильным прогнозом,"Позитивные изменения вызваны улучшением оценок рыночной позиции комбината, увеличением размера бизнеса и доли продукции с высокой добавленной стоимостью. С момента предыдущего рейтингового действия Уральской Стали удалось нарастить долю рынка по мостостали, по штрипсу для ТБД, по чугуну. Высокий кредитный рейтинг также обусловлен сильными оценками финансового риск-профиля Уральской Стали, высокой рентабельностью, низким уровнем долговой нагрузки и сильным обслуживанием долга.
В настоящее время объем эмиссии предприятия – 350 млн юаней, что по методологии АКРА оценивает его облигации как равные по очередности исполнения. Уровень возмещения относится ко II категории, всвязи с чем уровень эмиссии приравнивается к кредитному рейтингу компании – А+(RU).
",Уральская сталь,2024-03-15T12:41,15 марта 2024 г.
https://www.metalinfo.ru/ru/news/159018,ММК не ждет бурного роста цен в 2024 г.,"Динамика цен на российском рынке металлов будет устойчивая, рынок сейчас находится в некотором балансе. Об этом сказал заместитель директора по связям с инвесторамиММКИлья Нечаев в эфиретелеграм-каналаMarket Power
«По металлу мы видим, что рост составит в пределах 1-1,5%. Двузначного роста как в 2023 году не будет. Сырье в моменты дисбаланса будет дорожать, металлопродукция в какой-то момент будет повторять это, отражая инфляцию затрат», — сказал он.
Спикер добавил, что сейчас доля компании на рынке РФ составляет 17-18%, в странах ближнего зарубежья — около 15-16%.
«Структура продаж поменялась, сейчас экспортные отгрузки представлены только турецким сегментом», — отметил  Илья Нечаев.",ММК;производство стали;Прогнозы,2024-03-15T12:04,15 марта 2024 г.
https://www.metalinfo.ru/ru/news/159017,"Адаптация, стабилизация, рост. Итоги 2023 г. на российском рынке стали","По данным World Steel Association, объединяющей 71 страну-производителя стали по всему миру, российские компании черной металлургии выплавили 75,8 млн т, что на 5,6% выше показателей 2022 г. Из этого можно сделать вывод, что металлурги полностью адаптировались к новым условиям.
Данные Федеральной службы государственной статистики (Росстат) о металлургическом производстве за прошедший год коррелируют с международными: общая выплавка стали выросла на 6% — до 75,7 млн т (в том числе 60,2 млн т нелегированной стали и 15,5 млн т — легированной). Готового проката произведено на 5,8% больше, чем годом ранее — 65,6 млн т.
Согласно данным Росстата, объемы выпуска стального листового горячекатаного проката без дополнительной обработки в 2023 г. увеличились по сравнению с показателями 2022 г. на 7,8%, составив 21 млн т.
Выпуск стального сортового проката и катанки горячекатаной вырос на 6,2% по сравнению с 2022 г. (точных данных об объемах производства Росстат не приводит).Производство стального листового холоднокатаного проката неплакированного шириной менее 600 мм составило 602 тыс. т — на 10,7% больше, чем в 2022 г.Выпуск незамкнутых профилей из нелегированных сталей, изготавливаемых методом холодной штамповки или гибки, снизился на 1,6% — до 1,4 млн т.Холоднотянутой проволоки из нелегированной стали в декабре прошлого года произведено 120 тыс. т, что на 2,2% меньше, чем в декабре 2022 г., и на 5,8% меньше, чем в ноябре 2023 г. За весь 2023 г. ее производство снизилось по сравнению с 2022 г. на 0,4% — до 1,6 млн т.
Трубной продукции в России в прошлом году произведено 13,2 млн т (+9% к АППГ). Стальных пустотелых бесшовных труб и профилей, а также их фитингов в 2023 г. изготовлено 7,3 млн т, что на 12,7% больше, чем годом ранее. Производство сварных труб круглого сечения наружным диаметром более 406,4 мм составило 3,5 млн т (–16,2%), диаметром не более 406,4 мм — 2,6 млн т, что на 6% превышает показатели за 2022 г.
Как отметил в начале февраля на совещании по поддержке промышленности в Челябинске вице-премьер — глава Минпромторга России Д. Мантуров, российские сталевары адаптировались к новым условиям, «преодолев негативные тенденции 2022 г.». «Стабилизация ситуации в отрасли обусловлена диверсификацией структуры сбыта, имея в виду увеличение отгрузок на внутренний рынок, прежде всего для инфраструктурных проектов и жилищного строительства», — сказал он (цитата по Интерфаксу).
Читать полностьюв мартовском номере журнала «Металлоснабжение и сбыт».",Черная металлургия;Россия;производство стали,2024-03-15T11:21,15 марта 2024 г.
https://www.metalinfo.ru/ru/news/158990,"Генпрокуратура хочет взыскать с бывших владельцев группы ЧЭМК 25,8 млрд рублей","Генпрокуратура подала в Арбитражный суд Челябинской области иск к бывшим совладельцам промышленной группы на базе Челябинского электрометаллургического комбината о солидарном взыскании в пользу государства 25,83 млрд рублей, сообщаетИнтерфакссо ссылкой на пресс-службу суда.
Иск подан к Юрию, Людмиле и Михаилу Антиповым, а также и АО ""Компания Эталон"" (фирма, через которую они владеют активами группы - ИФ).
Генпрокуратура, в частности, просит признать недействительным соглашение от 19 октября 2022 года о прощении долга, в соответствии с которым Ю. Антипов ""был освобожден от обязательств по возврату государственных средств"" в размере 22,912 млрд рублей, процентов по ним - 2,918 млрд рублей, поскольку, по мнению Генпрокуратуры, ""прощение долга на столь существенную сумму не имело экономической целесообразности, осуществлено в ущерб публичным интересам"". Спорное соглашение Юрий Антипов заключил с АО ""Урало-сибирская металлургическая компания"" (УСМК, впоследствии была присоединена к ""Компании Эталон"" - ИФ), акциями которого владели А.Ю.Антипов, С.Ю.Антипов, М.Ю.Антипов, О.А.Береснев, Назаров А.В.Назаров, Е.А.Головина.
Также Генпрокуратура просит ""взыскать солидарно с Антипова Юрия Васильевича, Антиповой Людмилы Александровны, Антипова Михаила Юрьевича в пользу Российской Федерации неосновательное обогащение"" в размере 25,83 млрд рублей.
Отмечается, что одновременно с исковым заявлением Генпрокуратура подала заявление о принятии обеспечительных мер в виде запрета совершения любых действий и принятия решений в отношении движимого и недвижимого имущества.",ЧЭМК;судебные разбирательства,2024-03-15T09:30,15 марта 2024 г.
https://www.metalinfo.ru/ru/news/158988,Северсталь выплатит единоразовую премию сотрудникам по итогам 2023 года,"Правление «Северстали» во главе с генеральным директором Александром Шевелёвым обратилось к председателю Совета директоров компании Алексею Мордашову с предложением о выплате вознаграждения в размере одной месячной расчётной заработной платы, но не менее 60 тысяч рублей, всем сотрудникам компании с учётом хороших результатов и достижения поставленных целей в 2023 году.
Алексей Мордашов поддержал предложение менеджмента и поблагодарил коллектив компании за эффективный труд, благодаря которому «Северсталь» успешно проходит сложный период, несмотря на беспрецедентные санкционные ограничения и другие вызовы.
«Нам важно повышать качество жизни наших сотрудников и разделять как успехи, так и трудности с коллективом. Рассчитываю, что эта выплата позволит поддержать наших работников, стимулировать дальнейшую эффективную деятельность и достижение ещё более высоких результатов в 2024 году. Это даст нам возможность обеспечивать достойный уровень оплаты труда и в будущем», – отметил Алексей Мордашов.
Выплата единоразовой премии будет произведена 29 марта.
Эта премия является дополнением к выплате за выполнение корпоративной и бизнес-целей в 2023 году и премии за достижение индивидуальных целей для тех, у кого это предусмотрено – сотрудники категории «Руководители, служащие, специалисты».
Напомним, что ранее, на встрече с коллективом Череповецкого металлургического комбината, Алексей Мордашов сообщил, с 1 апреля 2024 г. «Северсталь» повысит заработную плату производственному персоналу уровня рабочих, бригадиров и мастеров в среднем на 12% в зависимости от их результативности. Для остальных категорий работников размер повышения составит в среднем 10% в зависимости от уровня вознаграждения по отношению к рынку труда и индивидуальных результатов, но не менее 8%, что выше официального уровня инфляции 2023 года.",Северсталь;премия;выплаты,2024-03-15T08:35,15 марта 2024 г.
https://www.metalinfo.ru/ru/news/158987,Губернатор Челябинской области и гендиректор Ашинского МЗ обсудили вопросы развития предприятия,"В рамках рабочей встречи стороны обсудили вопросы развития предприятия, его участия в проекте «Профессионалитет» и социальных программах развития Ашинского района, сообщаетсяна сайте главы региона.
Открывая встречу, Алексей Текслер отметил значимость Ашинского метзавода как для района, так и для отрасли: «Градообразующее предприятие выпускает ряд спецсплавов и изделий, необходимых для народного хозяйства и нужд оборонно-промышленного комплекса. Знаю, что планируется уже в ближайшее время реализовать крупный инвестиционный проект по реконструкции листопрокатного стана с увеличением мощности производства. Но мы понимаем, что за любым производством стоят люди. Сегодня кадры – это самая серьезная задача, которая стоит перед всеми нами».
Глава региона напомнил, что эту задачу в своем послании обозначил Президент страны. Для ее реализации будет запущен новый национальный проект «Кадры». «С одной стороны речь идет о заработной плате, с другой - о развитии молодых кадров. Мы уже определили задачи совместной работы с ашинским колледжем, договорились о том, что вместе будем вкладывать в инфраструктуру и участвовать в проекте «Профессионалитет», который и призван закреплять промышленные кадры на предприятиях», - уточнил губернатор.
В свою очередь Константин Бакин сообщил, что в настоящее время на заводе отмечают не только рост объемов заказов от предприятий машиностроительной отрасли, но и фиксируют изменение структуры заказов в сторону высокотехнологичной продукции: «Это радует и рождает новые вызовы, требует обновления производственной базы. Без модернизации технологических линий мы не сможем соответствовать запросам развивающихся процессов в современной российской экономике. Наш проект по реконструкции листопрокатного стана №1 приведет не только к увеличению объемов выпуска, он нацелен на изменение структуры выпускаемой продукции в пользу высокотехнологичной. Отмечу, что у нас работает три листопрокатных цеха, поэтому проектов еще много, но пока они в стадии формулирования технического задания, обсуждения концепции. Мы планируем в ближайшие годы усиливать инвестиционную деятельность».
Руководитель предприятия согласился с губернатором, что главной задачей в реализации этих процессов является укомплектованность кадрами: «Мы планируем создание новых высокотехнологичных рабочих мест. Наша совместная работа с ашинским индустриальным колледжем в проекте «Профессионалитет» предусматривает строительство нового комфортабельного общежития, призванного поднять стандарт проживания студентов, обучающихся в среднетехнических учебных заведениях».
Константин Бакин подтвердил, что в рамках проекта планируется обновление производственной базы, учебных корпусов и спортивных сооружении. Кроме этого, предприятие ведет активное жилищное строительство в Аше в интересах сотрудников завода.
Алексей Текслер выразил уверенность, что совместными усилиями получится дать необходимый импульс развитию всему Ашинскому району: «Аша, Сим, Миньяр – эти города возникали и развивались, как часть большого демидовского пояса. Сегодня они работают на благо нашей страны. Важно заниматься социальными проектами, инвестировать в людей, делать это вместе с промышленными инвестициями, развитием производства».
В завершение встречи в присутствии главы региона состоялось подписание Меморандума о сотрудничестве между министерством промышленности, новых технологий и природных ресурсов Челябинской области и ПАО «Ашинский металлургический завод». Подписи в документе поставили руководитель завода и глава южноуральского минпрома Павел Рыжий. Меморандум предусматривает сотрудничество, направленное на развитие промышленного потенциала Челябинской области, региональной, межрегиональной и международной кооперации, а также решение вопросов кадрового потенциала и повышения квалификации специалистов.",Ашинский металлургический завод;Челябинская область,2024-03-15T07:50,15 марта 2024 г.
https://www.metalinfo.ru/ru/news/159009,"Capex ММК в 2024 году составит около $1,25 млрд","Магнитогорский металлургический комбинатпланирует капитальные затраты (capex) в 2024 году на уровне $1,25 млрд, сказал заместитель директора по связям с инвесторами ММК Илья Нечаев в эфире телеграм-канала Market Power.
""На дне инвестора в 2021 году мы обозначали ежегодный ориентир по capex порядка $1,25 млрд. Такой ориентир на этот год сохраняется. Примерно $450 млн - это поддержание (текущих мощностей - ИФ), все остальное - развитие"", - сказал он.
Капзатраты в 2025 году запланированы примерно на таком же уровне, добавил Нечаев.
Капитальные вложения ММК за 2023 год составили 94,859 млрд рублей, увеличившись на 26,4% относительно 2022 года (согласно годовой отчетности ММК, средний курс за 2023 год - 85,18 руб./$, capex, по подсчетам ИФ, - $1,1 млрд).",ММК;капитальные затраты;Инвестиции,2024-03-15T07:09,15 марта 2024 г.
https://www.metalinfo.ru/ru/news/158925,Северсталь продолжает создавать «зелёный щит» вокруг Череповецкого меткомбината (видео),"Более 900 деревьев и тысячи многолетних растений – это «зелёный щит» череповецкого меткомбината. Масштабная программа озеленения промплощадки с каждым годом увеличивает территории.
Подробности смотрите в видеосюжете.
",Северсталь;Череповец;Экология,2024-03-15T06:37,15 марта 2024 г.
https://www.metalinfo.ru/ru/news/158980,РФ стала владельцем базового предприятия группы ЧЭМК,"Российская Федерация в лице Федерального агентства по управлению госимуществом стала владельцем 100% уставного капитала АО ""Челябинский электрометаллургический комбинат"" (ЧЭМК), базового предприятия одноименной промышленной группы, крупного производителя ферросплавов,сообщает Интерфакссо ссылкой на ЕГРЮЛ.
Согласно данным ЕГРЮЛ, соответствующая запись была внесена 13 марта.
Уставный капитал ЧЭМК - 11,911 млрд рублей.
26 февраля Арбитражный суд Свердловской области удовлетворил иск Генпрокуратуры РФ к бывшим совладельцам промгруппы ЧЭМК Юрию и Людмиле Антиповым и АО ""Компания Эталон"" (фирма, через которую они владеют активами группы) об истребовании в пользу РФ акций трех предприятий группы: АО ""Челябинский электрометаллургический комбинат"", АО ""Серовский завод ферросплавов"" и АО ""Кузнецкие ферросплавы"". Спор, по данным ЧЭМК, касался акционирования предприятий и их передачи в частную собственность. Дело рассматривалось в закрытом судебном заседании.
""Серовский завод ферросплавов"" и ""Кузнецкие ферросплавы"" также подали заявления о внесении изменений в ЕГРЮЛ, в том числе изменений, внесенных в учредительные документы. Дата их готовности - 15 марта, следует из данных единого госреестра юрлиц.
Как сообщалось, в рамках рассмотрения иска об изъятии заводов группы ЧЭМК суд принял обеспечительные меры, в том числе арестовал движимое и недвижимое имущество, а также акции трех упомянутых заводов.
После вынесения решения суда первой инстанции Антиповы и АО ""Компания Эталон"" подали апелляционный жалобы в Арбитражный суд Свердловской области, их суть не раскрывалась.
Также ""Компания Эталон"" оспорила отказ в передаче дела на рассмотрение суда другой юрисдикции. Эта апелляционная жалоба подана в 17 арбитражный апелляционный суд, заседание по ней отложено на 27 марта.",ЧЭМК,2024-03-14T14:35,14 марта 2024 г.
https://www.metalinfo.ru/ru/news/158979,"“Стальпринт” считает приоритетом не количество, а качество","По словам генерального директора компании “Стальпринт” Эрнеста Нагаева, выступившего на 19-й Международной конференции “Оцинкованный и окрашенный прокат: тенденции производства и потребления”, производственные мощности предприятия, расположенного в г. Ишимбай (Республика Башкортостан) на территории «Ишимбайской станкостроительной группы», составляют около 20 тыс. т окрашенного проката в год, и расширять их пока не планируется.
Зато компания последовательно работает над повышением качества продукции. Особенность производственного процесса “Стальпринта” заключается в том, что сушка осуществляется инфракрасным излучением, а не тепловой конвекцией. Это дает более высокую устойчивость к солнечным лучам и удлиняет срок эксплуатации.
В компании есть собственная лаборатории контроля качества, на каждую партию продукции выдается индивидуальный сертификат качества. Проведенные исследования показали, что срок службы продукции с инфракрасной сушкой составляет не менее 25 лет.
В последние годы “Стальпринт” расширяет ассортимент продукции. В настоящее время он насчитывает порядка 30-40 позиций по рисункам и 50-60 возможных цветов. В конце текущего - начале будущего года на предприятии будут установлены новые коутеры взамен устаревших. Идет работа по внедрению технологии нанесения рисунка на принтере, что позволит значительно увеличить ассортимент.
В целом в 2024-2025 гг. компания инвестирует в развитие 200-300 млн. руб. Значительная часть этих средств направляется на создание сервисного центра, который будет перерабатывать окрашенный прокат и выпускать готовые изделия для конечных потребителей.",прокат с полимерным покрытием;оцинкованный и окрашенный прокат;конференции МСС;СтальПринт,2024-03-14T13:31,14 марта 2024 г.
