Ссылка,Заголовок,Текст,Темы,Дата,Время
https://www.metalinfo.ru/ru/news/160399,"Северсталь и ФАС договорились о снижении штрафа по ""делу металлургов"" в 10 раз","Северсталь в рамках мирового соглашения с Федеральной антимонопольной службой по ""делу металлургов"" может заплатить штраф в размере около 900 млн рублей,пишут Ведомостии подтверждают источникиИнтерфакса.
В январе Арбитражный суд Москвы признал законными решение, предписание и штраф ФАС в размере 8,7 млрд рублей в отношении ""Северстали"" по ""делу металлургов"", компания подала апелляцию. 23 апреля Девятый арбитражный апелляционный суд перенес рассмотрение ходатайства компании об утверждении мирового соглашения на 27 мая. В качестве третьих лиц по делу об оспаривании решения ФАС помимо ""Роснефти"" , СК ""Звезда"" и ""Газпрома"" также привлекаются НЛМК и ММК.
Как сказал ""Интерфаксу"" источник, знакомый с условиями подписанного сторонами мирового соглашения, при корректировке размера штрафа в рамках договора между компанией и ведомством для расчета была взята за основу более низкая планка процента выручки от продажи г/к проката в 2021 году.
Северсталь также частично выполнила выданные ранее службой предписания - в частности, разработала и представила ФАС торговую политику на рынке горячекатаного плоского проката, пишет газета. В этом документе зафиксированы принципы формирования цен на внутреннем рынке на данный вид продукции и основы взаимодействия с покупателями - заключение договоров, рассмотрение заявок, условия поставок и т.д.
Часть предписаний, выданных по итогам рассмотрения ""дела металлургов"", по словам собеседника ""Ведомостей"", ФАС согласилась отменить.
ММК (штраф 8 млрд рублей) и НЛМК (6,4 млрд рублей) также оспаривают решения ФАС в суде.",Северсталь;ФАС;дело металлургов,2024-04-24T13:06,24 апреля 2024 г.
https://www.metalinfo.ru/ru/news/160398,"Свыше 350 компаний примут участие в выставках ""Металлургия'2024"", ""Литмаш'2024"" и ""Металлоконструкции'2024""","4-6 июня в Москве на Красной Пресне состоятся промышленные выставки ""Металлургия.Россия'2024"", ""Литмаш.Россия'2024"" и форума металлостроителей и ""Металлоконструкции'2024"" На сайте форумов опубликован предварительный список участников, который будет регулярно дополняться и обновляться вплоть до начала июня.
""Металлургия.Россия'2023"" и ""Литмаш.Россия'2023"" пройдут в павильонах ЦВК ""Экспоцентр"" параллельно с выставкой ""Металлоконструкции'2023"". В работе комплекса данных выставок примут участие свыше 350 российских и зарубежных компаний.
На площадках ""Металлургия.Россия'2023"" и ""Литмаш. Россия'2023"" традиционно будет представлен широкий спектр оборудования, технологий, материалов и инжиниринговых решений для металлургии, металлообработки и литейной промышленности.
Выставка «Металлоконструкции’2024» в свою очередь объединит производителей и потребителей стальных конструкций, проектировщиков, конструкторов и девелоперов.
Наряду с экспозицией, демонстрирующей возможности отечественных и иностранных промышленных компаний, выставки предполагают насыщеннуюделовую программупо наиболее актуальным вопросам. 3 дня - свыше 15 мероприятий: конференции, круглые столы и семинары, посвященные проектированию и экспертизе сооружений из стальных конструкций, нововведениям по нормативной документации, взаимодействию производителей металлоконструкций и поставщиков металлопродукции, современным видам оборудования и технологий для ЗМК, применению кровельных материалов, сварочных технологий, защите металлоконструкций и др.
Ознакомиться со списком участниковвыставок""Металлургия.Россия'2024"", ""Литмаш.Россия'2024""(дополняется)
Участники выставки ""Металлоконструкции'2023""
Деловая программа",Выставки;литейное производство;Литмаш;литейная промышленность;стальное строительство;конгрессно-выставочная деятельность,2024-04-24T12:04,24 апреля 2024 г.
https://www.metalinfo.ru/ru/news/160390,ТМК выпустила документальный фильм к 90-летию Синарского трубного завода,"Трубная Металлургическая Компания (ТМК) презентовала документальную ленту к 90-летнему юбилею входящего в ее состав Синарского трубного завода (СинТЗ). Премьера киноленты «СинТЗ: синарский сплав» об истории предприятия от основания до наших дней прошла на учебно-информационном участке TubeHiTech.
Зрителями премьерного показа стали руководители СинТЗ, представители областных и муниципальных органов власти, а также сотрудники. Документальный фильм продолжительностью 25 минут рассказывает историю строительства, становления и развития градообразующего предприятия Каменск-Уральского городского округа. СинТЗ начал выпускать продукцию в 1934 году. С тех пор предприятие неоднократно реконструировалось и модернизировалось, а в 2009 году на базе трубоволочильного цеха №3 основали предприятие по производству высокоточных труб из нержавеющих марок стали ТМК-ИНОКС.
В фильме отмечены производственные достижения СинТЗ и ТМК-ИНОКС, а также проекты социального значения, профориентационной деятельности, работа ветеранской организации, сформировавшиеся на заводе трудовые династии. Один из разделов киноленты посвящен деятельности Учебного полигона, кампуса Корпоративного университета ТМК2U и Учебно-информационного участка TubeHiTech. В съемках были задействованы руководители, работники и ветераны СинТЗ.
«СинТЗ — одно из крупнейших и передовых предприятий по выпуску бесшовных стальных труб, где долгие годы формировались достойные традиции. Юбилейный фильм рассказывает об исторических событиях, главные герои которых — трудолюбивые люди, преданные заводу и профессии. Без них невозможно представить планомерное развитие предприятия и достижение высоких результатов, поэтому я считаю справедливым говорить о новом «сплаве» — синарских трубников, людей и поколений», — сказал управляющий директор СинТЗ Вячеслав Гагаринов.
Полную версию фильма можно посмотреть на сайте бренд-медиа ТМК — портале Трубник Online: https://trubnik.online/articles/2820/.
",СинТЗ;ТМК,2024-04-24T10:12,24 апреля 2024 г.
https://www.metalinfo.ru/ru/news/160382,Александр Шевелев об операционных и финансовых результатах за I квартал 2024 г. (видео),"Александр Шевелев, генеральный директор «Северстали», по традиции прокомментировал результаты в формате видеообращения.
«Комфортная долговая нагрузка и стабильная генерация денежного потока позволяют менеджменту сохранять уверенность в финансовой устойчивости бизнес-модели «Северстали». В связи с этим мы приняли решение о возврате к практике ежеквартальных выплат дивидендов».",Северсталь;дивиденды,2024-04-24T07:37,24 апреля 2024 г.
https://www.metalinfo.ru/ru/news/160380,Литейно-механический завод группы «Литье и поковки» нарастил производство,"По итогам 2023 года предприятие «Литейно-механический завод» группы «Литье и поковки» (далее – ЛМЗ, г. Рыбинск, Ярославская область) выпустило более 3 тыс. тонн металлургической продукции, что почти на 1 тыс. тонн больше, чем в 2022 году. Литейное предприятие продолжает наращивать темпы и в 2024 году собирается превзойти предыдущие результаты. В планах завода – отлить более 3 тыс. 200 тонн чугунных изделий.
ЛМЗ фактически вернулось к объемам характерным для предприятия. Но полностью производственные мощности пока не задействованы: заводские формовочные линии позволяют обеспечивать заказчиков объемами продукции до 4 тыс. тонн в год. Выйти на этот уровень, используя весь технологический потенциал, литейщики собираются в ближайшие два года. Текущий рост производства обеспечен своевременными мерами менеджмента компании по оперативному пересмотру клиентской базы и операционных затрат. В 2022 году ряд партнеров вынужденно, из-за санкционного давления, сократил объемы закупок, что зеркально отразилось на производителях компонентов и на объеме заказов рыбинского предприятия.
Преодолев турбулентный период, завод нарастил полноценный портфель заказов. Тренд на импортзамещение в отрасли обеспечил новых клиентов, после перепрофилирования производств возвратились прежние партнеры. Литейщики сумели обновить часть оборудования и модернизировать технологический процесс.
Техническое переоснащение позволило ускорить движение автоматической формовочной линии в два раза, что вместе с расширением мощностей по базовому крупному литью привело к качественному увеличению выпуска продукции. Модернизация производства еще окончательно не завершена. В настоящее время ведутся подготовительные работы по обустройству на территории автономного энергетического центра на газовом топливе, который значительно сократит затраты завода на электроэнергию.
«ЛМЗ в кратчайшие сроки обеспечил промышленные предприятия качественной литейной продукцией, которая была необходима в рамках импортозамещения и локализации компонентной базы. Таким образом, своевременная реорганизация металлургического производства в Ярославской области не только вывела завод на новый уровень, но и в целом положительно сказалась на стабилизации всей отрасли», - прокомментировал генеральный директор группы «Литье и поковки» Андрей Александров.
По его словам, следующим шагом для развития ЛМЗ станет освоение инновационной технологии жаропрочного литья по газифицируемым моделям, что, без сомнения, обеспечит лидерство завода в высококонкурентной среде и позволит не только полностью восстановить производственные объемы, но и значительно их превзойти в обозримом будущем.
ЛМЗ изготавливает отливки из серого и высокопрочного чугуна для предприятий из различных промышленных отраслей. Применяемые технологии (в частности, использование в работе деревянной оснастки вместо типовой металлической) дают возможность заниматься мелкосерийным производством и выполнять индивидуальные заказы. Апгрейд плавильного комплекса с индукционными печами, применение современного оборудования для анализа физико-химических свойств и микроструктуры металла гарантируют качество отливок, что уже оценено российским рынком литья, зависимым от машиностроительного комплекса, где требуется высокое качество комплектующих деталей.
В рамках традиционного комплекса выставок «Металлургия’2024» и «Литмаш’2024» в павильонах 3 и Форум ЦВК «Экспоцентр» в начале июня будет представлен широкий спектр оборудования и технологий для литейного производства.",Литье;литейная промышленность;Литейная отрасль,2024-04-24T06:02,24 апреля 2024 г.
https://www.metalinfo.ru/ru/news/160372,"Днепрорудненский ЖРК в Запорожской области получит 1,85 млрд руб.","Днепрорудненский железорудный комбинат (ДЖРК) в Запорожской области стал участником свободной экономической зоны (СЭЗ) и получит более 1,85 млрд рублей капитальных вложений. Об этом сообщил губернатор региона Евгений Балицкий.
""Став участником свободной экономической зоны, ДЖРК получит более 1,85 млрд рублей капитальных вложений, планируется создать 2 320 рабочих мест. Также на заводе начнутся строительные работы по разработке нового ствола и грузового квершлага (горная выработка - прим. ТАСС) для последующей добычи руды. Часть средств будет направлена на покупку специализированного оборудования и автотранспорта"", - написал губернатор вTelegram-канале.
Он добавил, что статус участника СЭЗ предусматривает снижение налоговых вычетов, благодаря чему дополнительные средства будут направлены на развитие предприятия и социальные, экологические проекты.
""Уверен, что благодаря крупным инвестиционным вложениям Днепрорудненский железорудный комбинат станет крупнейшим предприятием региона, обеспечивающим высокооплачиваемой работой жителей области"", - отметил Балицкий.
Днепрорудненский комбинат начал работать в 1970 году, добывает агломерационную и мартеновскую руды с высоким содержанием железа. Он был одним из крупнейших предприятий горно-металлургического комплекса Украины. Компания имела иностранный капитал и форму частного акционерного общества. Весной 2023 года власти региона заявляли, что ДЖРК намерен достичь уровня добычи в 3 млн тонн до конца года. Восстановили работу предприятия в середине июля 2022 г.",ДЖРК;Новые территории;железная руда;Инвестиции,2024-04-23T16:28,23 апреля 2024 г.
https://www.metalinfo.ru/ru/news/160371,Суд оставил в силе обеспечение по иску на 105 млрд руб. к бывшим владельцам ЧЭМК,"Арбитражный суд Челябинской области отклонил ходатайства об отмене обеспечительных мер, заявленные пятью ответчиками по иску Генпрокуратуры о взыскании с бывших владельцев промышленной группы ""Челябинского электрометаллургического комбината"" (ЧЭМК) 105 млрд рублей неосновательного обогащения и изъятии в счет него активов винодельческого холдинга ""Ариант"".
Как сообщила пресс-служба суда, заявления об отмене обеспечительных мер по иску 11 апреля подали ООО ""Агрофирма ""Ариант"", ООО ""Агрофирма ""Южная"", ООО ""Центр пищевой индустрии-Ариант"", ООО ""Группа компаний Ариант"" (бывшая материнская компания группы ""Ариант"" - ИФ), 12 апреля - ООО ""Кубань-вино"".
""В закрытом судебном заседании, состоявшемся 23 апреля 2024, заявления об отмене обеспечительных мер (с учетом поступивших 17 апреля 2024 года заявлений от ООО ""Агрофирма ""Ариант"", ООО ""Агрофирма ""Южная"", ООО ""Кубань-вино"", ООО ""ЦПИ - Ариант"" об изменении обеспечительных мер) судом рассмотрены - в удовлетворении заявлений отказано"", - говорится в сообщении.
Пресс-служба не уточняет, какие обеспечительные меры просили отменить заявители.
Арбитражный суд Челябинской области 5 апреля удовлетворил иск Генпрокуратуры о солидарном взыскании с экс-владельцев промышленной группы ЧЭМК 105 млрд рублей неосновательного обогащения, изъятии в счет него в пользу государства активов ГК ""Ариант"" и литейного завода. Решение суда было обращено к немедленному исполнению.
Первоначально иск был подан к бывшим владельцам группы ЧЭМК - Юрию Антипову, его супруге Людмиле Антиповой, Михаилу Антипову, АО ""Компания Эталон"" (через нее Антиповы владели активами промгруппы). Сумма неосновательного обогащения к взысканию составляла 25,83 млрд рублей (долг и проценты по нему, которые АО выдало Юрию Антипову в качестве займа, а потом простило). Позднее она была увеличена до 105 млрд рублей, в число ответчиков включены ООО ""Группа компаний ""Ариант"", а также аффилированные с группой лица Людмила и Александр Аристовы, Елена и Александр Кретовы (входили в число совладельцев группы ЧЭМК до выделения в 2020 году из ее состава агроактивов - ИФ).",ЧЭМК;Ферросплавы;судебные разбирательства,2024-04-23T16:04,23 апреля 2024 г.
https://www.metalinfo.ru/ru/news/160367,Северсталь увеличила выплавку стали на 7% в I квартале 2024 г.,"Северстальнарастила выпуск стали за первый квартал 2024 г. на 7% 2,9 млн т в годовом выражении, следует из отчета компании.
Производство чугуна выросло на 2% до 2,78 млн т.
Продажи металлопродукции снизились на 11% до 2,47 млн тонн на фоне накопления запасов слябов на период ремонта доменной печи №5. Продажи полуфабрикатов (чугуна и слябов) снизились до 0,02 млн т (-94% к АППГ). Продажи готовой металлопродукции не изменились г/г и составили 2,45 млн тонн, при этом продажи коммерческой стали (горячекатаный и сортовой прокат) снизились на 7% г/г до 1,19 млн тонн из-за снижения продаж горячекатаного проката в результате его перенаправления на дальнейшие переделы для увеличения производства и продаж продукции с высокой добавленной стоимостью.
Продажи продукции с высокой добавленной стоимостью (ВДС) выросли на 6% до 1,26 млн т. Доля продукции ВДС в общем объеме продаж выросла на 8 п.п. до 51%.
Продажи железной руды третьим лицам увеличились на 11% до 0,41 млн т, в основном благодаря росту производства концентрата на Олконе на фоне снижения вскрышных работ.
Выручка компании за отчетный период выросла на 20% до 188, 706 млрд руб. в связи с ростом средних цен реализации, что было достигнуто в том числе благодаря улучшению продуктовой структуры продаж на фоне роста доли продукции ВДС. Показатель EBITDA вырос на 25% до 65,343 млрд руб. вслед за ростом выручки, а также благодаря увеличению загрузки мощностей. Рентабельность по EBITDA составила 35% (+2 п.п. к АППГ).
Свободный денежный поток вырос на 33% г/г до 33 180 млн руб за счет увеличения показателя EBITDA. Отток денежных средств на пополнение оборотного капитала составил 9 781 млн руб., что главным образом связано с увеличением запасов слябов перед остановкой доменной печи № 5 на капитальный ремонт.
CAPEX увеличился на 47% г/г до 18 192 млн руб.
",Северсталь;операционные результаты;финансовые результаты,2024-04-23T15:27,23 апреля 2024 г.
https://www.metalinfo.ru/ru/news/160364,CYBERSTEEL получил награду движения  «Профессионалы»,"Директор компании CYBERSTEEL, опорного работодателя металлургического кластера Федерального проекта «Профессионалитет» в Свердловской области, Алексей Дронов вручил награды победителям и наставникам регионального этапа Всероссийского чемпионатного движения «Профессионалы».
В Первоуральске чемпионат прошёл на площадке Образовательного центра программы «Будущее Белой металлургии». В течение трёх дней 11 участников демонстрировали свои знания и навыки в двух компетенциях – «Реверсивный инжиниринг», «Промышленная механика и монтаж». По итогам регионального отбора студенты образовательной программы «Будущее Белой металлургии» завоевали 7 медалей.
В компетенции «Промышленная механика и монтаж» победителем стал студент 2 курса Савелий Жданов, «серебро» – у студента 1 курса Владислава Полянского.
В компетенции «Реверсивный инжиниринг» победил студент 3 курса Рафитъян Хусаинов, «серебро» – у студента 3 курса Ефима Домрачева, «бронза» – у студента 2 курса Александра Курченко.
В компетенции «Промышленная автоматика», которая проходила на площадке Верхнепышминского механико-технологического техникума «Юность», первое место занял студент 3 курса Виталий Курдюков, «серебро» – студент 3 курса Александр Ершов.
На протяжении всего чемпионата участников сопровождали опытные эксперты-наставники компании CYBERSTEEL, которые проводили экспертную оценку участников.
Директор компании CYBERSTEEL Алексей Дронов: «Компетенции, которые были представлены на чемпионате, являются одними из самых востребованных в металлургической отрасли. Например, реверсивный инжиниринг включает в себя инженерный подход и инновационные технологии, благодаря этому сокращается время изготовления инструмента и деталей для ремонта оборудования с нескольких недель до нескольких часов; промышленная автоматика позволяет автоматизировать процессы и настроить управление производством для повышения производительности; а высококвалифицированные специалисты по промышленной механике и монтажу необходимы при модернизации и техническом перевооружении».
Сегодня, когда металлургическая отрасль активно развивается, умение быстро и эффективно осваивать новое оборудование и новые компетенции является одним из ключевых конкурентных преимуществ молодых специалистов. Чемпионат «Профессионалы» призван создать условия и систему мотивации, способствующие повышению престижа рабочих профессий и профессиональному росту молодёжи путём объединения лучших практик и профессиональных навыков.
Всего в рамках регионального чемпионата «Профессионалы» 1200 конкурсантов продемонстрировали свои профессиональные навыки по 152 компетенциям, востребованным на территории региона. Соревнования состоялись на 33 площадках. Конкурсанты соревнований – школьники от 14 лет и студенты колледжей и техникумов Свердловской области. Региональные этапы продлятся до 1 мая. Победители в июне-июле примут участие в отборочном этапе, где будут определены финалисты чемпионата.
",CYBERSTEEL;подготовка кадров,2024-04-23T14:39,23 апреля 2024 г.
https://www.metalinfo.ru/ru/news/160358,"Эффект от внедрения «цифровых карьеров» на предприятиях Металлоинвеста превысил 1,5 млрд руб.","Металлоинвестза последние несколько лет инвестировала более 330 млн рублей в разработку и внедрение на Лебединском и Михайловском ГОКах «цифровых карьеров» – комплекса программных решений, обеспечивающих доступ ко всей производственной информации в режиме «одного окна». При этом эффект реализации проекта уже превысил 1,5 млрд рублей.
«Цифровой карьер» включает в себя три основных системы и целый портфель дополнительных разработок для решение отдельных производственных задач.
Автоматизированная система управления горнорудным сегментом (АСУ ГРС) собирает производственную информацию из различных источников и создаёт на её основе графики и таблицы. Горно-геологическая информационная система (ГГИС) и технология моделирования позволяют повысить точность горного планирования, просчитывать результат взрывных работ.
«Металлоинвест сохраняет фокус на внедрении новых технологий, – подчеркнул директор по техническому развитию Металлоинвеста Ринат Исмагилов. – Эффективность добычи сырья, уровень качества продукции, сокращение объёмов выбросов на предприятиях Компании сегодня приближаются к теоретически достижимым максимальным показателям. Дальнейший прогресс будет обеспечен путем реализации стратегии развития, основанной на наращивании собственных компетенций в НИОКР, модернизации производственных мощностей путем импортозамещения, внедрении лучших цифровых технологий и повышении квалификации персонала».
Внедрение ГГИС на Михайловском и Лебединском ГОКах позволило увеличить производительность и снизить себестоимость горных работ за счет повышения качества планирования и точности проектирования. Также повысилась оперативность управления техническими и экономическими рисками отработки карьеров, активно применяется многовариантное планирование и всесторонняя обоснованность принятия решений.
Благодаря внедрению автоматизированной системы управления горнотранспортным комплексом удалось повысить эффективность и безопасность производства за счет беспрерывного отслеживания статуса оборудования, немедленной реакции на любые отклонения в работе техники. В целом производительность горнотранспортных комплексов увеличилась на 11%.",Металлоинвест;железная руда;информационные технологии,2024-04-23T13:42,23 апреля 2024 г.
