Ссылка,Заголовок,Текст,Темы,Дата,Время
https://www.metalinfo.ru/ru/news/160973,Новый фронтальный погрузчик пополнил парк специальной техники Уральской Стали (видео),"Фронтальный погрузчик – очередное приобретение автотранспортного цеха Уральской Стали. Новая техника китайского производства будет помогать сталеварам.
Подробности смотрите в видеосюжете.",Уральская сталь,2024-05-16T17:21,16 мая 2024 г.
https://www.metalinfo.ru/ru/news/160988,"В январе-апреле 2024 г. Макеевский метзавод нарастил производство в 2,5 раза","В январе-апреле 2024 г. объемы производства готовой продукции на Макеевском металлургическом заводе (ММЗ, г.Макеевка, Донецкая Народная Республика), по сравнению с аналогичным периодом 2023 г., увеличились более чем в 2,5 раза, с 112,216 тыс. т до свыше 296 тыс. т, – сообщает пресс-служба ООО «Южный горно-металлургический комплекс» (ЮГМК).
«В апреле 2024 г. ММЗ выпустил 89,359 тыс. т готовой продукции. В этом месяце прокатчики стана 150 выполнили производственную программу на 106%. На стане 390 также достигнут максимальный объем выпуска с начала текущего года», – добавляют в пресс-службе.
ММЗ входит в состав ЮГМК, является филиалом Енакиевского металлургического завода, предприятия с полным технологическим циклом и поставщика сырья для ММЗ. Завод специализируется на выпуске катанки, арматуры и углового проката. В августе 2023 г. ММЗ произвел 96 тыс. т проката, что было наибольшим результатом с начала 2023 г. В сентябре 2023 г. объем выпуска этого вида продукции на ММЗ превысил 105 тыс. т, что стало максимальным результатом за последние 5 лет. В 2023 г. объем производства готовой продукции на прокатных станах ММЗ достиг рекордного уровня и превысил 700 тыс. т. В феврале 2024 г. объемы производства готовой продукции на предприятии, по сравнению с февралем 2023 г., увеличились в 2 раза, до без малого 69 тыс. т.",Макеевский МЗ,2024-05-16T16:34,16 мая 2024 г.
https://www.metalinfo.ru/ru/news/160964,О масштабных проектах Магнитки в сфере ESG,"Директор по устойчивому развитию и связям с инвесторами ММК Ярослава Врубель выступила на VI Форуме по устойчивому развитию, организованном в Москве.
Она рассказала о масштабных проектах Магнитки в сфере ESG, в числе которых:
- строительство комплекса коксовой батареи № 12, с запуском которой валовые выбросы загрязняющих веществ в атмосферу сократятся на 11,35 тыс. тонн в год;
- личный проект председателя совета директоров ПАО «ММК» Виктора Рашникова – строительство в Магнитогорске уникального многофункционального парка «Притяжение» площадью 400 га.
Инициативы компании по охране окружающей среды приносят зримый результат, делая атмосферу Магнитогорска с каждым годом все чище.
«Жители города видят наши усилия по улучшению экологической обстановки – сейчас снег на улицах белый, а воздух чистый. Это для них главный индикатор в плане экологической повестки», – отметила Ярослава Врубель.",ММК;устойчивое развитие,2024-05-16T16:25,16 мая 2024 г.
https://www.metalinfo.ru/ru/news/160935,Тагмет нарастил продажи,"Таганрогский металлургический завод увеличил выручку в 2023 году на 11% и впервые за 8 лет получил чистую прибыль, в компании это связывают с ростом продаж, в том числе наукоемких продуктов и реализацией проектов по повышению эффективности производства.
Выручка АО «Таганрогский металлургический завод» ( АО «Тагмет») по итогам 2023 года выросла на 11%, до 68,3 млрд рублей, предприятие впервые за 8 лет (с 2015 года) получило чистую прибыль 134 млн рублей, следует из отчетности компании.
В ответ на просьбу N прокомментировать динамику выручки и появление чистой прибыли, в пресс-службе АО «Тагмет» сообщили, что в 2023 году завод нарастил объемы производства и сбыта труб, а также увеличил долю передовых наукоемких продуктов. В компании добавили, что финансовые результаты отражают итоги реализации проектов повышения эффективности производства за счет увеличения энергоэффективности, цифровизации, совершенствования производственной системы, повышения операционной эффективности, оптимизации бизнес-процессов и улучшения условий труда благодаря подаче рацпредложений в рамках мотивационной программы «Биржа идей».
В компании отметили, что в 2023 году предприятие работало над повышением эффективности производства: был внедрен новый метод сортировки окалины в трубосварочном цехе для ее возвращения в производственный цикл, организован новый технологический маршрут производства бурильных труб с высаженными концами в трубопрокатном цеху, проведена масштабная модернизация электросталеплавильного цеха, что повысило надежность и эффективность основных агрегатов и позволило увеличить производительность машины непрерывного литья заготовки.
Напомним, что убытки завода в интервью N в конце 2019 года управляющий директор ПАО «ТАГМЕТ» Сергей Билан объяснял масштабной модернизацией, которая продолжалась с 2010 года. Она потребовала инвестиций в размере около 35 млрд рублей. Информации о том, с чем были связаны убытки завода с 2020 по 2022 годы нет — завод не комментировал финансовые результаты.
По данным отчета, АО «Тагмет» в 2023 году инвестировало 3,77 млрд рублей собственных средств в модернизацию производства. В компании сообщили, что в рамках инвестпрограммы в прошлом году были запущены в эксплуатацию новые подъемные краны в трубопрокатном и электросталеплавильном цехах, модернизированы элементы дуговой сталеплавильной печи, установлено новое оборудование на линии по производству бурильных труб, приобретен дробильно-сортировочный комплекс для сортировки переработки шлакового материала.
В феврале текущего года США включило «Тагмет» и его материнскую компанию - ТМК в санкционный список. Вопрос N о влиянии санкций на ее работу в компании оставили без комментариев.",Тагмет;ТМК;Трубы;стальные трубы,2024-05-16T15:10,16 мая 2024 г.
https://www.metalinfo.ru/ru/news/160975,В карьере СГОКа запустили мобильный дробильно-сортировочный комплекс,"В карьере Стойленского ГОКа (входит в Группу НЛМК) запустили мобильный дробильно-сортировочный комплекс производительностью от 60 до 80 тыс. тонн кварцита в месяц. Новый комплекс позволит обеспечить потребности комбината в более прочном щебне для строительства дорог в карьере.
- Раньше дороги в карьере мы отсыпали сланцевым щебнем, сейчас будем это делать щебнем из кварцита. Кварцитый щебень более прочный, поэтому более эффективный. Сланец же быстро разрушался под колесами тяжелой техники, что влияло на качество дорожного покрытия и, как следствие, приводило к снижению скорости транспорта, износу шин и дополнительным работам по содержанию дорог. Кроме этого, мобильный комплекс поможет нам избежать дополнительных перевозок ж.д. транспортом сырья для дробления и обратно, - комментирует начальник управления развития производства дирекции по горнотранспортному переделу СГОКа Сергей Глущенко.
В перспективе планируется установить второй мобильный дробильно-сортировочный комплекс, что в совокупности позволит перерабатывать непосредственно в карьере порядка 1,6 млн тонн железистых кварцитов в год.",Стойленский горно-обогатительный комбинат,2024-05-16T14:30,16 мая 2024 г.
https://www.metalinfo.ru/ru/news/160981,НКР подтвердило кредитный рейтинг Металлоинвеста на уровне AAA.ru со стабильным прогнозом,"Металлоинвестсообщает о подтверждении агентством Национальные Кредитные Рейтинги (НКР) кредитного рейтинга Компании на уровне АAA.ru со стабильным прогнозом по национальной шкале.
В своем отчете эксперты агентства отметили позитивное влияние на оценку бизнес-профиля Компании высокого уровня обеспеченности собственным железорудным сырьем и значительные показатели ликвидности и рентабельности.
В соответствии c методологией агентства рейтинг ААА.ru отражает наивысший уровень кредитоспособности, финансовой надежности и финансовой устойчивости компании.
НКР является 100% дочерней компанией медиахолдинга РБК. Банк России включил НКР в реестр аккредитованных рейтинговых агентств в 2019 году. Рейтинги НКР в регулировании используют Банк России, Московская Биржа, СПБ Биржа, НРД, другие ведомства и коммерческие компании.",Металлоинвест;Рейтинги,2024-05-16T13:07,16 мая 2024 г.
https://www.metalinfo.ru/ru/news/160955,25 лет назад на ЛГОКе выпустили первую партию ГБЖ (видео),"Важная веха в истории развития российской горно-металлургической отрасли. 25 лет назад на Лебединском ГОКе была выпущена первая партия горячебрикетированного железа. Сегодня на комбинате работают уже три установки, которые к юбилейной дате выпустили 61 млн тонн ГБЖ.
История создания передового производственного комплекса, который позволил Металлоинвесту стать основой эволюции современной металлургии, в рассказах людей, которые были непосредственными участниками тех событий.
",Металлоинвест;ГБЖ;Лебединский ГОК,2024-05-16T13:00,16 мая 2024 г.
https://www.metalinfo.ru/ru/news/160952,Интервью с генеральным директором компании Северсталь-метиз Сергеем Ковряковым,"В июле 2024 года компания «Северсталь-метиз» отпразднует 20-летие со дня основания. Для компании этот период стал временем изменений, поиска новых ниш и направлений для развития, испытаний, проб, успехов и уроков. Сейчас метизная группа «Северстали» - одна из успешных компаний в своем сегменте на отечественном рынке. О том, как чувствует себя, чем живет и как собирается развиваться современный «Северсталь-Метиз»рассказывает генеральный директор компании Сергей Ковряков.
- Сергей Валентинович, как Вы можете в целом охарактеризовать положение компании на рынке?- Текущая ситуация в отрасли, если судить по статистике, неплохая. Ассоциация «Промметиз» подвела итоги работы за первый квартал. За первые три месяца все метизные предприятия России произвели 528 тысяч тонн продукции, что на 2% выше, чем за аналогичный период прошлого года. Совсем небольшой, но тренд на наращивание объемов есть. Среди компаний, которым удалось сохранить загрузку, а в некоторых продуктовых нишах – и увеличить ее – «Северсталь-Метиз». Сейчас мы оцениваем свою долю на рынке в 20%.Безусловно, приходиться вкладывать немало сил – оперативно реагировать на рынок, на различные ограничивающие меры, прогнозировать развитие отраслей потребления, перестраивать и менять производство, осваивать новые технологии и продукты. Я очень рад, что наши сотрудники понимают необходимость этих изменений и активно вовлекаются в решение всех задач. Считаю, что без такого сплоченного коллектива наше текущее положение на рынке было бы невозможным. Многие сложные продукты и новые сервисы – а в своей стратегии развития мы делаем ставку именно на них – предложили и разработали работники «Северсталь-Метиза».
В целом на протяжении всех последних 20 лет мы старались работать над выпуском высокомаржинальных продуктов. После объединения в 2004 году трех ключевых предприятий - Череповецкого сталепрокатного завода, Орловского сталепрокатного завода и «Волго-Метиза» - компания выбрала для себя ориентацию не на количество, а на качество и высокую добавленную стоимость за счет сложности и уникальности продукта.
- Освоение новых продуктов требует вложений в производство. Расскажите, какие у «Северсталь-метиза» основные направления для инвестиций?- В целом за период с 2014 по 2023 гг. сумма инвестиций составила несколько сотен миллионов долларов. Большая часть из них – на проекты развития. То есть на модернизацию производства, обновление парка оборудования, в большей части предназначенного под выпуск новых и сложных продуктов. При этом в рамках инвестиционной программы мы сохраняли продуктовую направленность предприятий: в Волгограде – канаты, в Орле – крепеж, в Череповце – проволока, калиброванная сталь, стальные фасонные профили и так далее.
Из самых последних крупных инвестиционных проектов – это строительство нового канатного цеха на волгоградском предприятии «Северсталь канатов». В апреле прошлого года мы приступили к строительству нового цеха по производству специальных многорядных канатов, которые используются в добывающей промышленности и строительной отрасли. Ввести в эксплуатацию планируем в первой половине 2025 года. В итоге инвестиции в проект составят 1 млрд рублей.
При выборе направлений для инвестирования мы в первую очередь ориентируемся на нашего клиента, на потребность, которая уже складывается или может сложиться в ближайшем будущем. Основными драйверами для нас выступают отрасли машиностроения, энергетики и инфраструктурного строительства. В этом направлении мы активно работаем в последнее время, так как видим развитие стройки – дорог, мостов, гражданского строительства.
Полную версию интервью читайтев майском номере МСС.
Ассоциация ""Промметиз"" и ИИС ""Металлоснабжение и сбыт"" приглашают принять участие в 4-й Общероссийской конференции ""Качественный крепёж - надёжность машин и металлоконструкций"", которая пройдет 4 июня 2024 г. в Москве в ЦВК Экспоцентр.
А 26-27 сентября в Череповце на базе промплощадки «Северсталь-метиза» состоится 13-я Международная конференция ""Проволока - крепеж - 2024"".",Метизы;Северсталь-Метиз;интервью;метизная продукция;метизная отрасль;метизное производство;telegram,2024-05-16T12:25,16 мая 2024 г.
https://www.metalinfo.ru/ru/news/160971,С 2000 г. НЛМК инвестировал в экологические проекты 127 млрд руб.,"За 2023 год от источников НЛМК не зафиксировано ни одного превышения нормативов по сероводороду, а концентрация этого вещества в Липецке сократилась вдвое.
Это результат экологических проектов: реконструкции установки придоменной грануляции шлака доменной печи № 6, объединение потоков улавливания коксового газа и других. Так, полностью исключили запах сероводорода от источников комбината.
При реализации экологических инициатив НЛМК ориентируется на достижение показателей наилучших доступных технологий. НЛМК инвестировал в программу по снижению эмиссии сероводорода более 10 млрд рублей, а общая сумма инвестиций на экологические проекты с 2000 года составила 127 млрд рублей.
В Группе НЛМК постоянно работают над тем, чтобы сохранить нашу планету для нынешних и будущих поколений.
Так, повысили содержание железа в концентрате на Стойленском ГОКе в 2022 году, что позволит ежегодно снижать эмиссию СО2 на 800 тыс. тонн в год за счет экономии расхода кокса в доменной печи.
За счет особых свойств стали предотвращают эмиссию CO2 на стороне потребителей продукции на 23 млн тонн в год, а в расчете на жизненный цикл этой продукции 20–50 лет — более 500 млн тонн.
На Липецкой промплощадке сокращают климатический след через применение вторичных газов с металлургического производства. В них содержится водород, что позволяет повторно использовать их как топливо для генерации электроэнергии и как энергоноситель для технологического оборудования. За счет использования вторичных газов эмиссия парниковых газов снижается на 3,4 млн тонн в год и сокращается потребление ископаемого топлива.
НЛМК продолжит и дальше развивать климатические и экологические проекты и заботиться об экологии городов присутствия Группы НЛМК.",НЛМК;Экология;природоохранная деятельность;климатическая политика,2024-05-16T12:06,16 мая 2024 г.
https://www.metalinfo.ru/ru/news/160970,Ровное сидение. Российский рынок листового проката и сварных труб: 1-15 мая,"За последние без малого два года на рынке листового проката уже привыкли к тому, что цены снижаться не могут. Они либо находятся на одном уровне, либо поднимаются с большей или меньшей скоростью. В мае металлургические комбинаты слегка приподняли котировки на горячекатаный лист. В июне ожидается незначительное подорожание рулонов. А вот холоднокатаный прокат, похоже, уперся в потолок.
В секторе сварных труб сохраняется некоторый избыток предложения. Спрос на эту продукцию, безусловно, есть, но до прошлогоднего подъема ему далеко. Впрочем, как говорится, еще не лето. В прошлом году в мае, во время тогдашней конференции по трубам, многие участники рынка опасались продолжительной стагнации, а оно вон как получилось. Однако пока что высокая конкуренция препятствует поставщикам поднимать цены, так что трубы зачастую продаются дешевле рулонов.
С полным текстом обзора Вы можете ознакомиться поссылке.
Приглашаем всех принять участие и в других новыхвыставкахиконференциях, которые состоятся в 2024 г.!Новосибирск 23-24 мая примет конференцию ""Стальные трубы: производство и региональный сбыт"". Также МСС приглашает принять участие в конференции ""Электронная коммерция на рынке металлов"", которая пройдет в Москве 3 июня.",Цены;Российский рынок металлов;листовой прокат;Прогнозы;сварные трубы,2024-05-16T11:57,16 мая 2024 г.
