Ссылка,Заголовок,Текст,Темы,Дата,Время
https://www.metalinfo.ru/ru/news/157815,"На ЕВРАЗ КГОК добыта и переработана 2,5-миллиардная тонна железной руды","ЕВРАЗ КГОК добыл и переработал 2,5-миллиардную тонну железной руды со дня основания. Комбинат пересек этот рубеж первым среди российских горно-обогатительных комбинатов. Достичь масштабного уровня добычи руды помогло серьезное обновление парка карьерной техники и оборудования на фабриках, профессиональная работа коллектива и непрерывные улучшения для повышения эффективности производства.
Юбилейная тонна была отбита в результате массового технологического взрыва в Главном карьере на горизонте –20 метров. Титаномагнетитовая горная порода была отгружена на обогатительный передел, где из нее произведен железорудный концентрат, а затем окатыши и агломерат.
«Эффективная работа и развитие ЕВРАЗ Качканарского горно-обогатительного комбината имеет важное значение для всей технологической цепочки металлургического производства. Здесь трудятся опытные профессионалы и прогрессивные молодые специалисты. Мы ведем постоянную работу по модернизации предприятия, повышению эффективности на всех участках, – отметил Вице-президент ЕВРАЗа, руководитель дивизиона «Урал» Денис Новоженов. – Благодарю коллектив за труд и достигнутый производственный рубеж. Впереди – новые цели. Уверен, накопленный опыт – прочный задел для лучшего будущего».
Сейчас в четырех карьерах предприятия работают современные высокопроизводительные буровые станки, в вывозке породы задействованы 240-тонные самосвалы, обновленный парк железнодорожного транспорта: локомотивы НП-1 и думпкары. Ведется планомерная замена оборудования на обогатительном переделе, внедряются инструменты цифровой аналитики, модернизируется оборудование подстанций. На комбинате реализуются инвестиционные проекты «Разработка Собственно-Качканарского месторождения» и «Развитие хвостового хозяйства».
Для последующей эффективной работы на комбинате продолжается обновление техники: в 2024 году будут запущены в работу буровой станок, экскаватор, четыре самосвала грузоподъемностью 240 тонн.",ЕВРАЗ КГОК;железная руда;ЖРС,2024-02-07T14:04,07 февраля 2024 г.
https://www.metalinfo.ru/ru/news/157819,"Северсталь в 2023 г. инвестировала 1,5 млрд рублей в благоустройство Череповца","Северсталь в 2023 году инвестировала более 1,5 млрд рублей на благоустройство Череповца, в этом году компания планирует вложить еще 700 млн рублей. Об этом сообщил основной акционер ""Северстали"" и председатель совета директоров компании Алексей Мордашов на Социальном форуме ""Развитие человеческого потенциала как фактор устойчивого развития в условиях глобальных перемен"" в рамках Недель российского бизнеса.
""Только в прошлом году в благоустройство городской среды Череповца мы инвестировали более 1,5 млрд рублей, в этом году направим еще 700 млн, значительно увеличиваем инвестиции в городскую среду в других городах присутствия. Также системно поддерживаем образовательные, культурные и спортивные программы в регионах - которые создают предпосылки не только для повышения качества жизни, но и общего культурного уровня. В результате, согласно индексу Минстроя, города присутствия ""Северстали"" имеют качество городской среды выше среднего по России"", - сказал он.
Ранее компания сообщила, что капитальные затраты ""Северстали"" в 2024 году могут достичь 119 млрд рублей, что на 64% больше показателя за 2023 год.",Северсталь;устойчивое развитие;Вологодская область,2024-02-07T13:31,07 февраля 2024 г.
https://www.metalinfo.ru/ru/news/157814,Металлоинвест рассказал о реализации экологических проектов в рамках Недели российского бизнеса,"Металлоинвестприняла участие в форуме «Экологическая эффективность промышленности в условиях санкционных ограничений», проходящем в рамках организованной Российским союзом промышленников и предпринимателей Недели российского бизнеса.
«Сегодня Металлоинвест успешно решает две важных задачи: реализует ключевые проекты с наименьшими издержками и проводит дальнейшую переориентацию бизнеса на оборудование и технологии из России и дружественных стран, – рассказала заместитель генерального директора по взаимодействию с органами государственной власти Металлоинвеста Юлия Шабала. – Мы сохраняем курс на развитие «зелёной» металлургии с использованием экологически чистых и низкоуглеродных технологий, модернизируем и развиваем производственные мощности путем импортозамещения. Внедрение наилучших доступных технологий, декарбонизация производства и охрана окружающей, по-прежнему остаются стратегическими направлениям развития Компании».
Среди примеров применения инновационных «зелёных» технологий в инвестиционных проектах Металлоинвеста – запуск конвейерного комплекса транспортировки горной массы и строительство экологичного хвостохранилища на Лебединском ГОКе, дробильно-конвейерный комплекс и комплекс дообогащения концентрата на Михайловском ГОКе.
До 2026 года Металлоинвест планирует направить более 4,9 млрд рублей на реализацию 57 мероприятий с прямым экологическим эффектом на своих производственных площадках.
Это позволит уменьшить на 7% выбросы в атмосферный воздух, сократить на 32% объемы образования вскрыши, довести до 100% переработку технологических отходов ОЭМК. Сбросы в водные объекты на МГОКе и ОЭМК будут исключены полностью, а на ЛГОКе этот показатель снизится на 17%.
Юлия Шабала также отметила, что государством уже разработаны и действуют различные меры поддержки российской промышленности. Минпромторг России, Российский экспортный центр, Фонд развития промышленности и другие государственные институты активно занимаются поддержкой предприятий горнодобывающей промышленности, машиностроения, станкостроения, производителей оборудования, критических комплектующих, запасных частей.
Дальнейшее развитие существующих и создание новых механизмов, в том числе экономического стимулирования выбора в пользу технологий и оборудования отечественных производителей позволят ускорить процесс технического перевооружения промышленности и минимизировать риски при внедрении новых образцов российского высокотехнологичного оборудования.
Недели российского бизнеса (НРБ) проходят с 6 февраля по 15 февраля 2024 года. НРБ – ключевое мероприятие, на котором формируются и обсуждаются предложения по актуальным направлениям взаимодействия государства и бизнеса.",Металлоинвест;Экология;модернизация производства,2024-02-07T13:02,07 февраля 2024 г.
https://www.metalinfo.ru/ru/news/157812,Санкции Запада не могут помешать сотрудничеству РФ и Центральной Азии,"Россия и государства Центральной Азии должны продолжать исполнять взаимные обязательства в экономической сфере, никакие западные рестрикции не могут этому воспрепятствовать,заявилзамминистра иностранных дел России Михаил Галузин.
В этой связи политки упомянул, что российские союзники в Центральной Азии подвергаются сильному давлению со стороны западных стран, требующих присоединиться к санкциям против Москвы и предоставлять отчеты о торгово-экономических связях с ней.
""Это и есть очередной пример того, что коллективный Запад сегодня осуществляет в отношении других государств абсолютно неоколониальную политику. Эти все западные потуги, попытки для нас абсолютно неприемлемы. Мы исходим из того, что западные односторонние санкции носят нелегитимный характер, они абсолютно незаконны. В то время, как у нас с нашими партнерами и союзниками в Центральной Азии есть взаимные обязательства в области торгово-экономических связей, и мы исходим из того, что эти взаимные обязательства должны выполняться, и никакие западные так называемые санкции этому помешать не в состоянии"", - рассказал Галузин в эфире телеканала ""Россия 24"".
После начала российской спецоперации на Украине западные страны усилили санкционное давление на Москву, при этом нарушение логистических цепочек привело к подорожанию топлива и продуктов питания в Европе и США. В России не раз заявляли, что страна способна справиться с этим давлением. В Москве отмечали, что Западу не хватает мужества признать провал антироссийских санкций. При этом в самих западных странах не раз звучали мнения, что санкции неэффективны.
Производители и потребители черных и цветных металлов РФ и Центральной Азии продолжают активное сотрудничество. Этому будет посвящена конференция ""Рынок металлов Центральной Азии и Закавказья"", которая пройдет 11-12 апреля в Баку.",Россия;Рынок металлов Центральной Азии;черные металлы;Международное сотрудничество,2024-02-07T12:23,07 февраля 2024 г.
https://www.metalinfo.ru/ru/news/157806,Цена на российскую заготовку в январе выросла до 514 $/т FOB Черное море,"По результатам января средняя цена на стальной квадрат от российских поставщиков из черноморского региона выросла на 5 $/т, до 514 $/т FOB. В начале месяца российские экспортёры квадрата скорректировали вверх цены из-за увеличения спроса на лом в Турции. Однако, рост предложения полуфабрикатов из стран Северной Африки и Азии, на фоне ослабления потребления стальной продукции на экспорте, привели к росту конкуренции за рынок сбыта и дальнейшей отрицательной коррекции цен на российский стальной квадрат,сообщает компания Транслом.
В первой половине января наблюдался рост конкуренции с альтернативными поставщиками, что привело к снижению спроса на российский квадрат. Референтная цена на российский квадрат из Черного моря соответствовала диапазону 515-520 $/т FOB. В то же время, предложения российского квадрата с немедленной отгрузкой были по 550 $/т CFR. Для мартовской поставки цены на квадрат из России были по 550-555 $/т CFR или 525 $/т FOB Черное море. Однако, покупательский спрос в Турции находился ниже 550 $/т CFR. В Турции заключались сделки с экспортёрами квадрата из Индонезии и Малайзии по 560-565 $/т CFR Турция, а также из Алжира по 555-560 $/т CFR Турция.
Во второй половине месяца четыре контракта на поставку 20 тыс. тонн квадрата из России с быстрой отгрузкой было подписано по 547-553 $/т CFR Карабук и Искендерун. Цена не изменилась по отношению к предыдущим контракта, заключенным по 550-551 $/т CFR. Однако котировки спроса на поставку российского квадрата в конце февраля снизились до 540-545 $/т CFR или 515 $/т FOB.
Предложения квадрата из Донбасса оставались ограниченными и не превышали 510 $/т FOB.
Предложения квадрата других поставщиков в Турции были стабильными. Но спрос отсутствовал. Квадрат из Алжира предлагался по 560-565 $/т CFR, в то время как предыдущий контракт на отгрузку 80 тыс. тонн квадрата был подписан по 557-559 $/т CFR. Турецкие покупатели отмечают, что рабочий диапазон снизился до 545-555 $/т CFR. В Египте российский квадрат предлагался по 560-570 $/т CFR или 520-530 $/т FOB.
На последней неделе января цены на российский стальной квадрат выросли до 530 $/т FOB после реализации контрактов с покупателями из Египта.
Подробный обзор об экспортных направлениях металлопродукции в 2023 году и перспективах экспортных поставок в 2024 годучитайте в мартовском выпуске МСС.",Экспорт;полуфабрикаты;экспорт металлопродукции;квадратная заготовка,2024-02-07T11:25,07 февраля 2024 г.
https://www.metalinfo.ru/ru/news/157788,Северсталь вводит в работу новую сетевую инфраструктуру в коксохимическом производстве,"Длительное время в коксохимическом производстве (КХП) наблюдались трудности с обменом информацией между объектами автоматизации. Они были последовательно соединены, но при выходе из строя одного из звеньев терялась связь со всей последующей цепочкой объектов.
Для решения этой задачи в 2021 году команда ИТ «Северстали» начала проектирование новой инфраструктуры технологической сети передачи данных (ТСПД). А в октябре прошлого года рабочая группа провела испытания и передала оборудование в эксплуатацию.
Новая сетевая инфраструктура повышает скорость передачи данных и улучшает пропускную способность новых сегментов технологических сетей.Эти изменения открывают перспективы для развития инновационных технологий, цифровых двойников, облачных вычислений и искусственного интеллекта. Надёжная сетевая инфраструктура обеспечивает стабильность и непрерывность работы систем передачи данных. Это особенно важно для производства,— комментирует Михаил Ковалев, старший менеджер кластера «Индустриальные процессы».
В проекте активное участие принимали сотрудники ИТ-функции «Северстали» из разных подразделений, в том числе: Михаил Ковалев, старший менеджер кластера «Индустриальные процессы», Михаил Кузнецов, специалист критической информационной инфраструктуры кластера «Металлургическое производство», Сергей Лагунов, специалист управления по развитию и поддержке инфраструктуры, Роман Харичев, руководитель проекта управления по развитию и поддержке инфраструктуры.",Северсталь;коксохимическое производство,2024-02-07T10:07,07 февраля 2024 г.
https://www.metalinfo.ru/ru/news/157786,На Михайловском ГОКе монтируют 240-тонные БЕЛАЗы (видео),"Металлоинвест продолжает развивать горнотранспортный комплекс Михайловского ГОКа имени Андрея Варичева. На комбинат поступили два 240-тонных БЕЛАЗа.
Чтобы доставить комплектующие в Железногорск, потребовалось несколько железнодорожных платформ. Сейчас на комбинате ведут сборку машин.
Смотрите - как это делается.

",Михайловский ГОК;БелАЗ;Металлоинвест,2024-02-07T09:01,07 февраля 2024 г.
https://www.metalinfo.ru/ru/news/157785,ЭСПЦ Уральской Стали продолжает устанавливать рекорды по выплавке,"В декабре на обеих печах сотрудники цеха за сутки произвели 53 плавки.
Недавно новотроицкие металлурги установили еще один рекорд - успешно провели суточную выплавку стали конвертерным способом сразу на обеих гибких модульных печах. Результатом довольны – 45 плавок.
Высокие показатели достигнуты благодаря слаженной работе сталеваров и доменщиков, ведь к чугуну при этом предъявляются особые требования.
Выплавка стали по FMF-технологии экологичнее, позволяет снизить себестоимость стали в случае рыночных скачков цен на металлолом, экономит электроэнергию и электроды.",Уральская сталь,2024-02-07T08:27,07 февраля 2024 г.
https://www.metalinfo.ru/ru/news/157781,"Готовится к печати весенний номер журнала ""Металлоснабжение и сбыт""","Редакция журнала ""Металлоснабжение и сбыт"" в настоящее время сконцентрировалась над подготовкой мартовского выпуска, на страницах которого будут опубликованы итоги года в черной металлургии России и мира, анонсированы новые инвестиционные проекты и металлургические мощности (как в России, так и в мире – на основе последних данных ОЭСР), актуальная аналитика по черным и цветным металлам, интервью с первыми лицами компаний и предприятий о текущей ситуации на рынке.
Поскольку весенний номер будет активно распространятьсяна конференции по оцинкованной и окрашенной стали, то ряд материалов будет посвящен современному состоянию дел в сегменте сталей с покрытиями. Речь пойдет о том, какие новые маржинальные виды продукции осваивают производители и переработчики, какие новые ниши потребления возникают у оцинкованной стали и стали с полимерным покрытием.
Следующим мероприятием, которое проведет МСС, станетконференция по нержавеющим сталям.Соответственно, накануне будут размещены обзоры по рынку нержавейки.
В мартовском номере будет опубликован отчето конференции в Сочи, посвященной региональной металлоторговле.Для участия в этой конференции подали заявки свыше 200 руководителей и специалистов металлургических и металлотрейдерских компаний, запланированы свыше 30 выступлений, так что отчет получится содержательным, характеризующим все тренды 2024 года.
В мартовском выпуске будут освещены такие темы, как экспортные направления российской стали, потребление металлопродукции, цветные металлы тяжелой и легкой группы, налогообложение и кадры, стальное строительство и трубный рынок, целый ряд других тем. То есть будут освещены многие сегменты металлургического бизнеса - каждыйпрофессиональный участник рынка обязательно найдетдля себя что-либо полезное.
Печатная версия издания является также эффективной площадкой для продвижения продукции, услуг и  комплексных решений, поскольку доставляется в подавляющее большинство предприятий металлургического сектора и смежных отраслей промышленности, потребляющих весь спектр металлопродукции.",сталь с покрытием;оцинкованный и окрашенный прокат;Региональная металлоторговля России;Нержавеющая сталь;Нержавеющие трубы;конференции МСС;Металлургия РФ;Металлургия,2024-02-07T07:12,07 февраля 2024 г.
https://www.metalinfo.ru/ru/news/157780,На Макеевском метзаводе восстановили обрабатывающий станок,"На Макеевском металлургическом заводе (ММЗ, г.Макеевка, Донецкая Народная Республика) силами специалистов предприятия был выполнен ремонт многофункционального обрабатывающего станка ЧПУ MasterTurn SE-40MX3000, который производит токарную обработку изделий, фрезерование и сверление. Его использует для нужд стана 390 и при необходимости – для стана 150, – сообщает пресс-служба ООО «Южный горно-металлургический комплекс» (ЮГМК).
«В силу длительной и почти непрерывной эксплуатации оборудование уже требовало технического обслуживания. Критической точкой стал выход из строя энкодера револьверной головки станка, что грозило остановкой производства. На помощь прокатчикам пришли специалисты ОАСУ ТП УА. В ходе проверки было установлено, что причиной поломки является выход из строя блока питания модуля входных сигналов автоматики станка. Его отремонтировали, установили обратно, но агрегат по-прежнему не работал. Далее выяснилось, что вышел из строя также датчик положения дисковой револьверной головки. Это – импортная деталь, отечественных аналогов которой нет. Однако специалистам удалось восстановить его собственными силами. В результате – функциональность станка была восстановлена», –рассказывает начальник участка ОАСУ ТП УА ММЗ Анатолий Мельник.
ММЗ входит в состав ЮГМК, является филиалом Енакиевского металлургического завода, предприятия с полным технологическим циклом и поставщика сырья для ММЗ. Завод специализируется на выпуске катанки, арматуры и углового проката. В августе 2023 г. ММЗ произвел 96 тыс. т проката, что было наибольшим результатом с начала 2023 г. В сентябре 2023 г. объем выпуска этого вида продукции на ММЗ превысил 105 тыс. т, что стало максимальным результатом за последние 5 лет. В 2023 г. объем производства готовой продукции на прокатных станах ММЗ достиг рекордного уровня и превысил 700 тыс. т.",Макеевский металлургический завод,2024-02-07T06:10,07 февраля 2024 г.
