Ссылка,Заголовок,Текст,Темы,Дата,Время
https://www.metalinfo.ru/ru/news/155037,"Новые перспективные материалы, оборудование и технологии","Заполненный до отказа зал встретил докладчиков 22-й Научно-технической конференции «Новые перспективные материалы, оборудование и технологии для их получения». Это в значительной степени объясняется интересом к накопленному за минувшие полтора года опыту работы в новых экономических условиях. В названиях 32 докладов присутствовали не только названия технологий и технических решений, но и термины, отражающие такие современные реалии, как курс на технологический суверенитет и импортозамещение.
Содержательную часть конференции докладом «Современные аспекты импортозамещения металлургического оборудования» открыл профессор Борис Сивак, президент МС «Металлургмаш». Рассказу об успешных кейсах различных предприятий предшествовало утверждение, что «весь мир перешел от оборудования и технологий к материалам и способам их получения». Докладчик с сожалением отметил, что там, откуда ушли европейские и японские производители, пришли компании из Китая. «Металлургмаш», защищая интересы российских предприятий, доносит свою позицию до высоких структур законодательной и исполнительной власти. Мнение «Металлургмаша» по этому поводу разделяли и некоторые выступавшие, задававшие резонный вопрос: «Европейские компании ушли, а кто даст гарантию, что то же самое не произойдет с компаниями китайскими».
Геннадий Ерёмин, первый заместитель генерального директора «ЦНИИЧермет им. И.П. Бардина», констатировав сложности, связанные с уходом западных компаний, сказал, что власти делают всё, чтобы минимизировать негативные последствия санкционного давления.  Он рассказал также, какие задачи в настоящее время решает институт, в недрах которого родились все технологии, которые используются на всех отраслевых предприятиях бывшего СССР.
Доклады, прозвучавшие на конференции, будут изданы отдельным научно-популярным сборником.",Конференции;Металл-Экспо;Металлургмаш;новые технологии,2023-11-09T18:31,09 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155021,"Металлоинвест и Lee Jun заключили соглашение о техническом партнерстве на ""Металл-Экспо""","Компания «Металлоинвест» и китайский производитель оборудования для горно-металлургической индустрии Lee Jun заключили соглашение о сотрудничестве и техническом партнерстве.
В рамках соглашения Lee Jun обеспечит поставку и сервисное обслуживание брикет-прессов для комплекса по производству горячебрикетированного железа на Лебединском ГОКе.
Подготовку необходимой документации, поставку оборудования, проведение промышленных испытаний обеспечит компания БМХ РУС, официальный представитель компании Lee Jun на территории РФ.
Соглашение подписали заместитель генерального директора – коммерческий директор Металлоинвеста Олег Крестинин, технический директор Lee Jun Чжоу Лэй и генеральный директор БМХ РУС Ольга Коротких на промышленной выставке Металл-Экспо’2023.
«Партнерство с Lee Jun – важная веха в обеспечении стабильной работы и технического развития производства ГБЖ – нашего флагманского продукта, низкоуглеродного сырья для производства «зеленой» стали, – заявил заместитель генерального директора – коммерческий директор Металлоинвеста Олег Крестинин. – Мы уверены в перспективах совместной работы, высоком качестве и технологических характеристиках производимого Lee Jun оборудования».
«Мы планируем расширять сотрудничество с предприятиями компании «Металлоинвест», обеспечивать бесперебойную поставку оборудования и запасных частей. Lee Jun готова развивать сотрудничество в направлении поставок новых линеек оборудования для обогащения руды», – отметил Чжоу Лэй.
«Совместно с техническими специалистами Металлоинвеста и Lee Jun мы разработаем наиболее экономически эффективное решение в части поставок оборудования и запасных частей для действующего производства ГБЖ», – подчеркнула Ольга Коротких.
Брикет-пресс – основное технологическое оборудование, используемое в процессе брикетирования. В настоящее время на Лебединском ГОКе эксплуатируется 16 брикет-прессов. Одним из основных элементов, обеспечивающим качественный конечный продукт – брикет ГБЖ, являются пресс-формы (сегменты), которых ежегодно требуется более 45 комплектов.
",Металлоинвест;Lee Jun;Международное сотрудничество,2023-11-09T12:41,09 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155019,"""К решению проблем развития нержавеющего рынка нужно подходить комплексно"" (видеоинтервью)","Андрей Воронин, исполнительный директор Ассоциации Спецсталь, в интервью навыставке ""Металл-Экспо 2023"", оценил текущие тренды развития рынка нержавеющих сталей в РФ и перспективы реализации инвестиционных проектов по строительству новых мощностей.
Он отметил хорошую загрузку отечественных мощностей по выпуску нержавеющих и специальных сталей в текущем году, а также рассказал, что поставщикам и трейдерам нержавейки, которые были ориентированы на поставки иностранной продукции, удалось перестроить логистические цепочки на дружественные страны.
Подробнее в видео
",telegram;Нержавеющая сталь;Металл-Экспо;Ассоциация Спецсталь;Неделя металлов в Москве,2023-11-09T12:07,09 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155018,Компания SINOSTEEL заинтересонвана в партнерстве с российскими металлургами (видеоинтервью),"Заместитель директора по маркетингу компании Sinosteel Engineering & Technology Co. господин Dong Wang в студии ""Металлоснабжение и сбыт"" навыставке ""Металл-Экспо 2023"", рассказал о том, какие возможности компания предлагает для сотрудничества с российскими металлургами. В качестве примера он привел контракт на строительство новых производственных мощностей с Северсталью.
Также он высоко оценил выставку в этом году, отметив высокую посещаемость стенда и большое количество переговоров с потенциальными партнерами.
Подробнее в видео
",Металл-Экспо;Неделя металлов в Москве;telegram,2023-11-09T11:28,09 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155016,Партнерство - движущая сила новых возможностей (видеоинтервью),"На площадке ""Металл-Экспо"" в студии ""Вместе"" истории сотрудничества обсудили Евгений Черняков, заместитель генерального директора «Северстали» по продажам и операциям, Юрий Краснов, генеральный директор НВТЗ, Сергей Верютин, генеральный директор Саратовского завода РМК, Александр Горчаков, собственник «МЕТЕК».
Изначально Северсталь выстроила работу с клиентами по партнерской схеме, основанной на устойчивом финансовом положении металлургической компании, которое позволяло в случае необходимости поддержать партнёра. Так, программа помогла Нижне-Волжскому трубному заводу в новых условиях сохранить и даже нарастить объёмы производства  до 500 000 тонн в год. Производственные мощности составляют 700-800 тыс. тонн труб в год, и предприятие планирует реализовать этот потенциал при поддержке «Северстали».
За последние 5 лет партнерская схема эволюционировала: помимо поставок проката, Северсталь предлагает партнерам возможности совместного технологического и производственного развития, подсказывает IT-решения. Клиенты Саратовского завода РМК из топливно-энергетического комплекса хотят получать поставки сразу под ключ: с проектированием, монтажом. Реализация этих поставок возможна благодаря наличию надежного партнера.
Партнерская программа поспособствовала и развитию «МЕТЕКа»: компания является экспертом в проектировании и постройке стеллажных конструкций, гибко взаимодействует со своими клиентами. «Северсталь» в свою очередь обеспечивает своевременность поставки проката и является гарантом выполнения крупных заказов.
«Северсталь» адаптировалась к рыночной ситуации благодаря партнерской схеме. Необходимо изучать бизнес клиента, его продукт, логистические цепочки, после чего предлагать те решения, которые способствуют его и нашему развитию.
Саратовский завод РМК развивает сегмент изотермических резервуаров в интересах крупнейших компаний ТЭК. Сейчас завод является единственным в России производителем этих резервуаров, а «Северсталь» – единственным поставщиком криогенного проката с нужными характеристиками.
Работа по партнерской схеме помогает развивать бизнес в условиях роста конкуренции. Северсталь предлагает качественное сервисное обслуживание, включающее инжиниринг, спектр финансовых инструментов и возможности складского хранения. Например, сотрудничество «МЕТЕК» и СМЦ «Всеволожск» позволило производителю стеллажей минимизировать складские запасы и увеличить качество и скорость поставки продукции.
Партнерская схема открыла для нас больше возможностей: мы обмениваемся с коллегами опытом, перенимаем технологии и инновации друг друга. Главная задача партнёрства – обеспечить всем участникам возможности для роста.
",Металл-Экспо;интервью;партнерство;telegram,2023-11-09T11:22,09 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155012,5 главных вызовов для CEO сегодня (видеоинтервью с Александром Шевелевым и Назимом Эфендиевым),"В 2023 году «Северсталь» планирует нарастить долю на рынке России до 18%. Прогноз по производству составляет 11,3 млн тонн (против 10,7 млн тонн в 2022 году), а 90% выпускаемой продукции поступает на внутренний рынок.
По итогам 2022 года доля «Северстали» на российском рынке составляла 16,6%. Об этом Александр Шевелев, генеральный директор «Северстали», рассказал на выставке «Металл-Экспо’2023», во время разговора с Низамом Эфендиевым, генеральным директором Металлоинвеста в студии ""Вместе"".
Лидеры двух ведущих компаний обсудили тренды, вызовы и задачи, которые актуальны сегодня для руководителей в металлургии. Это и работа с клиентами в новых условиях, и импортозамещение, и цифровизация, и решение проблемы дефицита кадров.
Подробнее — в видео.
",Металлоинвест;Металл-Экспо;интервью;управление;telegram;Северсталь,2023-11-09T11:03,09 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155009,"Видеоинтервью Александра Орлова, начальника управления продуктовых инноваций и решений Северстали","В 2023 году металлургам пришлось прилагать усилия не только к тому, чтобы самим вернуться к докризисному уровню показателей, но и чтобы оказать поддержку металлопотребляющим отраслям – им требовались новые виды продукции для оптимизации проектов, а также импортозамещающие аналоги ушедших с рынка брендов.
В студии ""Вместе"" на площадке выставки ""Металл-Экспо"" обсудили эту тему с Александром Орловым, начальником управления продуктовых инноваций и решений «Северстали».",telegram;интервью;Северсталь;новая продукция;Металл-Экспо,2023-11-09T10:33,09 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155010,"Яркие события ""Металл-Экспо 2023"" (видеоинтервью)","9 ноября - третий день работыМеждународной промышленной выставки ""Металл-Экспо 2023""в ЦВК Экспоцентр.
Вчера павильоны Экспоцентра были заполнены до предела, на многие стенды сформировались очереди из желающих пообщаться с представителями компаний-участников выставки. Чего ожидать на этом Форуме сегодня, рассказал Александр Романов, председатель Оргкомитета ""Металл-Экспо"" в интервью, открывающем видееоэфиры журнала ""Металлоснабжение и сбыт"".
",Металл-Экспо;Неделя металлов в Москве;telegram,2023-11-09T10:27,09 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155008,Виктор Камелин: осторожный оптимизм метизной отрасли (видеоинтервью),"Генеральный директор ассоциации ""Промметиз"" Виктор Камелин рассказал о предварительных итогах метизной отрасли России, вызовах и перспективах на ближайшую и среднесрочную перспективу.
",Промметиз;крепеж;Металл-Экспо,2023-11-09T10:17,09 ноября 2023 г.
https://www.metalinfo.ru/ru/news/154997,"Прямые эфиры на «Металл-Экспо’2023»: машиностроение, сервисы и метизы","Сегодня - завершающий день работыстудии сообщества ""Вместе""на стенде Северстали на выставке ""Металл-Экспо"", посвященный машиностроению и метизам.
Гостями студии выступают менеджеры компании в паре с клиентами и партнерами, а также представители научного сообщества и независимые эксперты. Ключевые особенности формата:
- Студия позволяет расширить аудиторию стенда и донести кейсы эффективного партнерства и новые возможности компании до большего количества заинтересованных людей. Так, в прошлом году стенд Северстали на Металл-Экспо посетили 2 500 человек, а прямой эфир посмотрели около 19 000 человек. Трансляция идет как на площадках «Северстали», так и на отраслевых медиаресурсах.
- Студия активно сотрудничает с ведущими СМИ отрасли.
- Впервые в этом году у проекта появилась цифровая ведущая Металлика. Персонаж и ее вопросы гостям полностью сгенерированы искусственным интеллектом. Имя выбрано подписчикамителеграм-канала «Вместе».
",Метизы;Северсталь;Северсталь-Метиз;Металл-Экспо;метизная продукция;метизное производство;telegram,2023-11-09T10:09,09 ноября 2023 г.
https://www.metalinfo.ru/ru/news/154993,"Что изменилось на рынке металлопотребления за 2023: тренды, структура спроса","Директор по маркетингу «Северстали» Дмитрий Максимов и руководитель аналитического блока журнала «Металлоснабжение и сбыт» Виктор Тарнавский в студии сообщества «Вместе» на стенде Северстали в рамках выставки «Металл-Экспо'2023»обменялись взглядами на происходящее на рынке и сделали прогнозы развития ситуации в перспективе.
",Металл-Экспо;Рынок металлов;аналитика;маркетинг;маркетологи,2023-11-09T08:18,09 ноября 2023 г.
